,Unnamed: 0,Name,starName,defaultPlanetEntry,numStars,numPlanets,solution,controversial,orbitalPeriod,planetSemimajor,planetEarthRads,earthMass,bestEarthMass,bestMassProvenance,eccentricity,equilTemp,stellarEffTemp,stellarRadius,stellarMetallicity,stellarMetallicityRatio,luminosity,stellarAge,distance,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis,similarityIndex_Erid
24584,24584,Kepler-435 b,Kepler-435,1,1,1,Published Confirmed,0,8.6001536,14220000.0,22.31,266.97,266.97,Mass,0.114,1729.0,6161.0,2235257.82,-0.18,[Fe/H],1.129,2.25,1418.77,0.024013064728156813,3.4549160087218778,532.7176566429894,439.7254834885226,515.6895457711844,433.4553333497389,0.08547625164476462,0.09309507171223474,0.16781272668750605
24928,24928,Kepler-46 b,Kepler-46,1,1,3,Published Confirmed,0,33.60134,29520000.0,9.057,1907.0,1907.0,Mass,0.01,543.0,5155.0,654561.48,0.41,[M/H],-0.255,9.7,777.06,2.5637839871945762,14.49236324483481,166.68200392748568,137.58568699923725,161.35407907307453,135.6238200291472,0.17840558308437848,0.15591669917589043,0.19244817763028887
27256,27256,Kepler-62 b,Kepler-62,1,1,5,Published Confirmed,0,5.714932,8295000.0,1.31,9.0,9.0,Mass,,750.0,4925.0,445658.88,-0.37,[Fe/H],-0.678,7.0,300.874,3.9986414479619845,2.617831294671894,246.48397803628654,203.45728185018075,238.60521439144227,200.55613613946676,0.5316305166877152,0.4721364501915152,0.44736196521191185
27260,27260,Kepler-62 c,Kepler-62,1,1,5,Published Confirmed,0,12.4417,13935000.0,0.54,4.0,4.0,Mass,,578.0,4925.0,445658.88,-0.37,[Fe/H],-0.678,7.0,300.874,25.37245861174704,2.718248543529487,190.1706115755254,156.97408012964996,184.0918825938856,154.73574944623854,0.2432662430425697,0.2150100695009523,0.17381604722668775
27273,27273,Kepler-62 d,Kepler-62,1,1,5,Published Confirmed,0,18.16406,18000000.0,1.95,14.0,14.0,Mass,,510.0,4925.0,445658.88,-0.37,[Fe/H],-0.678,7.0,300.874,1.8858538923367523,2.6761026026587804,167.32492427412924,138.116377988633,161.97644872310073,136.14694376931405,0.4664494061407792,0.41143872148063515,0.4379831574250648
27288,27288,Kepler-62 e,Kepler-62,1,1,5,Published Confirmed,0,122.3874,64050000.0,1.61,36.0,36.0,Mass,,270.0,4925.0,445658.88,-0.37,[Fe/H],-0.678,7.0,300.874,8.6160599790815,4.722743517968379,88.70279869592535,73.21867514049892,85.8674485399874,72.17463284625939,0.17985305375820046,0.15454567441153355,0.15221508771301692
27291,27291,Kepler-62 f,Kepler-62,1,1,5,Published Confirmed,0,267.291,107700000.0,1.41,35.0,35.0,Mass,,208.0,4925.0,445658.88,-0.37,[Fe/H],-0.678,7.0,300.874,12.470806689822595,4.976001631753487,68.40518756087434,56.464252307459915,66.21864258068084,55.659115533202,0.1326166016398234,0.11326668593471637,0.10482976828611998
27416,27416,Kepler-63 b,Kepler-63,1,1,1,Published Confirmed,0,9.4341505,12000000.0,6.11,120.0,120.0,Mass,0.45,,5576.0,626707.8,0.05,[Fe/H],-0.157,0.21,194.033,0.5254621714679136,4.426149371090156,276.602605474992,228.3183463321698,267.7611117217358,225.06270079389157,0.4065365551199323,0.3801301578859131,0.434729376358298
29368,29368,Kepler-79 b,Kepler-79,1,1,4,Published Confirmed,0,13.4845,17550000.0,3.47,10.9,10.9,Mass,0.015,,6174.0,905244.6,-0.073,[M/H],0.342,3.44,1020.72,0.26056850093375,1.7701275434749184,304.83043741878896,251.61867605568284,295.08665209322277,248.03078557856756,0.49663582474109363,0.4979506436575102,0.5033218226597626
29382,29382,Kepler-79 c,Kepler-79,1,1,4,Published Confirmed,0,27.4029,28050000.0,3.72,5.9,5.9,Mass,0.03,,6174.0,905244.6,-0.073,[M/H],0.342,3.44,1020.72,0.11447404599437037,1.25779708567818,241.11845761286864,199.0283765324504,233.411200723086,196.19038363549183,0.38791888753129616,0.367039302866693,0.31612760212157354
29391,29391,Kepler-79 d,Kepler-79,1,1,4,Published Confirmed,0,52.0902,43050000.0,7.16,6.0,6.0,Mass,0.025,,6174.0,905244.6,-0.073,[M/H],0.342,3.44,1020.72,0.016326610211761794,0.9142714585150996,194.63023713524055,160.65522525590904,188.40895797241072,158.36440424827552,0.15802914054351158,0.15311458556504415,0.1170333828767114
29410,29410,Kepler-79 e,Kepler-79,1,1,4,Published Confirmed,0,81.0659,57900000.0,3.49,4.1,4.1,Mass,0.012,,6174.0,905244.6,-0.073,[M/H],0.342,3.44,1020.72,0.09633662262645425,1.0825183405906076,167.8253678671466,138.5294632283546,162.46089583302668,136.5541387282086,0.3107824941157889,0.2914561856350848,0.2282663680575617
29535,29535,Kepler-80 b,Kepler-80,1,1,6,Published Confirmed,0,7.05246,9720000.0,2.67,6.93,6.93,Mass,,,4540.0,473512.56000000006,0.04,[Fe/H],-0.77,2.0,369.451,0.36364974837982295,1.6090407197943748,215.9552453996617,178.2577008872989,209.0523207149676,175.71588199279753,0.5195686713783597,0.48649030918625585,0.4537756239040529
29551,29551,Kepler-80 c,Kepler-80,1,1,6,Published Confirmed,0,9.52355,11880000.000000002,2.74,6.74,6.74,Mass,,,4540.0,473512.56000000006,0.04,[Fe/H],-0.77,2.0,369.451,0.32725933907584975,1.5664290010365043,195.33886922721868,161.2401572276109,189.09493891761525,158.9409955358289,0.47698941308801135,0.44570968463619565,0.40786889351238287
29567,29567,Kepler-80 d,Kepler-80,1,1,6,Published Confirmed,0,3.07222,5580000.0,1.53,6.75,6.75,Mass,,,4540.0,473512.56000000006,0.04,[Fe/H],-0.77,2.0,369.451,1.8824060989175242,2.097791006764466,285.02292340429887,235.26879808915544,275.91227749231825,231.9140444074372,0.7038149986170339,0.6316033257706596,0.6315471493682503
29574,29574,Kepler-80 e,Kepler-80,1,1,6,Published Confirmed,0,4.64489,7365000.0,1.6,4.13,4.13,Mass,,,4540.0,473512.56000000006,0.04,[Fe/H],-0.77,2.0,369.451,1.0071031273394628,1.6046158685103422,248.09071691008367,204.78354543335638,240.1605944875757,201.86348821494337,0.7756574698203764,0.6979553131990315,0.6233168665759153
30857,30857,Kepler-9 b,Kepler-9,1,1,3,Published Confirmed,0,19.23891,21450000.0,8.29,43.4,43.4,Mass,0.0609,,5774.0,668488.32,0.05,[Fe/H],-0.038,2.0,628.257,0.07608691553992847,2.2851970130702766,221.55586005586537,182.88066195649154,214.47391392120272,180.27292316080155,0.23013354663484933,0.21655126628996482,0.23307516118793517
30866,30866,Kepler-9 c,Kepler-9,1,1,3,Published Confirmed,0,38.9853,34050000.0,8.08,29.9,29.9,Mass,0.06691,,5774.0,668488.32,0.05,[Fe/H],-0.038,2.0,628.257,0.05661362278537491,1.9212592083293991,175.8483637283566,145.15195018763566,170.2274397795214,143.08219406889057,0.19169254650578182,0.17947312827449066,0.18299021915225766
32067,32067,L 168-9 b,L 168-9,1,1,1,Published Confirmed,0,1.4015,3136500.0,1.39,4.6,4.6,Mass,0.21,965.0,3800.0,417805.2,0.04,[Fe/H],-1.172,,25.1496,1.7107922405472094,1.8168855209306045,301.6297983368696,248.9767464139319,291.9883201837202,245.42652783940233,0.7420820809781697,0.6998771644654765,0.6442268149077732
32071,32071,L 98-59 b,L 98-59,1,1,4,Published Confirmed,0,2.2531136,3286500.0,0.85,0.4,0.4,Mass,0.103,627.0,3415.0,208902.6,-0.46,[Fe/H],-1.948,0.8,10.6194,0.6505595477858964,0.6851356738096475,188.50812397702907,155.6017994216118,182.4825357591638,153.38303641535924,0.6632358725889979,0.6405736849329904,0.34500178072486937
32075,32075,L 98-59 c,L 98-59,1,1,4,Published Confirmed,0,3.6906777,4560000.0,1.385,2.22,2.22,Mass,0.103,553.0,3415.0,208902.6,-0.46,[Fe/H],-1.948,0.8,10.6194,0.8346175163632165,1.2644674342416136,160.03481360203284,132.09884243298168,154.9193635782122,130.21521368685222,0.6263136313717248,0.5789277697190764,0.4106605810648029
32079,32079,L 98-59 d,L 98-59,1,1,4,Published Confirmed,0,7.4507245,7290000.0,1.521,1.94,1.94,Mass,0.074,416.0,3415.0,208902.6,-0.46,[Fe/H],-1.948,0.8,10.6194,0.5506782564146664,1.12795638292766,126.57068354652958,104.476272419237,122.52490130958971,102.98652049458451,0.49401645757094687,0.45575220840462705,0.313258659095373
32085,32085,LHS 1140 b,LHS 1140,1,1,2,Published Confirmed,0,24.73694,14354999.999999998,1.635,6.38,6.38,Mass,0.096,379.0,2988.0,146231.82,-0.262,[Fe/H],-2.488,,14.9861,1.4579789327022974,1.972911067599242,66.09906119782863,54.56068760047011,63.986230641973506,53.78269425250935,0.27858021938041605,0.24153125610205844,0.2183056890830084
32089,32089,LHS 1140 c,LHS 1140,1,1,2,Published Confirmed,0,3.77792,4101000.0,1.169,1.76,1.76,Mass,0.274,709.0,2988.0,146231.82,-0.262,[Fe/H],-2.488,,14.9861,1.100406064580014,1.225476892319672,123.66648161732414,102.0790333160398,119.71353105552764,100.62346419801534,0.5551851661027314,0.49068838653063923,0.33265727223852737
32090,32090,LHS 1478 b,LHS 1478,1,1,1,Published Confirmed,0,1.9495378,2772000.0,1.242,2.33,2.33,Mass,,595.0,3381.0,174085.5,-0.13,[Fe/H],-2.146,,18.2276,1.214716622120708,1.3679594088201634,183.14719715788289,151.17668584014947,177.29296886232112,149.02102158156933,0.6837977181330706,0.6096987008687587,0.4565075264627129
32092,32092,LHS 1678 b,LHS 1678,1,2,2,Published Confirmed,0,0.8602322,1876500.0,0.696,0.35,0.35,Mass,0.25,,3490.0,229792.86000000002,,,-1.839,7.0,19.8782,1.036869659283395,0.7082481529982575,265.6272372759426,219.2588585761146,257.1365668607563,216.132394426925,0.8389447541139825,0.7863018204814387,0.4567982536029578
32094,32094,LHS 1678 c,LHS 1678,1,2,2,Published Confirmed,0,3.694247,4965000.0,0.982,1.4,1.4,Mass,0.22,,3490.0,229792.86000000002,,,-1.839,7.0,19.8782,1.4766494677918076,1.1925162952135844,163.30040553982056,134.7943866407125,158.08057215103108,132.87232148741157,0.6516009153350728,0.5823953876760493,0.3738956864423718
32097,32097,LHS 1815 b,LHS 1815,1,1,1,Published Confirmed,0,3.81433,6060000.0,1.088,8.7,8.7,Mass,0.0,617.0,3643.0,348171.0,-0.12,[Fe/H],-1.387,,29.8424,6.747088510676975,2.8242375755878153,191.7390527960878,158.26873136832162,185.61018920624304,156.01193994484368,0.4042290647019277,0.3554639205938002,0.3086586683516363
32103,32103,LP 714-47 b,LP 714-47,1,1,1,Published Confirmed,0,4.052037,6255000.0,4.7,30.8,30.8,Mass,0.04,700.0,3950.0,403878.36,0.41,[Fe/H],-1.125,,52.616,0.2963063669501849,2.5567159308676293,219.4488112713918,181.14142348010014,212.43421612438067,178.55848489941033,0.3878859799233566,0.36269997701408313,0.387860820225217
32109,32109,LP 791-18 c,LP 791-18,1,1,3,Published Confirmed,0,4.9899093,4441500.0,2.438,7.1,7.1,Mass,8e-05,324.0,2960.0,125341.56,-0.09,[Fe/H],-2.638,0.5,26.4927,0.4893742183857491,1.7043876238210727,109.00139509524826,89.97391124826781,105.51720826997996,88.690951974035,0.36040225154373234,0.330526749551226,0.2984884831718928
32111,32111,LP 791-18 d,LP 791-18,1,1,3,Published Confirmed,0,2.753436,2988000.0,1.032,0.9,0.9,Mass,0.0015,396.0,2960.0,125341.56,-0.09,[Fe/H],-2.638,0.5,26.4927,0.8178756123265499,0.9326902875680964,132.89437319233082,109.69608717899978,128.6464566970933,108.13190466665903,0.5993101850867291,0.5656867503481928,0.31222766106525285
32113,32113,LP 890-9 b,LP 890-9,1,1,2,Published Confirmed,0,2.7299025,2812500.0,1.32,13.2,13.2,Mass,,396.0,2850.0,111414.72,-0.028,[Fe/H],-2.841,7.2,32.4298,5.732393283459791,3.158319401982681,121.87106999037913,100.59703204224233,117.97550905677105,99.16259513562132,0.29588406782384086,0.25700421157048464,0.23361595621086054
32114,32114,LP 890-9 c,LP 890-9,1,1,2,Published Confirmed,0,8.457463,5976000.0,1.367,25.3,25.3,Mass,,272.0,2850.0,111414.72,-0.028,[Fe/H],-2.841,7.2,32.4298,9.892335073158707,4.296670514439676,83.60679882278576,69.01224237047435,80.93434030327178,68.0281806373731,0.17476073634187428,0.15001658284845187,0.13755695363872725
32126,32126,LTT 9779 b,LTT 9779,1,1,1,Published Confirmed,0,0.792052,2518500.0,4.72,29.32,29.32,Mass,0.0,1978.0,5443.0,661524.9,0.27,[Fe/H],-0.149,1.9,80.4373,0.278497827030094,2.489241494835562,606.5629958349926,500.68024456065115,587.1744476706612,493.54092600173925,0.28565366654167546,0.3107192232570821,0.5394566836157543
32135,32135,MASCARA-4 b,MASCARA-4,1,2,1,Published Confirmed,0,2.82406,7050000.0,17.15,985.273,985.273,Mass,0.0,2100.0,7800.0,1336976.64,0.0,[Fe/H],1.087,0.8,170.696,0.1950958581435445,7.570111511632165,738.5031144583965,609.5886536019732,714.8971521717017,600.8963841636635,0.1140476330586049,0.12431663465528198,0.23983791301820206
32246,32246,NGTS-13 b,NGTS-13,1,1,1,Published Confirmed,0,4.119027,8235000.0,12.801,1538.2972,1538.2972,Mass,0.086,1605.0,5819.0,1246452.18,0.25,[Fe/H],0.517,4.23,647.595,0.7324743106215794,10.948489954555617,492.1699433108238,406.2558535128646,476.4379241859478,400.4629547799006,0.2020988936988274,0.21567708721774445,0.40830782542957955
32260,32260,NGTS-23 b,NGTS-23,1,1,1,Published Confirmed,0,4.0764326,7560000.0,14.202,194.82881,194.82881,Mass,0.0,1327.0,6057.0,863464.08,-0.26,[Fe/H],0.283,6.39,1074.95,0.06793420443823034,3.6992006016793,448.93761179810315,370.57023723995155,434.587497186932,365.2861881880151,0.15039319460796857,0.16272973465039137,0.2693990440631726
32261,32261,NGTS-24 b,NGTS-24,1,1,1,Published Confirmed,0,3.4678796,7185000.0,13.608,165.27077,165.27077,Mass,0.0,1499.0,5820.0,1142000.88,0.27,[Fe/H],0.446,4.77,683.062,0.06550839960144623,3.4806224991566808,505.80544875836694,417.51112007060425,489.63757605203267,411.55772981766387,0.14212661159351206,0.15436865263355876,0.27524171120501884
32263,32263,NGTS-25 b,NGTS-25,1,1,1,Published Confirmed,0,2.823093,5820000.0,11.467,203.09235,203.09235,Mass,0.0,1101.0,5321.0,598854.12,0.12,[Fe/H],-0.292,3.49,521.233,0.13453273404628063,4.20317937572998,367.4814297080078,303.333195992977,355.73502999632916,299.00789588765826,0.21489129020013334,0.23057189936741895,0.3078658805876697
32272,32272,NGTS-6 b,NGTS-6,1,1,1,Published Confirmed,0,0.882059,2515500.0,14.863,425.57437,425.57437,Mass,0.0,1284.0,4730.0,522256.5,0.11,[Fe/H],-0.592,9.77,308.262,0.12946127278411906,5.344296464853567,470.3105585608558,388.21228313730427,455.2772660925308,382.67667196130463,0.15864946830689958,0.1713268873793697,0.30481808182116454
32571,32571,OGLE-TR-10 b,OGLE-TR-10,1,1,1,Published Confirmed,0,3.101278,6510000.0,14.011,197.046,197.046,Mass,,,5950.0,814720.1399999999,,,0.188,,1344.97,0.07155567203296802,3.745461120866183,458.04315285816585,378.08629831870786,443.40198319975707,372.6950759660874,0.15112475990567195,0.1635897300540293,0.2770017891234886
32592,32592,OGLE-TR-113 b,OGLE-TR-113,1,1,1,Published Confirmed,0,1.4324752,3433500.0,12.251,400.449,400.449,Mass,,,4790.0,536183.34,,,-0.529,,566.459,0.2175286350674066,5.710102248605933,417.424911550496,344.55845186056354,404.08208803808003,339.6453110366259,0.2060731958078627,0.22120708083098164,0.34601072044237735
32604,32604,OGLE-TR-132 b,OGLE-TR-132,1,1,1,Published Confirmed,0,1.689868,4552500.0,13.45,375.02,375.02,Mass,,2013.0,6210.0,919171.4400000001,0.37,[Fe/H],0.371,1.2,2012.62,0.1539470663679826,5.273781359247004,608.5859367749464,502.35005721243266,589.132726097212,495.1869283981967,0.1461470289729475,0.15886754162057182,0.2951413775446272
32679,32679,Qatar-1 b,Qatar-1,1,1,1,Published Confirmed,0,1.4200242,3498000.0,12.812,411.27202,411.27202,Mass,0.0,1418.0,5013.0,557073.6,0.171,[Fe/H],-0.438,,185.615,0.19532697089798384,5.6586413051140605,435.79976037021555,359.7257533016242,421.86959202502914,354.5963383227487,0.19277252952626636,0.20731143463183044,0.33990970093894685
32690,32690,Qatar-10 b,Qatar-10,1,1,1,Published Confirmed,0,1.645321,4290000.0,17.295,233.92288,233.92288,Mass,0.0,1955.0,6124.0,870427.5,0.016,[Fe/H],0.3,3.2,559.068,0.04516425430144545,3.6730946212739135,601.8222549383232,496.76705610728095,582.5852426966261,489.68353663224065,0.10312730092664006,0.1125924153579173,0.20538390329440384
32705,32705,Qatar-3 b,Qatar-3,1,1,1,Published Confirmed,0,2.5079204,5674500.0,12.285,1369.8473,1369.8473,Mass,0.0,1681.0,6007.0,884354.34,-0.041,[Fe/H],0.279,0.31,735.601,0.7379560821456967,10.546407474676329,516.9911270522524,426.74420580484,500.4657085281863,420.6591587887406,0.20093510234869597,0.21474028874597476,0.40771196852125563
32710,32710,Qatar-4 b,Qatar-4,1,1,1,Published Confirmed,0,1.8053564,4204500.0,12.722,1938.763,1938.763,Mass,0.0,1385.0,5215.0,591890.7,0.103,[Fe/H],-0.318,0.17,329.036,0.940464463892192,12.32936512512908,425.93145245465735,351.5800753514553,412.31672069995716,346.5668115298468,0.22328826679035163,0.23303825601724326,0.3944828804570872
32712,32712,Qatar-5 b,Qatar-5,1,1,1,Published Confirmed,0,2.8792319,6190500.0,12.408,1373.0256,1373.0256,Mass,0.0,1415.0,5747.0,752049.3600000001,0.377,[Fe/H],0.056,0.53,367.658,0.7178887063708176,10.506171194471209,435.34546594808467,359.3507613487078,421.4298189458499,354.226693469185,0.222004854008679,0.2361449857146434,0.3998764207256752
32716,32716,Qatar-6 b,Qatar-6,1,2,1,Published Confirmed,0,3.506195,6345000.0,11.904,212.31044,212.31044,Mass,0.0,1006.0,5052.0,501366.24,-0.025,[Fe/H],-0.514,1.02,100.848,0.12571191340893248,4.217890144917147,309.7284338146342,255.66166919929375,299.828085956105,252.01612872218513,0.22813496885850007,0.23213446570465712,0.26981890096362754
32720,32720,Qatar-7 b,Qatar-7,1,1,1,Published Confirmed,0,2.032046,5280000.0,19.055,597.5204,597.5204,Mass,0.0,2053.0,6387.0,1086293.52,0.276,[Fe/H],0.563,1.69,705.981,0.08626005261779762,5.592782629765924,631.1461370017905,520.9721074272902,610.9717983757662,513.5434423747269,0.10574570617360007,0.11525837158603179,0.21614623444214193
32722,32722,Qatar-8 b,Qatar-8,1,1,1,Published Confirmed,0,3.71495,7110000.0,14.404,117.91493,117.91493,Mass,0.0,1457.0,5738.0,912208.02,0.025,[Fe/H],0.228,8.3,281.498,0.03940971555558081,2.857583244086824,448.49963022258976,370.20871053316773,434.1635155206288,364.9298165764397,0.134659144144466,0.14601027814808543,0.23781431855953306
32728,32728,Qatar-9 b,Qatar-9,1,1,1,Published Confirmed,0,1.540731,3510000.0,11.31,378.2177,378.2177,Mass,0.0,1134.0,4309.0,487439.39999999997,0.252,[Fe/H],-0.821,7.5,213.771,0.26111864017137926,5.775580885769278,348.9742089286128,288.05662968479055,337.81938526745677,283.94916176833647,0.2448817454313107,0.2611899228445954,0.33569243532799337
32753,32753,TIC 237913194 b,TIC 237913194,1,1,1,Published Confirmed,0,15.168865,18105000.0,12.52,617.22586,617.22586,Mass,0.575,974.0,5788.0,759012.78,0.14,[Fe/H],0.078,5.7,306.063,0.3141340168787502,7.012549511102592,257.8087333366627,212.80516705306303,249.56797833214384,209.77072762524108,0.24597620695377756,0.22996168149525598,0.27051858863813116
32757,32757,TIC 279401253 b,TIC 279401253,1,1,2,Published Confirmed,0,76.8,55350000.0,11.209,1951.46642,1951.46642,Mass,0.448,,5951.0,738122.52,0.2,[Fe/H],0.097,1.2,285.584,1.3840262140484978,13.178110806346153,149.06925364937825,123.04745077780542,144.30431344688006,121.2928879834067,0.18324324889619192,0.16045300620364714,0.19563136622970417
32762,32762,TOI-1064 b,TOI-1064,1,1,2,Published Confirmed,0,6.443868,9228000.0,2.587,13.5,13.5,Mass,0.047,784.0,4734.0,508329.66,0.05,[Fe/H],-0.623,9.4,68.0726,0.778804268645725,2.2815223007375547,241.2087714908297,199.10292505389873,233.4986277533746,196.26386915185088,0.6085886688128364,0.5670426001144818,0.5962343899009
32764,32764,TOI-1064 c,TOI-1064,1,1,2,Published Confirmed,0,12.226574,14143500.0,2.651,2.5,2.5,Mass,0.088,634.0,4734.0,508329.66,0.05,[Fe/H],-0.623,9.4,68.0726,0.1340277313159773,0.9698871127121717,194.8356578756258,160.82478737433723,188.60781251943064,158.53154854011538,0.4062020405096547,0.38643378949349316,0.2897039332286676
32770,32770,TOI-1107 b,TOI-1107,1,1,1,Published Confirmed,0,4.0782387,8415000.0,14.572,1064.72516,1064.72516,Mass,0.025,1728.0,6311.0,1260379.02,-0.1,[Fe/H],0.671,2.6,281.314,0.3436876052060537,8.5371954719303,532.0100414970456,439.1413909428865,515.0045492657333,432.87956951848406,0.168396658088529,0.1812980310961515,0.3413195440974115
32773,32773,TOI-1130 c,TOI-1130,1,1,2,Published Confirmed,0,8.350381,10647000.0,16.814,309.56642,309.56642,Mass,0.047,637.0,4250.0,480475.98,0.2,[Fe/H],-0.854,8.2,58.2609,0.06504659334969658,4.285460032537425,196.59988644309908,162.28104896083153,190.31564821297619,159.9670449461889,0.14047439872389994,0.1313483305841994,0.14718232301751336
32788,32788,TOI-1201 b,TOI-1201,1,2,1,Published Confirmed,0,2.4919863,4305000.0,2.415,6.28,6.28,Mass,0.0,703.0,3476.0,355134.42,0.05,[Fe/H],-1.469,,37.8871,0.4453403841039656,1.6105614606075729,217.00028877233973,179.1203195682962,210.06395968628237,176.566200388891,0.5598793467341506,0.5235792695073268,0.4871142630714892
32796,32796,TOI-1231 b,TOI-1231,1,1,1,Published Confirmed,0,24.245586,19320000.0,3.65,15.4,15.4,Mass,0.087,330.0,3553.0,334244.16,0.041,[Fe/H],-1.487,,27.6227,0.3163195020872511,2.051492702467195,101.37790884339846,83.68119476673145,98.13740376493807,82.48796485671927,0.26744334753055937,0.2452748926188446,0.2411831512392982
32798,32798,TOI-1235 b,TOI-1235,1,1,1,Published Confirmed,0,3.444717,5739000.0,1.694,5.9,5.9,Mass,,775.0,3997.0,431732.04,0.33,[Fe/H],-1.054,5.3,39.6345,1.212259607049077,1.8639117713059685,238.65952795987434,196.9986821586223,231.0308697916378,194.18963115625317,0.704008200342244,0.6310910716268878,0.617919445668679
32810,32810,TOI-125 b,TOI-125,1,1,3,Published Confirmed,0,4.65382,7779000.000000001,2.726,9.5,9.5,Mass,0.194,1037.0,5320.0,591890.7,-0.02,[Fe/H],-0.285,6.8,111.059,0.46841402680650757,1.8644679622757308,319.1427654108783,263.4326177707507,308.94149213678287,259.67626949134547,0.5888343955670198,0.6164131950261853,0.6345996214799298
32814,32814,TOI-125 c,TOI-125,1,1,3,Published Confirmed,0,9.15059,12210000.0,2.759,6.63,6.63,Mass,0.066,828.0,5320.0,591890.7,-0.02,[Fe/H],-0.285,6.8,111.059,0.3153132840727491,1.5482352893062008,254.73525666584993,210.26820211824096,246.59274413717145,207.26993787644383,0.5491547582712958,0.5173297128289561,0.4825676929702669
32816,32816,TOI-125 d,TOI-125,1,1,3,Published Confirmed,0,19.98,20550000.0,2.93,13.6,13.6,Mass,0.168,638.0,5320.0,591890.7,-0.02,[Fe/H],-0.285,6.8,111.059,0.5400324888904852,2.1517494085291085,196.35455326372474,162.078541592114,190.07815701241904,159.76742517821936,0.4942190779441747,0.4592338446352889,0.4734632513905635
32821,32821,TOI-1260 b,TOI-1260,1,1,3,Published Confirmed,0,3.127463,5505000.000000001,2.41,8.56,8.56,Mass,0.0,871.0,4227.0,466549.14,-0.1,[Fe/H],-0.889,6.7,73.5977,0.6108104771464813,1.8822807870656193,267.9589257463007,221.18352322198717,259.3937238240456,218.02961482216443,0.6514423188946041,0.6108936070636576,0.6186240866704865
32823,32823,TOI-1260 c,TOI-1260,1,1,3,Published Confirmed,0,7.493134,9855000.0,2.76,13.2,13.2,Mass,0.0,651.0,4227.0,466549.14,-0.1,[Fe/H],-0.889,6.7,73.5977,0.6270909394497397,2.1841802351807025,200.2712347268337,165.31151994107518,193.8696432893507,162.95430371979955,0.5219094546242519,0.48462394653693514,0.5002576042169463
32827,32827,TOI-1260 d,TOI-1260,1,1,3,Published Confirmed,0,16.608164,16740000.0,3.12,11.84,11.84,Mass,0.0,499.0,4227.0,466549.14,-0.1,[Fe/H],-0.889,6.7,73.5977,0.3893783148239946,1.9456046808067977,153.66294872397356,126.83926199803868,148.75117286084716,125.0306308631032,0.39630666453565366,0.3668658812005348,0.36183219595722377
32843,32843,TOI-1278 b,TOI-1278,1,1,1,Published Confirmed,0,14.47567,14250000.0,12.218,5879.82553,5879.82553,Mass,0.013,,3799.0,396914.93999999994,-0.01,[Fe/H],-1.212,,75.5759,3.2199410300009554,21.909789630668296,138.28957996115045,114.14949673912196,133.86920779846855,112.52181199545848,0.11957681680947364,0.10375262060289585,0.12838381963237908
32849,32849,TOI-1296 b,TOI-1296,1,1,1,Published Confirmed,0,3.9443715,7455000.0,13.798,94.71287,94.71287,Mass,0.055,1562.0,5603.0,1155927.72,0.44,[Fe/H],0.39,6.9,323.265,0.03601176570296789,2.6166912151142525,480.80952852495,396.878533609807,465.44064060121076,391.21934830929825,0.1297643751462363,0.14106646748708898,0.24603449759537477
32851,32851,TOI-1298 b,TOI-1298,1,1,1,Published Confirmed,0,4.537164,8850000.0,9.427,113.14691,113.14691,Mass,0.032,1388.0,5889.0,981842.22,0.49,[Fe/H],0.334,1.6,319.036,0.13489815742350966,3.4601158806190617,427.2924846003283,352.70352322451816,413.6342479871208,347.6742398927609,0.22019968191606826,0.23753998116385647,0.3686846800102182
32853,32853,TOI-132 b,TOI-132,1,1,1,Published Confirmed,0,2.1097019,3900000.0,3.42,22.4,22.4,Mass,0.059,1395.0,5397.0,626707.8,0.16,[Fe/H],-0.222,6.34,163.678,0.5593112322636175,2.5560362243739303,467.3740400610373,385.7883687034506,452.4346122543553,380.2873206992644,0.4325814112029367,0.46480400498604363,0.7618994331002623
32855,32855,TOI-1333 b,TOI-1333,1,2,1,Published Confirmed,0,4.720219,9390000.0,15.648,753.2571,753.2571,Mass,0.073,1679.0,6274.0,1343940.06,0.119,[Fe/H],0.713,2.33,200.492,0.19635888731460838,6.929441719911618,515.9576945662416,425.89117119279524,499.4653093061022,419.8182877998999,0.15408040719028873,0.16639088055373208,0.3090898178484415
32864,32864,TOI-1422 b,TOI-1422,1,1,1,Published Confirmed,0,12.9972,16200000.0,3.96,9.0,9.0,Mass,0.04,867.0,5840.0,710268.84,-0.09,[Fe/H],0.048,5.1,155.141,0.14475740614797453,1.505669697339499,267.8794400200822,221.1179126702136,259.31677882787784,217.9649398268426,0.41769509319832093,0.39564091127494433,0.3712113074329428
32865,32865,TOI-1431 b,TOI-1431,1,1,1,Published Confirmed,0,2.650237,6900000.0,16.701,991.62463,991.62463,Mass,0.0022,2370.0,7690.0,1336976.64,0.09,[Fe/H],1.068,0.29,148.925,0.21261980624664956,7.695883112210591,738.3671120041585,609.476391986088,714.7654969825501,600.7857233128304,0.1172210498472638,0.12771336573944236,0.24656652003905657
32873,32873,TOI-1452 b,TOI-1452,1,2,1,Published Confirmed,0,11.06201,9150000.0,1.672,4.82,4.82,Mass,0.0,326.0,3185.0,194975.76,-0.07,[M/H],-2.155,,30.5212,1.0299640346313643,1.6957484580006907,100.2850840085116,82.77913544337973,97.07951064710596,81.59876821577765,0.42248462193319947,0.3708199617760392,0.3231963671417486
