pl_name,hostname,default_flag,sy_snum,sy_pnum,soltype,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_bmasse,pl_bmassprov,pl_orbeccen,pl_eqt,st_teff,st_rad,st_met,st_metratio,st_lum,st_age,sy_dist
Kepler-249 d,Kepler-249,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,15.36845737,,,,,,,,3635,0.51,,,-1.384,,190.401
Kepler-249 d,Kepler-249,0,1,3,Kepler Project Candidate (q1_q12_koi),0,15.36843606,0.0921,1.21,,,,0,336,3568,0.42,0.02,[Fe/H],,,190.401
Kepler-249 d,Kepler-249,0,1,3,Published Confirmed,0,,,1.394,,,,,,3630,0.46,,,-1.495,,190.401
Kepler-249 d,Kepler-249,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,15.36843606,0.0921,1.21,,,,0,336,3568,0.42,0.02,[Fe/H],,,190.401
Kepler-249 d,Kepler-249,0,1,3,Published Confirmed,0,15.36843606,,1.08,,,,,,3632,0.38,-0.34,[Fe/H],,3.09,190.401
Kepler-249 d,Kepler-249,0,1,3,Kepler Project Candidate (q1_q8_koi),0,15.36829,0.096,1.54,,,,0,380,3803,0.49,,,,13.9,190.401
Kepler-249 d,Kepler-249,0,1,3,Published Confirmed,0,15.36844007,,,,,,,,3635,0.51,,,-1.384,,190.401
Kepler-249 d,Kepler-249,0,1,3,Published Confirmed,0,15.36812973,0.09198,1.33,,,,,336,3568,0.42,0.02,[M/H],,,190.401
Kepler-249 d,Kepler-249,0,1,3,Published Confirmed,0,,,1.382,,,,,,3565,0.51,,,,,190.401
Kepler-249 d,Kepler-249,1,1,3,Published Confirmed,0,15.368459,0.097,1.57,,,,,,3568,0.48,,,,,190.401
Kepler-249 d,Kepler-249,0,1,3,Published Confirmed,0,15.368,,1.24,,,,,,3587,0.41,-0.1,[Fe/H],,,190.401
Kepler-249 d,Kepler-249,0,1,3,Published Confirmed,0,15.36834908,,1.17,,,,,,3635,0.51,,,-1.384,,190.401
Kepler-249 d,Kepler-249,0,1,3,Kepler Project Candidate (q1_q16_koi),0,15.36843606,0.0921,1.21,,,,0,336,3568,0.42,0.02,[Fe/H],,,190.401
Kepler-249 d,Kepler-249,0,1,3,Published Confirmed,0,15.36844088,,,,,,,,3635,0.51,,,-1.384,,190.401
Kepler-25 b,Kepler-25,0,2,3,Kepler Project Candidate (q1_q17_dr25_koi),0,6.23853544,0.0685,2.53,,,,0,1185,6267,1.26,-0.06,[Fe/H],,,243.249
Kepler-25 b,Kepler-25,0,2,3,Published Confirmed,0,6.2385,,2.71,9.6,9.6,Mass,,,6270,1.31,-0.04,[Fe/H],,11,243.249
Kepler-25 b,Kepler-25,0,2,3,Kepler Project Candidate (q1_q8_koi),0,6.2385593,0.07,3.4,,,,0,1313,6103,1.66,,,,4.65,243.249
Kepler-25 b,Kepler-25,0,2,3,Published Confirmed,0,6.239,,2.6,9,9,Mass,,,,1.31,,,,,243.249
Kepler-25 b,Kepler-25,0,2,3,Published Confirmed,0,6.23853477,,2.58,,,,,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 b,Kepler-25,0,2,3,Published Confirmed,0,6.23853555,,,,,,,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 b,Kepler-25,1,2,3,Published Confirmed,0,6.238297,,2.748,8.7,8.7,Mass,0.0029,,,1.32,,,,,243.249
Kepler-25 b,Kepler-25,0,2,3,TESS Project Candidate,0,6.23875501,,2.973,,,,,1255,6212,1.48,,,,,243.249
Kepler-25 b,Kepler-25,0,2,3,Published Confirmed,0,6.2385369,,2.702,,,,0.05,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 b,Kepler-25,0,2,3,Kepler Project Candidate (q1_q17_dr24_koi),0,6.23853477,0.0703,2.64,,,,0,1193,6270,1.31,-0.04,[Fe/H],,,243.249
Kepler-25 b,Kepler-25,0,2,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,6.23853544,,,,,,,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 b,Kepler-25,0,2,3,Kepler Project Candidate (q1_q16_koi),0,6.23853477,0.0703,2.64,,,,0,1193,6270,1.31,-0.04,[Fe/H],,,243.249
Kepler-25 b,Kepler-25,0,2,3,Published Confirmed,0,6.2385,0.068,2.6,4036.3,4036.3,Mass,,,6190,1.36,0.01,[M/H],,,243.249
Kepler-25 b,Kepler-25,0,2,3,Kepler Project Candidate (q1_q12_koi),0,6.23853477,0.0703,2.64,,,,0,1193,6270,1.31,-0.04,[Fe/H],,,243.249
Kepler-25 b,Kepler-25,0,2,3,Published Confirmed,0,,,2.71,,,,,,6285,1.35,,,,,243.249
Kepler-25 b,Kepler-25,0,2,3,Published Confirmed,0,6.23853269,,,,,,,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,12.72037435,,4.59,,,,,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 c,Kepler-25,0,2,3,Kepler Project Candidate (q1_q17_dr25_koi),0,12.72037026,0.1101,4.75,,,,0,934,6267,1.26,-0.06,[Fe/H],,,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,12.72037491,,,,,,,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,12.72037372,,,,,,,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 c,Kepler-25,1,2,3,Published Confirmed,0,12.7207,,5.217,15.2,15.2,Mass,0.0061,,,1.32,,,,,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,12.7203724,,,,,,0,,6354,1.34,0.11,[Fe/H],0.422,2.75,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,,,5.095,,,,,,6285,1.35,,,,,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,12.7204,,5.2,24.6,24.6,Mass,,,6270,1.31,-0.04,[Fe/H],,11,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,12.7203678,,5.154,,,,0.01,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,12.7204,0.11,4.5,1322.12,1322.12,Mass,,,6190,1.36,0.01,[M/H],,,243.249
Kepler-25 c,Kepler-25,0,2,3,Kepler Project Candidate (q1_q8_koi),0,12.720365,0.113,6.51,,,,0,1033,6103,1.66,,,,4.65,243.249
Kepler-25 c,Kepler-25,0,2,3,Kepler Project Candidate (q1_q17_dr24_koi),0,12.72037435,0.113,4.51,,,,0,941,6270,1.31,-0.04,[Fe/H],,,243.249
Kepler-25 c,Kepler-25,0,2,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,12.72037026,,,,,,,,6212,1.48,-0.01,[M/H],0.467,,243.249
Kepler-25 c,Kepler-25,0,2,3,Kepler Project Candidate (q1_q16_koi),0,12.72037435,0.113,4.51,,,,0,941,6270,1.31,-0.04,[Fe/H],,,243.249
Kepler-25 c,Kepler-25,0,2,3,TESS Project Candidate,0,12.72038,,4.96,,,,,705,6212,1.48,,,,,243.249
Kepler-25 c,Kepler-25,0,2,3,Published Confirmed,0,12.72,,4.5,14.3,14.3,Mass,,,,1.31,,,,,243.249
Kepler-25 c,Kepler-25,0,2,3,Kepler Project Candidate (q1_q12_koi),0,12.72037435,0.113,4.51,,,,0,941,6270,1.31,-0.04,[Fe/H],,,243.249
Kepler-25 d,Kepler-25,0,2,3,Published Confirmed,0,123,,,89.9,89.9,Mass,,,6270,1.31,-0.04,[Fe/H],,11,243.249
Kepler-25 d,Kepler-25,1,2,3,Published Confirmed,0,122.4,,,71.9,71.9,Mass,0.13,,,1.32,,,,,243.249
Kepler-250 b,Kepler-250,0,1,3,Kepler Project Candidate (q1_q12_koi),0,4.14808732,0.0479,1.16,,,,0,928,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 b,Kepler-250,0,1,3,Published Confirmed,0,,,0.975,,,,,,5007,0.76,,,,,760.585
Kepler-250 b,Kepler-250,1,1,3,Published Confirmed,0,4.148141,0.048,1.13,,,,,,5160,0.81,,,,,760.585
Kepler-250 b,Kepler-250,0,1,3,Published Confirmed,0,4.14808732,,1.12,,,,,,5097,0.79,0.02,[Fe/H],,5.13,760.585
Kepler-250 b,Kepler-250,0,1,3,Published Confirmed,0,4.14808651,,,,,,,,5015,0.78,,,-0.457,,760.585
Kepler-250 b,Kepler-250,0,1,3,Kepler Project Candidate (q1_q8_koi),0,4.14787,0.046,0.99,,,,0,912,5099,0.76,,,,13.2,760.585
Kepler-250 b,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,4.14810719,0.0469,1.08,,,,0,938,5029,0.84,0.14,[Fe/H],,,760.585
Kepler-250 b,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,4.14808732,0.0479,1.16,,,,0,928,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 b,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,4.14810719,,,,,,,,5015,0.78,,,-0.457,,760.585
Kepler-250 b,Kepler-250,0,1,3,Kepler Project Candidate (q1_q16_koi),0,4.14808732,0.0479,1.16,,,,0,928,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 c,Kepler-250,0,1,3,Published Confirmed,0,7.15681776,,,,,,,,5015,0.78,,,-0.457,,760.585
Kepler-250 c,Kepler-250,0,1,3,Kepler Project Candidate (q1_q8_koi),0,7.156816,0.066,2.3,,,,0,761,5099,0.76,,,,13.2,760.585
Kepler-250 c,Kepler-250,0,1,3,Kepler Project Candidate (q1_q16_koi),0,7.15681773,0.0689,2.41,,,,0,773,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 c,Kepler-250,0,1,3,Kepler Project Candidate (q1_q12_koi),0,7.15681773,0.0689,2.41,,,,0,773,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 c,Kepler-250,0,1,3,Published Confirmed,0,7.15682722,,,,,,,,5015,0.78,,,-0.457,,760.585
Kepler-250 c,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,7.15681552,0.0675,2.47,,,,0,782,5029,0.84,0.14,[Fe/H],,,760.585
Kepler-250 c,Kepler-250,1,1,3,Published Confirmed,0,7.156804,0.069,2.28,,,,,,5160,0.81,,,,,760.585
Kepler-250 c,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,7.15681552,,,,,,,,5015,0.78,,,-0.457,,760.585
Kepler-250 c,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,7.15681773,0.0689,2.41,,,,0,773,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 c,Kepler-250,0,1,3,Published Confirmed,0,,,2.238,,,,,,5007,0.76,,,,,760.585
Kepler-250 c,Kepler-250,0,1,3,Published Confirmed,0,7.15681773,,2.41,,,,,,5097,0.79,0.02,[Fe/H],,5.13,760.585
Kepler-250 d,Kepler-250,0,1,3,Published Confirmed,0,17.64816096,,,,,,,,5015,0.78,,,-0.457,,760.585
Kepler-250 d,Kepler-250,0,1,3,Kepler Project Candidate (q1_q8_koi),0,17.64822,0.121,2.5,,,,0,562,5099,0.76,,,,13.2,760.585
Kepler-250 d,Kepler-250,0,1,3,Kepler Project Candidate (q1_q16_koi),0,17.64830992,0.1257,2.23,,,,0,573,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 d,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,17.64830992,0.1257,2.23,,,,0,573,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 d,Kepler-250,0,1,3,Kepler Project Candidate (q1_q12_koi),0,17.64830992,0.1257,2.23,,,,0,573,5162,0.8,0.06,[Fe/H],,,760.585
Kepler-250 d,Kepler-250,1,1,3,Published Confirmed,0,17.648312,0.127,2.18,,,,,,5160,0.81,,,,,760.585
Kepler-250 d,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,17.64830851,0.1232,2.43,,,,0,579,5029,0.84,0.14,[Fe/H],,,760.585
Kepler-250 d,Kepler-250,0,1,3,Published Confirmed,0,17.6482493,,,,,,,,5015,0.78,,,-0.457,,760.585
Kepler-250 d,Kepler-250,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,17.64830851,,,,,,,,5015,0.78,,,-0.457,,760.585
Kepler-250 d,Kepler-250,0,1,3,Published Confirmed,0,,,2.205,,,,,,5007,0.76,,,,,760.585
Kepler-250 d,Kepler-250,0,1,3,Published Confirmed,0,17.64830992,,2.24,,,,,,5097,0.79,0.02,[Fe/H],,5.13,760.585
Kepler-251 b,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,4.79090809,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 b,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr24_koi),0,4.79091735,0.0546,1.8,,,,0,1151,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 b,Kepler-251,1,1,4,Published Confirmed,0,4.790936,0.053,1.33,,,,,,5526,0.89,,,,,924.625
Kepler-251 b,Kepler-251,0,1,4,Kepler Project Candidate (q1_q16_koi),0,4.79091735,0.0546,1.8,,,,0,1151,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 b,Kepler-251,0,1,4,Kepler Project Candidate (q1_q8_koi),0,4.790873,0.055,1.66,,,,0,1153,5870,1.09,,,,7.9,924.625
Kepler-251 b,Kepler-251,0,1,4,Published Confirmed,0,4.79091735,,1.49,,,,,,5622,0.91,-0.02,[Fe/H],,3.63,924.625
Kepler-251 b,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr25_koi),0,4.79090809,0.0525,1.36,,,,0,990,5527,0.87,-0.18,[Fe/H],,,924.625
Kepler-251 b,Kepler-251,0,1,4,Published Confirmed,0,,,1.297,,,,,,5492,0.83,,,,,924.625
Kepler-251 b,Kepler-251,0,1,4,Kepler Project Candidate (q1_q12_koi),0,4.79091735,0.0546,1.8,,,,0,1151,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 b,Kepler-251,0,1,4,Published Confirmed,0,4.79098351,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 c,Kepler-251,0,1,4,Published Confirmed,0,16.51413217,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 c,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr25_koi),0,16.51410989,0.1199,2.72,,,,0,655,5527,0.87,-0.18,[Fe/H],,,924.625
Kepler-251 c,Kepler-251,0,1,4,Kepler Project Candidate (q1_q16_koi),0,16.5141282,0.1245,3.59,,,,0,762,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 c,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,16.51410989,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 c,Kepler-251,0,1,4,Kepler Project Candidate (q1_q12_koi),0,16.5141282,0.1245,3.59,,,,0,762,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 c,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr24_koi),0,16.5141282,0.1245,3.59,,,,0,762,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 c,Kepler-251,1,1,4,Published Confirmed,0,16.514043,0.122,2.77,,,,,,5526,0.89,,,,,924.625
Kepler-251 c,Kepler-251,0,1,4,Published Confirmed,0,,,2.596,,,,,,5492,0.83,,,,,924.625
Kepler-251 c,Kepler-251,0,1,4,Kepler Project Candidate (q1_q8_koi),0,16.51395,0.125,3.6,,,,0,765,5870,1.09,,,,7.9,924.625
Kepler-251 c,Kepler-251,0,1,4,Published Confirmed,0,16.51408633,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 c,Kepler-251,0,1,4,Published Confirmed,0,16.5141282,,3.08,,,,,,5622,0.91,-0.02,[Fe/H],,3.63,924.625
Kepler-251 d,Kepler-251,0,1,4,Published Confirmed,0,30.13288577,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 d,Kepler-251,0,1,4,Kepler Project Candidate (q1_q12_koi),0,30.1329303,0.1859,4.25,,,,0,624,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 d,Kepler-251,0,1,4,Kepler Project Candidate (q1_q16_koi),0,30.1329303,0.1859,4.25,,,,0,624,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 d,Kepler-251,0,1,4,Published Confirmed,0,30.1329303,,3.58,,,,,,5622,0.91,-0.02,[Fe/H],,3.63,924.625
Kepler-251 d,Kepler-251,0,1,4,Published Confirmed,0,,,3.003,,,,,,5492,0.83,,,,,924.625
Kepler-251 d,Kepler-251,0,1,4,Kepler Project Candidate (q1_q8_koi),0,30.13254,0.187,3.8,,,,0,625,5870,1.09,,,,7.9,924.625
Kepler-251 d,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,30.1329298,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 d,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr25_koi),0,30.1329298,0.179,3.14,,,,0,536,5527,0.87,-0.18,[Fe/H],,,924.625
Kepler-251 d,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr24_koi),0,30.1329303,0.1859,4.25,,,,0,624,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 d,Kepler-251,1,1,4,Published Confirmed,0,30.133001,0.182,2.77,,,,,,5526,0.89,,,,,924.625
Kepler-251 d,Kepler-251,0,1,4,Published Confirmed,0,30.13275708,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 e,Kepler-251,0,1,4,Kepler Project Candidate (q1_q12_koi),0,99.6409653,0.4126,3.89,,,,0,419,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 e,Kepler-251,0,1,4,Kepler Project Candidate (q1_q16_koi),0,99.6409653,0.4126,3.89,,,,0,419,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 e,Kepler-251,0,1,4,Published Confirmed,0,99.6409653,,3.27,,,,,,5622,0.91,-0.02,[Fe/H],,3.63,924.625
Kepler-251 e,Kepler-251,0,1,4,Kepler Project Candidate (q1_q8_koi),0,99.6368,0.414,4.1,,,,0,420,5870,1.09,,,,7.9,924.625
Kepler-251 e,Kepler-251,1,1,4,Published Confirmed,0,99.640161,0.404,2.77,,,,,,5526,0.89,,,,,924.625
Kepler-251 e,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,99.6415962,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-251 e,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr24_koi),0,99.6409653,0.4126,3.89,,,,0,419,5883,1.07,-0.16,[Fe/H],,,924.625
Kepler-251 e,Kepler-251,0,1,4,Kepler Project Candidate (q1_q17_dr25_koi),0,99.6415962,0.3973,2.64,,,,0,360,5527,0.87,-0.18,[Fe/H],,,924.625
Kepler-251 e,Kepler-251,0,1,4,Published Confirmed,0,,,2.52,,,,,,5492,0.83,,,,,924.625
Kepler-251 e,Kepler-251,0,1,4,Published Confirmed,0,99.64127656,,,,,,,,5536,0.89,,,-0.172,,924.625
Kepler-252 b,Kepler-252,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,6.66834872,0.0588,1.2,,,,0,588,4208,0.59,-0.19,[Fe/H],,,379.424
Kepler-252 b,Kepler-252,0,1,2,Published Confirmed,0,,,1.386,,,,,,4208,0.7,,,,,379.424
Kepler-252 b,Kepler-252,1,1,2,Published Confirmed,0,6.668391,0.058,1.23,,,,,,4208,0.55,,,,,379.424
Kepler-252 b,Kepler-252,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,6.66833241,,,,,,,,4458,0.68,,,-0.786,,379.424
Kepler-252 b,Kepler-252,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,6.66833241,0.0589,1.18,,,,0,587,4201,0.59,-0.2,[Fe/H],,,379.424
Kepler-252 b,Kepler-252,0,1,2,Published Confirmed,0,6.66833415,,,,,,,,4458,0.68,,,-0.786,,379.424
Kepler-252 b,Kepler-252,0,1,2,Published Confirmed,0,6.66836145,,,,,,,,4458,0.68,,,-0.786,,379.424
Kepler-252 b,Kepler-252,0,1,2,Kepler Project Candidate (q1_q16_koi),0,6.66834872,0.0588,1.2,,,,0,588,4208,0.59,-0.19,[Fe/H],,,379.424
Kepler-252 b,Kepler-252,0,1,2,Published Confirmed,0,6.66834872,,1.37,,,,,,4542,0.66,-0.13,[Fe/H],,3.47,379.424
Kepler-252 b,Kepler-252,0,1,2,Kepler Project Candidate (q1_q8_koi),0,6.668391,0.059,1.26,,,,0,608,4397,0.58,,,,13.9,379.424
Kepler-252 b,Kepler-252,0,1,2,Kepler Project Candidate (q1_q12_koi),0,6.66834872,0.0588,1.2,,,,0,588,4208,0.59,-0.19,[Fe/H],,,379.424
Kepler-252 c,Kepler-252,0,1,2,Published Confirmed,0,10.84846973,0.08145,2.4,,,,,501,4208,0.59,-0.19,[M/H],,,379.424
Kepler-252 c,Kepler-252,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,10.8484518,0.0815,2.34,,,,0,499,4201,0.59,-0.2,[Fe/H],,,379.424
Kepler-252 c,Kepler-252,0,1,2,Published Confirmed,0,10.84844792,,2.67,,,,,,4542,0.66,-0.13,[Fe/H],,3.47,379.424
Kepler-252 c,Kepler-252,0,1,2,Published Confirmed,0,10.84845974,,,,,,,,4458,0.68,,,-0.786,,379.424
Kepler-252 c,Kepler-252,0,1,2,Published Confirmed,0,,,2.757,,,,,,4208,0.7,,,,,379.424
Kepler-252 c,Kepler-252,1,1,2,Published Confirmed,0,10.848463,0.08,2.15,,,,,,4208,0.55,,,,,379.424
Kepler-252 c,Kepler-252,0,1,2,Kepler Project Candidate (q1_q12_koi),0,10.84844792,0.0813,2.38,,,,0,500,4208,0.59,-0.19,[Fe/H],,,379.424
Kepler-252 c,Kepler-252,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,10.8484518,,,,,,,,4458,0.68,,,-0.786,,379.424
Kepler-252 c,Kepler-252,0,1,2,Published Confirmed,0,10.84844155,,,,,,,,4458,0.68,,,-0.786,,379.424
Kepler-252 c,Kepler-252,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,10.84844792,0.0813,2.38,,,,0,500,4208,0.59,-0.19,[Fe/H],,,379.424
Kepler-252 c,Kepler-252,0,1,2,Kepler Project Candidate (q1_q16_koi),0,10.84844792,0.0813,2.38,,,,0,500,4208,0.59,-0.19,[Fe/H],,,379.424
Kepler-252 c,Kepler-252,0,1,2,Kepler Project Candidate (q1_q8_koi),0,10.848507,0.081,2.3,,,,0,519,4397,0.58,,,,13.9,379.424
Kepler-253 b,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,3.78403393,0.0455,1.69,,,,0,959,5216,0.79,0.06,[Fe/H],,,838.595
Kepler-253 b,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,3.78402867,,,,,,,,5017,0.85,,,-0.387,,838.595
Kepler-253 b,Kepler-253,0,1,3,Kepler Project Candidate (q1_q12_koi),0,3.78403393,0.0455,1.69,,,,0,959,5216,0.79,0.06,[Fe/H],,,838.595
Kepler-253 b,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,3.78402867,0.0452,1.7,,,,0,949,5196,0.78,0.04,[Fe/H],,,838.595
Kepler-253 b,Kepler-253,0,1,3,Kepler Project Candidate (q1_q8_koi),0,3.784064,0.044,1.7,,,,0,911,5148,0.71,,,,0.7,838.595
Kepler-253 b,Kepler-253,0,1,3,Published Confirmed,0,,,1.791,,,,,,5081,0.81,,,,,838.595
Kepler-253 b,Kepler-253,1,1,3,Published Confirmed,0,3.783986,0.046,1.63,,,,,,5208,0.79,,,,,838.595
Kepler-253 b,Kepler-253,0,1,3,Published Confirmed,0,3.78402353,,,,,,,,5017,0.85,,,-0.387,,838.595
Kepler-253 b,Kepler-253,0,1,3,Published Confirmed,0,3.78403393,,1.77,,,,,,5216,0.81,0.03,[Fe/H],,4.57,838.595
Kepler-253 b,Kepler-253,0,1,3,Kepler Project Candidate (q1_q16_koi),0,3.78403393,0.0455,1.69,,,,0,959,5216,0.79,0.06,[Fe/H],,,838.595
Kepler-253 c,Kepler-253,0,1,3,Kepler Project Candidate (q1_q16_koi),0,10.28192877,0.0885,2.7,,,,0,687,5216,0.79,0.06,[Fe/H],,,838.595
Kepler-253 c,Kepler-253,1,1,3,Published Confirmed,0,10.281951,0.089,2.65,,,,,,5208,0.79,,,,,838.595
Kepler-253 c,Kepler-253,0,1,3,Published Confirmed,0,10.28193397,,,,,,,,5017,0.85,,,-0.387,,838.595
Kepler-253 c,Kepler-253,0,1,3,Published Confirmed,0,10.28203415,,,,,,,,5017,0.85,,,-0.387,,838.595
Kepler-253 c,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,10.28194593,0.088,2.53,,,,0,680,5196,0.78,0.04,[Fe/H],,,838.595
Kepler-253 c,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,10.28194593,,,,,,,,5017,0.85,,,-0.387,,838.595
Kepler-253 c,Kepler-253,0,1,3,Published Confirmed,0,,,2.656,,,,,,5081,0.81,,,,,838.595
Kepler-253 c,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,10.28192877,0.0885,2.7,,,,0,687,5216,0.79,0.06,[Fe/H],,,838.595
Kepler-253 c,Kepler-253,0,1,3,Kepler Project Candidate (q1_q12_koi),0,10.28192877,0.0885,2.7,,,,0,687,5216,0.79,0.06,[Fe/H],,,838.595
Kepler-253 c,Kepler-253,0,1,3,Published Confirmed,0,10.28192877,,2.75,,,,,,5216,0.81,0.03,[Fe/H],,4.57,838.595
Kepler-253 c,Kepler-253,0,1,3,Kepler Project Candidate (q1_q8_koi),0,10.281925,0.086,2.5,,,,0,652,5148,0.71,,,,0.7,838.595
Kepler-253 d,Kepler-253,1,1,3,Published Confirmed,0,18.119869,0.13,3.17,,,,,,5208,0.79,,,,,838.595
Kepler-253 d,Kepler-253,0,1,3,Published Confirmed,0,18.11990868,,,,,,,,5017,0.85,,,-0.387,,838.595
Kepler-253 d,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr24_koi),0,18.11989364,0.1291,3.17,,,,0,569,5216,0.79,0.06,[Fe/H],,,838.595
Kepler-253 d,Kepler-253,0,1,3,Published Confirmed,0,,,3.098,,,,,,5081,0.81,,,,,838.595
Kepler-253 d,Kepler-253,0,1,3,Published Confirmed,0,18.11989364,,3.29,,,,,,5216,0.81,0.03,[Fe/H],,4.57,838.595
Kepler-253 d,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr25_koi),0,18.11993039,0.1284,2.95,,,,0,563,5196,0.78,0.04,[Fe/H],,,838.595
Kepler-253 d,Kepler-253,0,1,3,Published Confirmed,0,18.11989941,,,,,,,,5017,0.85,,,-0.387,,838.595
Kepler-253 d,Kepler-253,0,1,3,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,18.11993039,,,,,,,,5017,0.85,,,-0.387,,838.595
Kepler-253 d,Kepler-253,0,1,3,Kepler Project Candidate (q1_q8_koi),0,18.11978,0.126,2.9,,,,0,538,5148,0.71,,,,0.7,838.595
