,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,luminosity,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis,similarityIndex_Erid
1709,HAT-P-58 b,HAT-P-58,0,7491000.0,14.93,118.23217,6078.0,1065403.26,0.456,0.03548461342274702,2.81056720676526,4.068003909429429,3.3578856709565703,3.9379717606299702,3.311972662353674,0.004604555507037138,0.004124948191803276,0.003970988011528908
1715,Kepler-63 b,Kepler-63,0,12000000.0,6.11,120.0,5576.0,626707.8,-0.157,0.5254621714679136,4.426149371090156,2.258450816460317,1.8642114914328907,2.1862603222620414,1.8490332682705672,0.0064567203694475845,0.005705655352824695,0.005568796456901621
1727,K2-232 b,K2-232,0,14864999.999999998,11.859,123.00021,5888.0,856500.66,0.216,0.07366233590086585,3.2165102535610894,2.5151784501890093,2.0761242776123594,2.434781757910992,2.054803335671618,0.0037456952250289528,0.0033474171425026534,0.003232359064426551
1729,HATS-50 b,HATS-50,0,7569000.0,12.666,123.9537,5990.0,779903.04,0.143,0.060929117066370976,3.1243958614279363,3.3797300062559783,2.7897581252080617,3.271698262712961,2.753406548513962,0.004668688676595057,0.0041758497066015044,0.004032836900829332
1736,K2-232 b,K2-232,0,15534000.0,11.209,126.49634,6154.0,807756.72,0.238,0.08971420094494456,3.3551473157152487,2.4917795068712403,2.0568098968419433,2.412130752635316,2.0359979487393995,0.0039693948369023705,0.003544897630767823,0.0034287759901453
1744,TOI-530 b,TOI-530,0,7800000.0,9.303,127.13136,3659.0,376024.68000000005,-1.31,0.15771299201773498,3.6920781423243922,1.4424605977620415,1.1906620249103854,1.3963529107338208,1.2155675779582213,0.0028156645816127816,0.002507664585361174,0.0024304466882249633
1761,HD 1397 b,HD 1397,0,16455000.0,11.5,131.89945,5521.0,1629440.2799999998,0.66,0.08662301674131034,3.38242846429426,3.086756112598518,2.5479262928451667,2.988089164611896,2.516091126187522,0.004806729842867156,0.004293891159172967,0.004159447295516608
1762,Kepler-289 c,Kepler-289,0,76500000.0,11.59,132.0,5990.0,696342.0,0.061,0.0846851896009285,3.370554050168728,1.0140760890243876,0.837057103288839,0.9816615447324459,0.9303681469917784,0.0015770981232907546,0.0014077996504909995,0.0013608188502140693
1769,TOI-201 b,TOI-201,0,45000000.0,11.299,133.4886,6394.0,919171.4400000001,0.415,0.09242894442613504,3.432876131666624,1.6210447472638565,1.338072197079128,1.5692286879679942,1.3490749798080324,0.0025920577778535273,0.0023136302580992795,0.0022393836397213173
1778,Kepler-422 b,Kepler-422,0,12300000.0,12.89,136.66,5972.0,863464.08,0.24,0.06373331454829213,3.25199820921221,2.8034880189775917,2.31410599822743,2.713875624457468,2.2871026926162377,0.003874704254792991,0.0034639258840055013,0.003352526696689393
1779,KELT-6 b,KELT-6,0,11908500.0,13.372,136.661,6102.0,1100220.36,0.493,0.05708727743206965,3.1928620978773505,3.295890158761265,2.72055351557012,3.1905383230471176,2.685456346498508,0.00436346935018045,0.00390274789600117,0.003777016511029036
1786,Kepler-7 b,Kepler-7,0,9336000.0,16.567,137.615,5933.0,1281269.28,0.618,0.030228597548886207,2.8785050742037552,4.000099908619625,3.3018351173198495,3.8722382845625134,3.2568231470731344,0.004137982414568476,0.0037069940479612282,0.0035792024848708753
1873,WASP-11 b,WASP-11,0,6525000.0,11.265,154.777,4980.0,550110.18,-0.469,0.10814256775036393,3.702061784567564,2.559239924282647,2.112494299813494,2.477434824273657,2.090237439922057,0.004198408453559246,0.0037457750291819743,0.003645601944918485
1884,HATS-75 b,HATS-75,0,4911300.0,9.909,156.05375,3790.4,403878.36,-1.197,0.16020223288769686,3.9634943067223087,1.9400058009202001,1.6013548230331596,1.877994276695178,1.5963757106748044,0.0036565850221264035,0.003255941678164184,0.003174415732197197
1886,HAT-P-46 b,HAT-P-46,0,8655000.0,14.392,156.684,6120.0,974878.7999999999,0.391,0.05249827579060965,3.295397426140479,3.645589158533855,3.009208415277167,3.529059331503611,2.9690323172539044,0.004551774264985095,0.004071649974888643,0.003953718343631786
1889,K2-132 b,K2-132,0,13740000.0,12.207,157.32585,4878.0,2861965.62,0.943,0.08638873089690549,3.585515624714541,3.975647710475739,3.2816513398214,3.84856769133797,3.236965549026516,0.00596413891130384,0.0053281877998190095,0.005188999192957469
1900,Kepler-1654 b,Kepler-1654,0,303899999.99999994,9.18,158.915,5597.0,821683.5599999999,0.09,0.20517322716699474,4.155441318624849,0.5173517352722007,0.4270418655912003,0.5008147900478761,0.7504193547109366,0.0010617603268018114,0.0009436286313900816,0.0009204893589619645
1947,HATS-10 b,HATS-10,0,6736500.0,10.862,167.17858,5880.0,765976.2000000001,0.117,0.1302971983368029,3.918243890087526,3.529263649995244,2.9131889012882235,3.416452122202718,2.8746606310243035,0.006076498858104821,0.005418662797993095,0.005294307825700188
1949,HAT-P-65 b,HAT-P-65,0,5926500.000000001,21.185,167.49641,5835.0,1295196.12,0.555,0.017595594261734116,2.808306891039613,4.841747263666059,3.996562963317743,4.686982712142631,3.9407427211011807,0.0038973992817525854,0.0034943214250473505,0.0033828140278305105
1956,HAT-P-1 b,HAT-P-1,0,8265000.000000001,15.244,168.4499,5975.0,800793.2999999999,0.18,0.04749608116629897,3.3200296094852964,3.3039223452723503,2.727183588842544,3.198313763867971,2.6919650637669363,0.003922100451515131,0.003508335590219526,0.0034099320864505542
1957,HATS-27 b,HATS-27,0,9165000.0,16.814,168.4499,6438.0,1211635.08,0.669,0.03539496352704228,3.1612286222946433,4.157526494417932,3.431781028987838,4.024632791315354,3.3846900623899994,0.004397731765156544,0.00393746646173196,0.003824438200307139
1961,WASP-11 b,WASP-11,0,6449999.999999999,10.2,168.4499,4800.0,515293.08,0.0,0.1585455595610236,4.058741023410835,3.3718745067595224,2.7832738961402836,3.2640938611756414,2.7470387357258286,0.006210748337251317,0.0055329724607777325,0.005412174759809186
1963,HAT-P-1 b,HAT-P-1,0,8295000.0,13.922,169.08556,5975.0,793829.8799999999,0.17,0.06258719280940235,3.480635085392885,3.2790124449957836,2.706622006536845,3.1742000987798304,2.6717806935862143,0.0043166346353775,0.0038585799740091607,0.0037558304302352037
1966,HAT-P-17 b,HAT-P-17,0,13230000.0,11.321,169.71,5246.0,584927.28,-0.319,0.11682529952265093,3.8669394322346715,1.9593920339369797,1.6173569595871533,1.8967608363801656,1.6116361874000213,0.003253824081732189,0.0029010557193379625,0.002829504836838407
1981,WASP-15 b,WASP-15,0,7485000.0,16.01,172.0,6300.0,1030586.16,0.49,0.0418637657892882,3.2735924148783457,4.150069385678309,3.4256256468542317,4.017414046130642,3.3786323964417133,0.004663221057531783,0.004173629858655871,0.004059362164335283
1984,OGLE-TR-111 b,OGLE-TR-111,0,7033500.0,11.781,174.799,5040.0,577963.86,-0.397,0.10677665626043645,3.847108564258,2.569304125615915,2.1208016756663706,2.4871773273602047,2.098334970386844,0.004099667990258792,0.003657186432479764,0.0035700242775119247
2000,HATS-44 b,HATS-44,0,5473500.0,11.96,177.9848,5080.0,591890.7,-0.398,0.1039137976329257,3.852848355070427,2.910842444321521,2.4027204377909155,2.8177985077180074,2.3738174509859555,0.004578229506467571,0.004084943325344251,0.003990123127484428
2022,HAT-P-25 b,HAT-P-25,0,6990000.0,13.339,180.202,5500.0,668488.32,-0.125,0.07583568779753429,3.670914043306549,3.0141348074927232,2.4879818962196683,2.9177891710293373,2.457333090245252,0.004214158776864955,0.0037641629835735357,0.0036722609244595286
2025,HAT-P-25 b,HAT-P-25,0,6990000.0,12.722,180.84527,5519.0,640634.64,-0.152,0.08772529179584544,3.76558044329829,2.9676499498692666,2.4496115207712945,2.872790183640519,2.4197393362346626,0.004375074124560181,0.0039059984748905647,0.003813649793606766
2043,HAT-P-60 b,HAT-P-60,0,9415500.000000002,18.282,182.43351,6212.0,1531952.4000000001,0.809,0.029820666172688776,3.1549792185210066,4.446103479105158,3.669983484890837,4.303985525916199,3.619160036033936,0.004331835801195201,0.0038795865362744237,0.003773107463287828
2048,HATS-69 b,HATS-69,0,4816500.0,10.593,183.38791,5137.0,612780.96,-0.318,0.15409822103404486,4.1555825376804245,3.2492675837118257,2.6820694629027355,3.1454060203158023,2.647681965580778,0.005833659167575845,0.00519684929469004,0.005092741633282959
2049,K2-30 b,K2-30,0,7258500.0,11.646,184.02357,5425.0,584927.28,-0.256,0.11636622217582597,3.970126831699118,2.7430127075822117,2.264187368328752,2.655333382662103,2.238298836743631,0.004466956508620717,0.003983455619195254,0.003895911483153704
2052,HAT-P-64 b,HAT-P-64,0,8080500.0,19.089,184.34048,6457.0,1211635.08,0.668,0.02647006580864131,3.103664839654574,4.425192247213604,3.6527225560682424,4.283742713347104,3.602166692017295,0.00410900680146321,0.003680656491777664,0.003578147839700436
2066,K2-30 b,K2-30,0,6285000.0,11.982,187.20187,5575.0,584927.28,-0.27,0.1086941267610222,3.9477212733989084,2.924143080381096,2.413699290376462,2.830673994164717,2.384567295269517,0.004629079933248353,0.004129319692258904,0.004039489824120228
2074,HAT-P-3 b,HAT-P-3,0,5799000.0,9.27,187.83,5185.0,557073.6,-0.362,0.23551013259158063,4.495713846099414,2.8871856185399922,2.383193190993541,2.7948978630903403,2.354700819600047,0.005956617102349698,0.005293152430675821,0.005201955480300215
2083,HATS-53 b,HATS-53,0,7129500.0,15.02,189.10885,5644.0,765976.2000000001,0.045,0.05574242991828537,3.543863687988181,3.2913322368094367,2.7167912328506016,3.1861260932820845,2.681763044173282,0.0040608553918591184,0.0036304023791979625,0.003541305431453842
2085,HAT-P-3 b,HAT-P-3,0,5823000.0,10.077,189.42668,5185.0,577963.86,-0.348,0.18489757396911619,4.33023028206232,2.9045433663066182,2.397520938410531,2.811700777260278,2.368726868988358,0.005521809807970268,0.0049135971383619985,0.004822638215769813
2086,XO-2 N b,XO-2 N,0,5509500.0,11.422,189.737,5332.0,703305.42,-0.155,0.12717724211480883,4.070623964990501,3.3369151711739145,2.754417126421609,3.2302519870350093,2.7187027981566283,0.005564135885011721,0.00496097307956619,0.004860779125231568
2091,HAT-P-39 b,HAT-P-39,0,7635000.0,17.609,190.372,6430.0,1128074.04,0.607,0.03482433508646448,3.2839023750017318,4.39538315511888,3.6281169938717346,4.254886457184975,3.5779432828061837,0.004510632237088043,0.004038243702810405,0.003934444215622269
2093,HAT-P-3 b,HAT-P-3,0,5841000.0,9.976,190.38017,5185.0,571000.44,-0.355,0.19152974469668615,4.36303486211662,2.888402132969296,2.384197348428396,2.7960754921132365,2.3556837567834035,0.005551582311125482,0.004939078859795934,0.0048492262657294245
2099,HATS-56 b,HATS-56,0,9064500.0,18.921,191.33366,6536.0,1531952.4000000001,0.898,0.02821259035011111,3.1759941585020415,4.769571169186432,3.9369860605333153,4.617113698203262,3.8820691231674087,0.0045023895116509125,0.004032899061110837,0.0039267206625465696
2100,Kepler-8 b,Kepler-8,0,7245000.0,15.906,191.643,6213.0,1037549.58,0.605,0.047565697245533035,3.466746131160243,4.506942997212343,3.7202027449083808,4.362880332698731,3.6686030177286897,0.005201948306358546,0.0046543545171078456,0.004543271447596176
2114,HATS-25 b,HATS-25,0,7744500.0,14.123,194.82979,5715.0,772939.6200000001,0.068,0.06908095391577104,3.7095416353582804,3.2000338189300654,2.6414300345814614,3.0977459935074054,2.6078022361034083,0.00425533267863972,0.0038017968875304355,0.0037148816946540684
2115,K2-29 b,K2-29,0,6145500.0,11.209,194.82979,5222.0,522256.5,-0.427,0.13817790246042969,4.163900037454832,2.70160995942525,2.2300119599786687,2.6152540571047536,2.2049075863180554,0.004624790294300969,0.0041207863945479485,0.004039549620784435
2117,HAT-P-63 b,HAT-P-63,0,6441000.0,12.543,195.14664,5400.0,675451.74,-0.146,0.0987735475473962,3.9394525709263157,3.1022344088695384,2.560702669273617,3.0030727032158424,2.5286185895492905,0.004704014471516325,0.004197684558622715,0.004109128809294245
2118,HAT-P-40 b,HAT-P-40,0,9120000.0,19.392,195.457,6080.0,1538915.82,0.778,0.026771164464014466,3.1708110378263648,4.437658121281952,3.6630123642498496,4.295810120642102,3.612296935482744,0.004092778947775512,0.003665721758534296,0.0035688426496410155
2124,OGLE-TR-10 b,OGLE-TR-10,0,6510000.0,14.011,197.046,5950.0,814720.1399999999,0.188,0.07155567203296802,3.745461120866183,3.739906682260482,3.0870616987284523,3.6203620325917467,3.0455742159079113,0.005018477843640743,0.004484011414222331,0.004385790129652275
2125,HAT-P-27 b,HAT-P-27,0,6000000.0,11.43,197.05,5316.0,598854.12,-0.269,0.13180187511320723,4.146876987144012,2.9945090845696605,2.471782075557559,2.898790776638952,2.4414594317192417,0.005025889312310519,0.004479542391930194,0.004392530104123105
2131,K2-30 b,K2-30,0,7479000.0,13.406,198.00809,5581.0,654561.48,-0.112,0.08208600699190585,3.8383794721518534,2.9358204650570188,2.4233382493230455,2.841978115821338,2.3940062645066087,0.004151900718379342,0.0037069981735590903,0.0036259467761377705
2134,HAT-P-28 b,HAT-P-28,0,6510000.0,13.585,198.953,5680.0,765976.2000000001,0.053,0.07926024398112935,3.8220949607459844,3.46027620168203,2.856244028735411,3.3496698306061834,2.8187110773125,0.0048178550479569884,0.004302907084459176,0.00421069889688452
2148,HATS-39 b,HATS-39,0,9010500.0,17.598,200.2329,6572.0,1128074.04,0.64,0.03669689659640527,3.3689309540555152,4.123602693694254,3.403779029262523,3.9917933515711033,3.357133174571209,0.004280378719942457,0.003831018439863218,0.0037370556544093062
2176,HATS-26 b,HATS-26,0,7102500.000000001,19.616,206.5895,6071.0,1420537.68,0.704,0.027337621542496623,3.2411933866769354,4.818874755446857,3.9776831221676225,4.664841314674154,3.9221487883124744,0.004427836548050442,0.003965910316255775,0.0038679981293471334
2182,HATS-29 b,HATS-29,0,8212500.0,14.022,207.54299,5670.0,745085.9400000001,0.029,0.07519033534031695,3.8424223648248645,3.038530281881364,2.508118851765834,2.941404853651214,2.477067993580031,0.004121625106002055,0.0036808490178908554,0.0036031337064912033
2190,HAT-P-27 b,HAT-P-27,0,6045000.0,11.635,209.759,5300.0,626707.8,-0.244,0.13301642822647386,4.240657096220888,3.026586618252476,2.4982600960096732,2.9298429645438797,2.4674056168715937,0.0050348104872659435,0.00448696239172409,0.004406825023572692
2192,Kepler-15 b,Kepler-15,0,8571000.0,10.76,209.76,5515.0,689378.58,-0.087,0.1681782005029942,4.409722390391732,2.782181846797093,2.2965190706185363,2.693250495710802,2.269904562329202,0.005024626841149084,0.004472520606532708,0.004397629743108428
2202,HAT-P-43 b,HAT-P-43,0,6645000.0,14.359,210.395,5645.0,765976.2000000001,0.045,0.07098174455886343,3.823064787411502,3.4092101087532067,2.814092126835818,3.300236045300993,2.7773056113143566,0.004509239888105856,0.004028187702538915,0.00394466676107315
2203,HATS-60 b,HATS-60,0,7061999.999999999,12.924,210.40346,5688.0,1016659.32,0.3,0.09735222238916111,4.0298048224358025,3.8298997266131667,3.161345391872696,3.70747848459233,3.1186246441695777,0.005679967280868582,0.00506971061587177,0.004974878894244495
2207,TOI-905 b,TOI-905,0,6999000.0,13.126,211.99261,5570.0,640634.64,-0.137,0.0936283484912793,4.013748989143121,2.991460436030968,2.4692656047104857,2.8958395769545984,2.438993849872572,0.004380411885306341,0.003909003903125053,0.0038326333364837985
2209,Qatar-6 b,Qatar-6,0,6345000.0,11.904,212.31044,5052.0,501366.24,-0.514,0.12571191340893248,4.217890144917147,2.528922072257483,2.087468787754987,2.448086070492641,2.065852830143059,0.004121443605567848,0.003673096130019482,0.003605630052595577
2210,Kepler-6 b,Kepler-6,0,6850500.0,14.83,212.619,5647.0,967915.3799999999,0.299,0.06511221342798963,3.781695078377465,3.8863340245184292,3.207928415022532,3.7621088823082145,3.1644423516413442,0.004959689112453011,0.004432398531072089,0.004341659514426423
2218,HATS-28 b,HATS-28,0,6196500.0,13.384,213.58176,5498.0,640634.64,-0.157,0.08897955265020335,3.9897452352964633,3.1428816921967537,2.5942544881230027,3.0424207120803057,2.561522900358077,0.004508713749696373,0.004024387408973062,0.003945979761211872
2225,KELT-10 b,KELT-10,0,7875000.0,15.681,215.80657,5948.0,842573.82,0.217,0.055901986193848674,3.7051133764866564,3.457609787635849,2.854043068825379,3.3470886474387664,2.8165488817962023,0.0041616388597291625,0.003719961463791876,0.003640697206568612
2229,HAT-P-32 b,HAT-P-32,0,5095500.0,22.194,216.1244,6001.0,953988.54,0.338,0.019746080190830295,3.1166652425199417,4.608481592998927,3.8040165768101897,4.461173287111764,3.751128209181155,0.0037012931783601166,0.0033162707991952487,0.0032312404990359716
2230,HAT-P-4 b,HAT-P-4,0,6690000.0,14.235,216.1244,5860.0,1107183.78,0.428,0.07483680312335693,3.8916091228626972,4.2358268728321455,3.4964131494482245,4.100430328856329,3.448300319664892,0.005667926802092071,0.005063890839145255,0.004967403044290861
2238,HAT-P-24 b,HAT-P-24,0,6975000.0,13.922,217.704,6373.0,919171.4400000001,0.408,0.08058335805481041,3.9494665313153505,4.100899763800433,3.38503916453366,3.969816111923373,3.338692044160934,0.00563386976950559,0.005032010979191449,0.004938237739902257
2239,HD 209458 b,HD 209458,0,7060500.0,15.233,217.704,6065.0,807756.72,0.21,0.06151682651267891,3.775691754826113,3.636918185518383,3.0020510632465025,3.5206655227383425,2.9619965810009132,0.004527186063003834,0.004045957036662928,0.003963206813053204
2260,TOI-1789 b,TOI-1789,0,7323000.0,16.141,222.47988,5991.0,1511062.14,0.736,0.05284248952167092,3.707969902242885,4.8340010798072806,3.9901689675490326,4.679484132011523,3.934445517978673,0.005636314837539194,0.005041251023482463,0.004942524489830858
