,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin
161,TOI-1064 c,TOI-1064,0,14143500.0,2.651,2.5,4734.0,508329.66,0.1341492433117307,0.9698871127121717,655.2515375257705,1404.6248390648861,601.8703040419075,651.4256741619938,0.07792395472829673,0.026741235747534873,0.09084561959041941,0.1039241438814901,0.0002476453867343689
165,K2-229 b,K2-229,0,1933200.0,1.164,2.59,5185.0,550110.18,1.64179233963932,1.489805043358387,2019.3924376701293,4328.854821893031,1854.8790362703246,2007.6016686266216,0.14030389580657443,0.0024174688249713593,0.13741668253005745,0.163858570704963,0.000728977637822523
168,LTT 3780 b,LTT 3780,0,1816500.0,1.332,2.62,3331.0,257646.54,1.108322165031077,1.4007304879349873,915.9138073769611,1963.391477328008,841.2972578495813,910.5659968349937,0.3242710267363984,0.007482684265389245,0.31641040273880516,0.3930889413649669,0.001137906210571068
185,GJ 486 b,GJ 486,0,2601000.0,1.305,2.82,3340.0,229792.86000000002,1.268513154255513,1.4681666226216255,724.8198409920182,1553.7543892667463,665.7711017676412,720.5877842684876,0.3525279562891201,0.008350597916130452,0.3405801054918133,0.4327631806519264,0.0016255589364669745
189,LTT 1445 A b,LTT 1445 A,0,5719500.0,1.305,2.87,3340.0,188012.34000000003,1.2910045222387667,1.4811250965035345,442.12607537131186,947.7601072250737,406.1074872306137,439.544602674093,0.4816916008748734,0.012429049307312243,0.45881625737402143,0.5719091519299876,0.002533221220388309
192,Kepler-11 c,Kepler-11,0,16050000.0,2.87,2.9,5663.0,738122.52,0.12263931314473822,1.0039546575253206,886.6634131332432,1900.689098235077,814.4297990668238,881.4863889310311,0.05525729683265129,0.021331764497631026,0.06295028172384966,0.07719480070622804,0.0001901975150334955
200,TOI-178 d,TOI-178,0,8880000.0,2.572,3.01,4316.0,452622.3,0.1768605636141099,1.0804478606930241,711.423888238396,1525.0382598064054,653.4664741628009,707.2700474089577,0.09323961101228315,0.03152944102304367,0.10507284233657256,0.13709477637507997,0.00032823583426502774
203,TOI-431 b,TOI-431,0,1695000.0,1.28,3.07,4850.0,508329.66,1.4634768885342313,1.546750450439529,1939.1666335101345,4156.87940359399,1781.188970125484,1927.844284527302,0.1446405378194886,0.0031119750874666224,0.141828830705502,0.19688912132350606,0.0007709675387003463
205,K2-138 b,K2-138,0,5077500.0,1.51,3.1,5356.3,598854.12,0.9001362540906829,1.4310289559622131,1343.0307777217809,2878.977433826247,1233.61838352536,1335.18912920263,0.2193360259505308,0.007128437714242615,0.24072450441553914,0.32427111822280585,0.0007518286542901939
206,K2-3 c,K2-3,0,21195000.0,1.77,3.1,3835.0,417805.2,0.5588809372226144,1.3217528696957144,393.11633969940993,842.7007702554899,361.09041695979266,390.82102360227105,0.3771392748321972,0.031159708470124097,0.40769985263599134,0.5185798855439337,0.0014893973738051745
213,TOI-561 b,TOI-561,0,1596000.0,1.45,3.2,5326.0,577963.86,1.049357264626688,1.4837032100238539,2340.0254306195993,5016.177232186237,2149.3910914133844,2326.362559107511,0.14060457382974853,0.00372423945192327,0.1394456428264045,0.21278584247237642,0.0005116876550122979
221,Kepler-10 b,Kepler-10,0,2527500.0,1.47,3.33,5708.0,738122.52,1.0480201459273972,1.5032094510924985,2252.1023686923013,4827.701647411488,2068.6308383137916,2238.9528597626627,0.14326261806021343,0.003953361194239494,0.14197483466189253,0.22334227265600995,0.0005430172957256967
228,GJ 9827 b,GJ 9827,0,2832000.0,1.62,3.42,4269.0,424768.62,0.8041896220006134,1.451147620386724,1207.0944697350526,2587.5786292543103,1108.7563689664262,1200.0465221242544,0.213919000382962,0.009225380223491805,0.23538640459191676,0.3467132059536836,0.0008035377358736475
229,TOI-1685 b,TOI-1685,0,1733550.0,1.459,3.43,3461.0,320317.32,1.1040929739713559,1.5313535241449778,1086.1983566305153,2328.420620935478,997.7092730275616,1079.8562936815006,0.2560276019764942,0.0074995117815208675,0.25024944422559037,0.3880653108329275,0.0011415638601479997
233,Kepler-107 b,Kepler-107,0,6816000.0,1.536,3.51,5854.0,1009695.9,0.9683020944088458,1.509781149456411,1645.0107514584056,3526.3144452162323,1510.9970208861025,1635.4059111694567,0.18425200190071475,0.0059046730006240234,0.18806852418399672,0.2993995582153371,0.000709440591822102
244,GJ 9827 b,GJ 9827,0,3090000.0,1.58,3.69,4219.0,431732.04,0.9352603158611422,1.5263027540272716,1151.3912980635137,2468.170960498612,1057.5911553804465,1144.668588489621,0.2373676947903039,0.008706836579202001,0.24938663057339722,0.395134517695017,0.000991264343132395
246,HD 21749 c,GJ 143,0,10425000.000000002,0.892,3.7,4640.0,480475.98,5.211761853007835,2.0341102258771064,727.2794335824648,1559.0268757069407,668.0303192672615,723.0330158622136,0.11353361134586779,0.002083064966874928,0.1084026035492149,0.14406445595688655,0.004845778123290268
250,Kepler-10 b,Kepler-10,0,2527500.0,1.47,3.72,5708.0,738122.52,1.1707612440990744,1.588798608609528,2252.1023686923013,4827.701647411488,2068.6308383137916,2238.9528597626627,0.13069349497046348,0.003767738149943743,0.12900812307123868,0.21739456079576655,0.0006324068566980327
252,Kepler-101 c,Kepler-101,0,10260000.0,1.25,3.78,5667.0,1086293.52,1.9348137391197104,1.7367885274119956,1346.2900741145281,2885.964199074314,1236.6121555327832,1338.4293953116673,0.15601955150264696,0.003659317020002175,0.15074796201596316,0.23185261266232687,0.0015105256862486232
256,Kepler-107 d,Kepler-107,0,12565500.0,0.86,3.8,5854.0,1009695.9,5.9726304588922,2.0994165715235145,1211.5564231538642,2597.1434608401755,1112.8548214033965,1204.48242322096,0.06574436977280583,0.0011517555664143852,0.06335809715097945,0.08658192036011864,0.003328939055300281
264,TOI-178 e,TOI-178,0,11745000.0,2.207,3.86,4316.0,452622.3,0.35896962968854534,1.3208348950581,618.5978641881587,1326.0524785827026,568.202687481613,614.9860132118993,0.18038587567415693,0.0348636622427891,0.19938133978093556,0.3234791296391118,0.0007968474339836932
266,K2-36 b,K2-36,0,3345000.0,1.43,3.9,4916.0,501366.24,1.3333184736497465,1.6493785147696394,1389.5586236049428,2978.716487140718,1276.355755579237,1381.445309670657,0.1828565246562946,0.005327836053384434,0.17846993192300198,0.3000501843387421,0.001135075538296263
278,TOI-178 g,TOI-178,0,19125000.0,2.87,3.94,4316.0,452622.3,0.16662030820354093,1.1702083988001704,484.76829125554184,1039.1697601500025,445.2757790535883,481.9378404450968,0.1014026192893039,0.04877255819669997,0.11295988417631005,0.16097369279853355,0.000502946076380804
289,Kepler-289 d,Kepler-289,0,49500000.0,2.68,4.0,5990.0,696342.0,0.20774616291475095,1.2201652350142376,518.7057178065095,1111.9194594295018,476.44843270925014,515.6771141502238,0.12026010076751659,0.05123427761511196,0.13372158170365506,0.1996002381388184,0.0005841394216780954
291,Kepler-51 c,Kepler-51,0,57600000.0,9.0,4.0,6018.0,654561.48,0.0054854197374357636,0.6658321925710793,468.38360069953717,1004.0468462500091,430.2258964942707,465.64881633737207,0.0013284279121039792,0.0036809852953026507,0.001631842045635576,0.0018762991244789138,1.7456173457234823e-05
292,Kepler-62 c,Kepler-62,0,13935000.0,0.54,4.0,4925.0,445658.88,25.39546174738779,2.718248543529487,643.0423081567766,1378.4526199163658,590.6557212876554,639.2877316815728,0.01768269323381611,0.0003748530447849907,0.01658549589973846,0.021560919039783955,0.003919068410149404
294,TOI-776 b,TOI-776,0,9780000.0,1.85,4.0,3709.0,376024.68000000005,0.6315710403870525,1.4685886915171122,530.9835885447037,1138.2388211128268,487.726064841313,527.8832972186419,0.3095707332830768,0.025453569975124934,0.3358136266558997,0.5570055771459028,0.0014968438824622305
295,Kepler-93 b,Kepler-93,0,7950000.0,1.478,4.02,5655.0,640634.64,1.2447443187493858,1.6471450966635488,1172.032814027626,2512.4189849269505,1076.551073484748,1165.1895833787305,0.21434034429228468,0.006782385280780264,0.20887394355054334,0.36108069330135084,0.0012839116633302956
296,GJ 9827 d,GJ 9827,0,8386500.0,2.022,4.04,4340.0,417805.2,0.4885570821096712,1.4117446649058525,707.2481033475626,1516.086871149762,649.6308770250214,703.1186439678637,0.2084995611400324,0.02508071244104797,0.22945479310082292,0.4029658913285314,0.0009485086215681814
297,HD 137496 b,HD 137496,0,4098000.0,1.31,4.04,5799.0,1107183.78,1.7965730472994992,1.7539252605686937,2200.7084261513432,4717.531424014395,2021.4237948326888,2187.8589946585776,0.10407541587065855,0.0025961291512343766,0.10146725386634821,0.16963056923717973,0.0009368617734112134
302,Kepler-79 e,Kepler-79,0,57900000.0,3.49,4.1,6174.0,905244.6,0.09642396317280642,1.0825183405906076,563.6322463362875,1208.2258613101715,517.714941579825,560.341326989431,0.05088990687233839,0.03297294506896826,0.057322810102316615,0.07694756541010073,0.0002754424012006417
304,Kepler-80 e,Kepler-80,0,7365000.0,1.6,4.13,4540.0,473512.56000000006,1.0080161854784833,1.6046158685103422,840.4671548582339,1801.6608501061928,771.9970012460559,835.559860007204,0.30028892013081626,0.01139780854513935,0.29217615041622114,0.5255817555190682,0.0014963577939108397
318,Kepler-11 b,Kepler-11,0,13650000.0,1.97,4.3,5680.0,765976.2000000001,0.5622729345886684,1.4755609827689957,982.3701666581834,2105.8501326906503,902.3396314655829,976.634332684445,0.1775588713068937,0.017326126268489665,0.1961188876575494,0.3636605994759393,0.0008259466870994846
321,K2-138 g,K2-138,0,34663500.0,3.013,4.32,5356.3,598854.12,0.15789331889321293,1.1959096101393667,514.013736890194,1101.8615311957722,472.1386923745309,511.01252863378636,0.08890828847996812,0.047671326740222765,0.09921853691479554,0.14662012240937172,0.0004805027780974458
322,HD 219134 b,HD 219134,0,5730000.0,1.606,4.33612,4699.0,543146.76,1.0465068408467169,1.6410957624583635,1056.2634395288858,2264.2508697662283,970.2130572606228,1050.0961596915129,0.2433639932012316,0.009220654795493034,0.23766378433656643,0.44673487055214334,0.0012902539153004733
323,HD 219134 c,HD 219134,0,9795000.0,1.511,4.36,4699.0,543146.76,1.2634861861666593,1.696551551658474,807.8808962865234,1731.8075715090167,742.0654402638395,803.1638651215625,0.27435686123176695,0.009717375560670184,0.2649098197530513,0.4778206218874039,0.0019094257257773683
331,Kepler-36 b,Kepler-36,0,17295000.0,1.486,4.45,5911.0,1135037.46,1.3557542812744354,1.7283299228853226,1105.5828438085016,2369.974025427358,1015.5145684345217,1099.1275992871094,0.20694344747365567,0.00693241310204957,0.20080275920539287,0.3696820601780719,0.0015361093550347485
338,pi Men c,HD 39091,0,10053000.0,2.06,4.52,5870.0,765976.2000000001,0.5169090972753783,1.479420578836179,1182.9963780721757,2535.920943334866,1086.6214712586968,1176.0891336886878,0.14069668295937174,0.016175724199445712,0.15629154896505654,0.2994838746630802,0.0006681332090570522
341,HD 110113 b,HD 110113,0,5250000.000000001,2.05,4.55,5732.0,675451.74,0.5279918456809264,1.4879379342956496,1501.0985642770981,3217.8182095228217,1378.8088963359287,1492.3339942248538,0.11728568283802547,0.012824702357419254,0.13077759948877413,0.2548642357312993,0.0005471772769948235
342,Kepler-10 b,Kepler-10,0,2526000.0,1.416,4.56,5627.0,738122.52,1.6056559184319066,1.7922840623726455,2220.8027527569398,4760.606470249433,2039.88110133409,2207.835995102269,0.10448942990052239,0.0030938631897063826,0.10208632025549348,0.19141627174429549,0.0009193351721295041
346,Kepler-10 b,Kepler-10,0,2530500.0,1.46,4.6,5643.0,738122.52,1.4776673117367851,1.7727950736233908,2225.136329724636,4769.896108658846,2043.861635736169,2212.1442693084987,0.1084927081599914,0.0033816211301624525,0.10622680284523679,0.20340679050639557,0.000866950581430362
348,L 168-9 b,L 168-9,0,3136500.0,1.39,4.6,3800.0,417805.2,1.712343276123408,1.8168855209306045,1012.589426823062,2170.629413645917,930.0970257817186,1006.6771495237851,0.1940262542791257,0.005998857254465612,0.18671379736982507,0.33771002005914164,0.0020211978080870727
349,Kepler-10 b,Kepler-10,0,2580000.0,1.481,4.60853,5627.0,738122.52,1.4183213658181006,1.7618126683492406,2197.438894491763,4710.522718016548,2018.4206213926743,2184.6085530440823,0.1118856490572253,0.0035727423151944763,0.10965033761447655,0.2116457308229015,0.0008516321565075452
350,HD 136352 b,HD 136352,0,14535000.0,1.482,4.62,5850.0,703305.42,1.4189750734985993,1.7634085176851473,939.5196057920999,2013.9938626731298,862.9799678557563,934.0339664101267,0.22625895181631392,0.007809405356715307,0.21844811914035156,0.40771855948393954,0.001885619139659765
351,HD 136352 b,HD 136352,0,14460000.0,1.664,4.72,5664.0,738122.52,1.0241402495676768,1.6820944837227632,934.3053662476692,2002.8163988115457,858.190515622185,928.8501716138585,0.2606656819698529,0.011000108238093366,0.253873083541254,0.5088604841995304,0.001490571895382445
354,HD 219134 b,HD 219134,0,5814000.0,1.602,4.74,4699.0,543146.76,1.1525723806403863,1.7179636213576124,1048.6052918375485,2247.8345412993053,963.178794209845,1042.4827261671921,0.22646474297562033,0.008858440561788784,0.2203823743510719,0.43707999109361234,0.0014766217821651291
356,TOI-178 c,TOI-178,0,5550000.0,1.669,4.77,4316.0,452622.3,1.0257151515848748,1.6884455874086084,899.8879474745622,1929.0377679551427,826.5769731656092,894.633708251031,0.26687555356601095,0.011418414882709298,0.2596682799388932,0.5236473736634926,0.0015533459644138095
357,TOI-270 d,TOI-270,0,10815000.0,2.133,4.78,3506.0,264609.96,0.49241665325669437,1.4951148973720556,400.39372318711776,858.3008765121396,367.77493544091715,398.0559161177716,0.282531756936394,0.04330874024335699,0.30558419297551065,0.533824603499385,0.0016979565285692518
363,Kepler-68 c,Kepler-68,0,13588500.0,0.953,4.8,5793.0,863464.08,5.544213388879366,2.241455992657745,1066.1674616007028,2285.48154930229,979.3102305356538,1059.942354451178,0.07827681956407744,0.0015993169505431708,0.07519356988293104,0.10505026352289036,0.004155470258002414
365,pi Men c,HD 39091,0,10258500.000000002,2.042,4.82,6037.0,765976.2000000001,0.565922846396244,1.5344463147598604,1204.4045831041783,2581.8124747935954,1106.285618740527,1197.372341124156,0.14473396397471092,0.01526522523327903,0.1603720895534855,0.3214488917035609,0.0007362819983684815
367,GJ 9827 b,GJ 9827,0,2820000.0,1.577,4.91,4340.0,417805.2,1.2515949840452862,1.7623044897054696,1219.6567199595024,2614.5075988015456,1120.2952131034274,1212.5354242523658,0.19069256579179847,0.007256132524240753,0.18566635864182734,0.3760856375334681,0.0013988815322214785
368,TOI-1634 b,TOI-1634,0,2317500.0,1.79,4.91,3550.0,313353.9,0.85585422910399,1.6541324397378543,953.0628712855192,2043.025777937211,875.4199071056876,947.4981558841707,0.23123194596411054,0.01311312093410755,0.2520463863259589,0.4829456913206633,0.0012975488872877402
369,Kepler-1655 b,Kepler-1655,0,15450000.0,2.213,5.0,6148.0,717232.26,0.4612147250234661,1.501240746447267,967.130415482168,2073.1815591473833,888.341413760568,961.4835629184047,0.14419377782437215,0.02246985002629364,0.15984684311942735,0.3115319134533833,0.0007727261400648143
372,HD 3167 b,HD 3167,0,2722500.0,1.7,5.02,5261.0,598854.12,1.0214905537718892,1.7162614440490738,1801.4839434414964,3861.7369807163095,1654.7228456111864,1790.9654920912415,0.14875322248041759,0.006264612606978089,0.14660821831664397,0.31769432985637686,0.0008389287286462442
378,Kepler-21 b,Kepler-21,0,6407550.0,1.639,5.08,6305.0,1323049.8,1.1534645546205826,1.7583220713010548,2091.764084497747,4483.993737189518,1921.3547979978412,2079.5507540158956,0.12352545777095944,0.004861791369606006,0.12157850725882303,0.26192547416720025,0.0008065066851290313
388,GJ 9827 d,GJ 9827,0,8422500.0,2.07,5.2,4269.0,424768.62,0.5860972843483601,1.5829695007405682,699.9505754256155,1500.4435824340399,642.9278552118694,695.8637246368528,0.21734992058855424,0.0248916465653566,0.23753724291344794,0.48178820671647954,0.0012919405066276967
395,K2-111 b,K2-111,0,8550000.0,1.82,5.29,5775.0,870427.5,0.8772409770298953,1.7027394192522496,1345.3049808422795,2883.852511577599,1235.7073146383739,1337.450053772981,0.17297796523960782,0.009774921788109113,0.18963114247104557,0.3900681636095604,0.0010073706152278843
399,TOI-1246 d,TOI-1246,0,19650000.0,3.51,5.3,5151.0,598854.12,0.12252703437519827,1.227270866367902,656.5326223692437,1407.371026580732,603.0470230270414,652.699279045043,0.05301283658616821,0.0381382369427916,0.05967465984378699,0.0941470738807197,0.00034671012741618315
400,TOI-776 c,TOI-776,0,15000000.0,2.02,5.3,3709.0,376024.68000000005,0.6428344799095894,1.6177756648838126,428.75075334054503,919.088202652598,393.82180963004885,426.2473760793621,0.31820741611421144,0.034604369100226,0.34217154852981385,0.6898430768564695,0.0021351651083015627
401,K2-141 b,K2-141,0,1074000.0,1.54,5.31,4373.0,466549.14,1.4534823433777282,1.854568796324586,2104.3188738479803,4510.906713292029,1932.8867890740312,2092.032238832123,0.1082770054252443,0.003919756003254593,0.10587177074478193,0.2272146065125356,0.0009831297417276592
409,TOI-561 c,TOI-561,0,13213500.0,2.878,5.4,5455.0,591890.7,0.2264638012938471,1.3680675236348416,842.9311353720209,1806.942742683974,774.2602491990269,838.0094539041929,0.08192538319010718,0.041345003952729116,0.09190349907298995,0.1637840045817293,0.0004902065516629255
427,K2-146 b,K2-146,0,3720000.0,2.25,5.6,3385.0,243719.69999999998,0.4914936084742444,1.5756465493626608,632.5837590875311,1356.0332329146784,581.0491965446342,628.8902476803673,0.1970498066574434,0.03271496450650237,0.21565867944408795,0.4366573111370303,0.0012682969893868634
432,HD 28109 d,HD 28109,0,61650000.0,3.25,5.681,6120.0,1009695.9,0.1654444139184969,1.3204645987589194,571.8283661827357,1225.7954095843272,525.2433499259887,568.4895915729002,0.07714314993803727,0.05166114017421743,0.08610644974175355,0.14585611399624054,0.000533468544385256
433,HD 3167 b,HD 3167,0,2628000.0,1.574,5.69,5286.0,577963.86,1.4587319128386658,1.898933767934162,1809.8823172855627,3879.740089192289,1662.4370309728456,1799.314829757649,0.11972182658406098,0.004670972144265164,0.11674197031384617,0.26302467436102345,0.0011850298761397295
434,CoRoT-24 b,CoRoT-24,0,8400000.0,3.7,5.7,4950.0,598854.12,0.11249859156894372,1.239631530216544,964.9650722123404,2068.5398379644207,886.352474036615,959.3308625910374,0.035330248347466835,0.027071868558856172,0.04016350088197594,0.06594412863878218,0.0002369329612685262
435,EPIC 220674823 c,EPIC 220674823,0,16065000.0,2.77,5.7,5496.0,661524.9,0.26810996151826144,1.4326944930202892,814.2635122510625,1745.4896163552696,747.9280850516188,809.5092144561354,0.09637272808384441,0.04177681511986564,0.10762676602381928,0.20163271126699214,0.0006056249551806517
437,CoRoT-7 b,CoRoT-7,0,2552400.0,1.585,5.74,5259.0,571000.44,1.4411244769864293,1.9006290423742687,1816.0698208666136,3893.003882902052,1668.1204585549456,1805.4662059251673,0.1196491614849299,0.0047367383189487276,0.11670758071458305,0.26534031744957487,0.0011764361336618252
441,EPIC 220674823 c,EPIC 220674823,0,15750000.0,2.5,5.8,5470.0,605817.54,0.37109522774121423,1.5212480715603673,783.2555592115413,1679.0196600811782,719.4462501305069,778.6823097388624,0.13193302145094757,0.034655705602482594,0.14614610296692845,0.290501467058538,0.0008423511386836747
442,HD 191939 d,HD 191939,0,31050000.0,3.04,5.8,5348.0,654561.48,0.20638809601266903,1.3795366830533773,566.9194218489667,1215.2723894158662,520.7343214850227,563.6093094386162,0.09592043045351253,0.05794825346887855,0.10663472113271422,0.1888792175127683,0.000663739660512595
450,Kepler-79 c,Kepler-79,0,28050000.0,3.72,5.9,6174.0,905244.6,0.11457783026091105,1.25779708567818,809.7830478468815,1735.88510384024,743.8126296596698,805.0549104554559,0.04049106847654085,0.03248103387474385,0.04582250401602442,0.07590936109116533,0.0002874111130056584
451,TOI-1235 b,TOI-1235,0,5739000.0,1.694,5.9,3997.0,431732.04,1.2133586638097742,1.8639117713059685,800.4029729165593,1715.7775795005475,735.1967192391211,795.7296036301593,0.24792123706593114,0.012018009289848567,0.2390593011385147,0.550608794230519,0.002229427290772576
455,Kepler-79 d,Kepler-79,0,43050000.0,7.16,6.0,6174.0,905244.6,0.016341412215580255,0.9142714585150996,653.6549221112998,1401.2022669057005,600.4037597456912,649.8383810185451,0.004605238560409185,0.00922809967171351,0.005671471878118687,0.006901254665192184,5.4564047875183325e-05
461,Kepler-11 d,Kepler-11,0,23850000.0,3.43,6.1,5680.0,765976.2000000001,0.15112102017548945,1.3319070132547928,743.1856220172879,1593.124052273307,682.6406817328946,738.846331712838,0.05678904415477977,0.04118520421534484,0.06387798640244577,0.11178107180755904,0.00040708557473183337
469,TOI-270 c,TOI-270,0,6789000.0,2.355,6.15,3506.0,264609.96,0.4707385694649483,1.613980006116442,505.3562231630216,1083.3029195339823,464.1864784218619,502.4055641425841,0.21197944620742587,0.04283303225205533,0.23066228494787447,0.477137073373016,0.0015605907006008217
474,Wolf 503 b,Wolf 503,0,8559000.0,2.043,6.26,4716.0,480475.98,0.733916472088551,1.7482721187337364,815.7998873732504,1748.783054882549,749.3392966382492,811.0366190365445,0.21128998070340588,0.019743922011828636,0.23005521688469951,0.5315016488807279,0.0015149688944666392
475,GJ 1214 b,GJ 1214,0,2116500.0,2.847,6.26125,3026.0,153195.24,0.27125393376011786,1.481128835161938,594.3851357010934,1274.1490523307218,545.9624920427415,590.9146572902545,0.11674183616734195,0.05691443355423252,0.12920718479862228,0.2483983548548137,0.0008492550031244746
476,TOI-1201 b,TOI-1201,0,4305000.0,2.415,6.28,3476.0,355134.42,0.44574413785202005,1.6105614606075729,728.911983753831,1562.5264791269944,669.5298708314044,724.6560339477585,0.1567107088702338,0.03337570075201787,0.17241854419693126,0.36472420395686084,0.001100528502490475
477,LTT 3780 c,LTT 3780,0,11430000.0,2.42,6.29,3360.0,264609.96,0.44369235871350393,1.6101772564077064,373.2542598587248,800.1235779835541,342.8464368269759,371.07491388792516,0.23991376814034449,0.05755469153773641,0.2590961888623427,0.4673677034993793,0.0019216846247702977
482,K2-138 c,K2-138,0,6691499.999999999,2.299,6.31,5356.3,598854.12,0.5191464006154789,1.6546313258852627,1169.901210213273,2507.849589064117,1074.5931245714407,1163.0704255099,0.12333548948080256,0.019472814308237215,0.1366184293990563,0.30450039720627303,0.0008207645425967102
492,LHS 1140 b,LHS 1140,0,14354999.999999998,1.635,6.38,2988.0,146231.82,1.4593007631036594,1.972911067599242,220.18384657954894,471.995382466879,202.24617737846648,218.89824362605574,0.35984079622934556,0.027960999933762592,0.2946978382687681,0.5000369320772303,0.007561701653120884
495,Kepler-87 c,Kepler-87,0,101400000.0,6.14,6.4,5600.0,1267342.44,0.027640905260147373,1.0196751833809097,457.0898271999723,979.8370369237125,419.8521903666507,454.42098458963267,0.01153546152234212,0.019933510286335627,0.012997959434747984,0.017116808218259536,0.00012747386078744508
497,TOI-1266 c,TOI-1266,0,15555000.0,1.673,6.4,3573.0,292463.64,1.366373885074715,1.9534309517922708,357.70043319134516,766.7817389670344,328.55973034985794,355.6119024452422,0.382007815350889,0.021387972030570995,0.3588498344802513,0.7002400779772495,0.005040665900541195
505,K2-291 b,K2-291,0,4891500.0,1.589,6.49,5520.0,626707.8,1.6171503795257387,2.018442806777786,1442.5674080374592,3092.348353742207,1325.0460849812278,1434.144587975062,0.13019079252970894,0.0055617310494456155,0.12601985233946106,0.3035303843636881,0.0017123661684031052
507,K2-285 d,K2-285,0,17670000.0,2.48,6.5,4975.0,550110.18,0.42602561887266716,1.616913868874696,640.8924691300169,1373.8441342829249,588.6810227259964,637.1504450715562,0.16273716423041934,0.039285673387245305,0.17860941792719054,0.37800162084002265,0.0012075011290760761
509,K2-265 b,K2-265,0,5064000.0,1.71,6.54,5477.0,682415.16,1.3075756335774127,1.9532006818305847,1467.9313400808194,3146.719548503511,1348.3436991284284,1459.360425839609,0.1420976006466319,0.0068359610848268545,0.13836365980170456,0.3514414448143918,0.0014406652219930316
517,K2-3 b,K2-3,0,11655000.0,2.29,6.6,3835.0,417805.2,0.5494331896860433,1.69554872591378,530.1291276723072,1136.4071627394496,486.9412141456502,527.0338253472019,0.2252109831667438,0.03764157132714606,0.24428483224039654,0.5369157455054613,0.0017808541020378178
520,TOI-125 c,TOI-125,0,12210000.0,2.759,6.63,5320.0,591890.7,0.3155991528706392,1.5482352893062008,855.185001744398,1833.2106475960566,785.5158325236848,850.1917727627774,0.10094768052013929,0.038772850643475805,0.11235632156330139,0.23203145750297696,0.0007288572955332874
522,LHS 1140 b,LHS 1140,0,13125000.0,1.43,6.65,3131.0,132304.98,2.2734789358386704,2.153767663298948,229.51285981688716,491.9934488073414,210.81518593778924,228.1727868958763,0.2828527078889133,0.01742577827893986,0.22928916750956851,0.3464113677510908,0.010391030445520127
523,K2-32 d,K2-32,0,27633000.0,3.484,6.7,5271.0,598854.12,0.15838635543113694,1.3850146795209457,566.5327698554747,1214.4435458908536,520.3791687847938,563.2249150173872,0.06894319731817695,0.055579473092837166,0.0768912333857023,0.1391155246510591,0.00056586609555615
528,Kepler-80 c,Kepler-80,0,11880000.000000002,2.74,6.74,4540.0,473512.56000000006,0.327556038385982,1.5664290010365043,661.7575445683761,1418.571390231606,607.8462876338239,657.8936941224437,0.12471870975502966,0.04747745379905879,0.1378040320242464,0.2843139543740399,0.0009531076225167837
529,Kepler-80 d,Kepler-80,0,5580000.0,1.53,6.75,4540.0,473512.56000000006,1.8841127227606047,2.097791006764466,965.5839141688205,2069.866413689538,886.9209009309754,959.9460912713424,0.16262008868398722,0.006955849449569759,0.15551398184681436,0.35543687384657024,0.0028375075284414243
534,TOI-1759 b,TOI-1759,0,17640000.0,3.06,6.8,3972.0,438695.46,0.23725863916244652,1.4888460441966638,457.32720454716383,980.3458890194368,420.0702293454928,454.6569759449661,0.1173283520932217,0.07906975128548588,0.12916216695334856,0.24798619643856912,0.000983216577102673
537,Kepler-454 b,Kepler-454,0,14310000.0,2.37,6.84,5701.0,745085.9400000001,0.5136750424964541,1.696719011611086,949.7732318634943,2035.9739680914975,872.3982640179069,944.2277239118409,0.1390149799710375,0.024708809965006257,0.1532630156355479,0.3500206373312216,0.001030203480613382
540,K2-199 b,K2-199,0,5730000.0,1.73,6.9,4491.0,473512.56000000006,1.3322575288141292,1.9946079332840123,942.5773789491301,2020.5486342114132,865.7886340767656,937.0738859313756,0.196392284250148,0.010304287337251816,0.18939158232524272,0.48995305462704414,0.0022677433319129047
541,Kepler-18 b,Kepler-18,0,6704999.999999999,2.0,6.9,5345.0,772939.6200000001,0.8622565569148635,1.8550926118402777,1324.9717548105161,2840.2653504541317,1217.0305710780292,1317.2355487820503,0.15443340484736987,0.0116123473424926,0.16900482135301267,0.42936495307265,0.0011753460210494565
543,TOI-1235 b,TOI-1235,0,5767500.0,1.738,6.91,3872.0,438695.46,1.3158492366927679,1.9914535719857933,779.6660690241387,1671.3250774849382,716.1491841539735,775.1137777609658,0.22753648027517495,0.01232724222231648,0.21852413894085254,0.5613723303153175,0.0026644533895627195
546,Kepler-80 b,Kepler-80,0,9720000.0,2.67,6.93,4540.0,473512.56000000006,0.36397943990147286,1.6090407197943748,731.6004925067316,1568.2896799103564,671.999355430613,727.3288451149965,0.1259518470496176,0.040962649900857295,0.13916431266980464,0.2975884428359626,0.0009727258269636635
547,LHS 1140 b,LHS 1140,0,14040000.0,1.727,6.98,3216.0,146231.82,1.3547395564396865,2.007879246099855,239.62876305655342,513.6783257534765,220.10697910397772,238.22962569787288,0.376220149393892,0.029951300852875846,0.30930351683925883,0.5703239939882915,0.0070989470616203585
