,Name,starName,controversial,solution,orbitalPeriod,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,distance,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Habranah,similarityIndex_Dhrawn,similarityIndex_Hekla,similarityIndex_Sarr,similarityIndex_Tenebra
30387,Kepler-93 b,Kepler-93,0,Published Confirmed,0,709010967.0,0.053,1.478,4.02,3937814010.0,0.92,9915.866386610627,5.274184650501732,6.916919059560737,14.827399501490273,6.353419929590559,6.876532756431855,3.035629248915092e-07,4.843601946412257e-08,2.3158572781646544e-07,1.7170575128148288e-07,1.2619078750720624e-06,4.766875212448482e-07,2.8805091159957895e-07,2.7134068335496038e-08,1.1740682584880217e-07,1.067161044529421e-07
31194,L 98-59 b,L 98-59,0,Published Confirmed,0,337965000.0,0.02282,0.8,1.01,2375918904.0,0.31,67239.87658318826,5.913481217097202,1.9551803964137557,4.191207181329937,1.7958981433142283,1.9437645467440867,5.178002064529207e-09,8.616901211509235e-10,3.940766720638708e-09,2.9063457580476483e-09,2.6210319751351547e-08,8.875886892213114e-09,5.7804544757385565e-09,4.5603781770015083e-10,1.9915051051592785e-09,1.809488643926644e-09
31201,L 98-59 c,L 98-59,0,Published Confirmed,0,553560000.0,0.0317,1.35,2.42,2375918904.0,0.31,42329.176814605176,6.51768401287615,3.660448822927311,7.846692520896699,3.362243840440369,3.639076302231675,1.9388689873660284e-08,3.3299701844894357e-09,1.4750373295367805e-08,1.1072226418342527e-08,1.1502001375600923e-07,3.187636921572862e-08,2.549086124722915e-08,1.7108008887584207e-09,7.444572096987594e-09,6.961876671828365e-09
31204,L 98-59 d,L 98-59,0,Published Confirmed,0,1117680000.0,0.0506,1.57,2.31,2375918904.0,0.31,12104.084385526705,5.563276124929078,2.45897755004438,5.271168013641501,2.258652564579796,2.4446201444035056,8.211346245429163e-08,1.3689216398085198e-08,6.25069926093622e-08,4.6408392691404e-08,3.827884053098803e-07,1.2994390854394603e-07,8.498263197413401e-08,7.335401385642908e-09,3.1420353625724384e-08,2.888886570121986e-08
31208,LHS 1140 b,LHS 1140,0,Published Confirmed,0,3710543850.0,0.0936,1.727,6.98,2239435872.0,0.21,2103.5296224381846,4.290069151940491,3.959054414995564,8.486796065386665,3.6365229961450063,3.9359384047703556,1.6679785451795737e-06,2.110034871143044e-07,1.2729373495275302e-06,9.322273347017888e-07,5.1499597190016355e-06,2.4318550937136706e-06,1.169966654417536e-06,1.5274073437143506e-07,6.385878020730686e-07,5.719670990896905e-07
31209,LHS 1140 b,LHS 1140,0,Published Confirmed,0,3710568000.0,0.0875,1.43,6.65,2180246802.0,0.19,2132.041820794923,4.037569773481433,3.721686559827554,7.977964317164433,3.4184927360418365,3.6999564860386864,1.528443550067028e-06,1.772530245352438e-07,1.1672913217585038e-06,8.446598091893032e-07,4.251621497078578e-06,2.282130737936198e-06,9.668823181339733e-07,1.3980444820013664e-07,5.871341683337109e-07,5.149191776774504e-07
31212,LHS 1140 c,LHS 1140,0,Published Confirmed,0,566689650.0,0.02675,1.282,1.81,2239435872.0,0.21,66896.05495814994,6.914139977986434,2.627004198867924,5.631357026632715,2.412990623207536,2.6116657241824814,7.116937186708172e-09,1.2454061462234593e-09,5.410072218104946e-09,4.073874140917464e-09,4.668259971775392e-08,1.1839043499922903e-08,1.0250505524980161e-08,6.260864034326905e-10,2.7261283783537544e-09,2.569369579736968e-09
31237,LTT 1445 A b,LTT 1445 A,0,Published Confirmed,0,803823000.0,0.03807,1.38,2.2,2323693254.0,0.28,24981.2575492342,6.013179290086425,2.7309728477641966,5.854228608552471,2.5084892809570647,2.715027323996053,3.145977969304966e-08,5.316707952721162e-09,2.3939036944860126e-08,1.7840158112637416e-08,1.650125112953609e-07,5.120875379508838e-08,3.6535692955104734e-08,2.789384972734916e-09,1.2060065298729576e-08,1.1153744558590734e-08
31241,LTT 3780 b,LTT 3780,0,Published Confirmed,0,115256550.0,0.01203,1.35,2.34,2339709120.0,0.38,774498.7610497779,10.58010843608323,7.697496510950562,16.50067825666296,7.0704062487226595,7.652552595206014,5.520267995434663e-10,1.0496853657280012e-10,4.1933520535870513e-10,3.280499366042272e-10,6.972844732468498e-09,9.252958841552606e-10,1.5342547127814313e-09,4.783620796998729e-11,2.1271522859604306e-10,2.1286602678590552e-10
31245,LTT 3780 c,LTT 3780,0,Published Confirmed,0,1837819650.0,0.0762,2.42,6.29,2339709120.0,0.38,5463.038898691296,5.62841673387154,5.181621084222883,11.1075415542013,4.759491094316632,5.151366787764523,5.528245080965245e-07,9.342817558270342e-08,4.210204037230486e-07,3.1772990908262014e-07,2.6355018508244605e-06,8.113597221065685e-07,5.943852920395708e-07,4.9908014108211097e-08,2.1123209098146076e-07,1.9905345631654335e-07
31593,OGLE-TR-10 b,OGLE-TR-10,0,Published Confirmed,0,465191700.00000006,0.04516,19.279,216.1244,4230277650.0,1.52,209077.137006833,20.635801102698665,475.8365252515568,1020.0232497377027,437.0716552742706,473.0582249731922,5.7623760905383356e-08,3.1090735012420106e-09,5.281754255566988e-08,7.881597657967604e-08,3.5767326157270457e-07,4.4377080732817853e-08,3.236744378068174e-07,4.278178611094105e-09,5.8851212501158475e-08,6.074316858673228e-08
31597,OGLE-TR-10 b,OGLE-TR-10,0,Published Confirmed,0,465207900.0,0.04162,13.899,181.1631,4003966500.0,1.0,192557.82339472705,18.251425405172544,388.0403947851908,831.8197605974899,356.42799293808497,385.77471596560366,7.346936310416146e-08,4.015757759194739e-09,6.697269790289813e-08,7.927682692852392e-08,3.940733666262556e-07,5.8501841729617103e-08,3.8165685392719446e-07,5.477328609375657e-09,5.82958413497081e-08,5.986406332907425e-08
31598,OGLE-TR-10 b,OGLE-TR-10,0,Published Confirmed,0,465191700.00000006,0.0435,14.011,359.1479,4143234900.0,1.17,170014.20268947337,17.924456100378208,782.5509949848295,1677.5093264812103,718.7990844833276,777.9818593009905,5.5768729474241436e-08,2.7199908730537777e-09,5.182985140435357e-08,8.10434855407579e-08,2.5518924427690027e-07,4.1736507682136004e-08,2.765530361315647e-07,4.096709622918874e-09,1.060530338654329e-07,8.730444523292061e-08
31604,OGLE-TR-111 b,OGLE-TR-111,0,Published Confirmed,0,602415000.0,0.04689,11.781,174.799,3509563680.0,0.83,114136.6965552502,15.830951189818329,308.03717783374645,660.3214896290283,282.94238053843037,306.23861943920184,1.8025218497016292e-07,1.0080448653436942e-08,1.547287915282084e-07,1.4921045075902023e-07,8.22077325581955e-07,1.452731450140305e-07,7.692678739303953e-07,1.3565378028938883e-08,1.0735500818294869e-07,1.1025812748918917e-07
31605,OGLE-TR-111 b,OGLE-TR-111,0,Published Confirmed,0,602167155.0,0.04689,11.781,247.9074,3509563680.0,0.83,114136.6965552502,15.830951189818329,436.9613650756099,936.6888163505646,401.3635292573136,434.41004793663586,1.481968678658858e-07,7.759549872317977e-09,1.3562745865141288e-07,1.819008864262825e-07,6.246969218061741e-07,1.1563648811687598e-07,6.248969668316583e-07,1.1056049069478057e-08,1.3641446067803393e-07,1.3785380924339675e-07
31608,OGLE-TR-111 b,OGLE-TR-111,0,Published Confirmed,0,602167155.0,0.04676,11.332,174.8065,3512349048.0,0.82,110704.91409641971,15.547912216164955,308.2360261905901,660.7477493556128,283.125029359742,306.4363067661206,1.8845497639225484e-07,1.049999002270931e-08,1.6189017962940624e-07,1.5594782136268458e-07,8.354387691210334e-07,1.5205953235790707e-07,7.829148307409237e-07,1.4183787025677082e-08,1.1236116020109622e-07,1.151464017540945e-07
31609,OGLE-TR-111 b,OGLE-TR-111,0,Published Confirmed,0,602415000.0,0.047,11.209,168.4499,3530453940.0,0.85,107834.35282937088,15.423770478694129,297.7307291387295,638.228151406225,273.4755650417659,295.9923477330429,1.9940296277986254e-07,1.1171594414157291e-08,1.6528842470977056e-07,1.5863660795750703e-07,8.804242655415794e-07,1.6137497340476031e-07,8.197441767798465e-07,1.5023767695205138e-08,1.1389736320517228e-07,1.1681378127719795e-07
31610,OGLE-TR-111 b,OGLE-TR-111,0,Published Confirmed,0,602167185.0000001,0.04651,12.072,171.6282,3512349048.0,0.84,119846.13952165631,16.090609378671495,302.63172726674225,648.7341377527987,277.9772946287794,300.86473005764265,1.6928303389254348e-07,9.526708171135982e-09,1.4267815422700968e-07,1.37463193062949e-07,7.949414162550256e-07,1.3671542350444445e-07,7.403044769390659e-07,1.2741612982527163e-08,9.862538372854165e-08,1.0152014921743073e-07
31611,OGLE-TR-113 b,OGLE-TR-113,0,Published Confirmed,0,214871355.0,0.02278,12.453,394.1092,3345226968.0,0.78,1052196.0564383552,23.351575245254246,1135.3391752208995,2433.7609527791415,1042.846747313457,1128.7101903087241,2.8141770559562792e-09,1.3452262218629585e-10,2.636066902705553e-09,4.257730686153848e-09,1.7909091203408845e-08,2.1753281227207175e-09,1.5944046115965956e-08,2.0298217400534595e-10,5.967629416942885e-09,4.738917590646216e-09
31612,OGLE-TR-113 b,OGLE-TR-113,0,Published Confirmed,0,214875000.00000003,0.0228,12.106,429.0705,3309017184.0,0.77,1020187.433036554,23.01383311817986,1229.336396917703,2635.257362687568,1129.186317939073,1222.158583798051,2.7633305547865724e-09,1.307531242947465e-10,2.5926165275355458e-09,4.209408017298331e-09,1.7049512725189588e-08,2.1276656167207958e-09,1.5537507520584744e-08,1.990864688604684e-10,5.9582099508535795e-09,4.707532672083638e-09
31614,OGLE-TR-113 b,OGLE-TR-113,0,Published Confirmed,0,214871355.0,0.0229,12.218,419.5356,3307624500.0,0.77,1016196.0785679125,23.06950985885612,1201.7750269318253,2576.175647248939,1103.8702840448993,1194.758138326876,2.831058839194625e-09,1.3432017639172085e-10,2.654967218076537e-09,4.304262277117814e-09,1.7577575655601953e-08,2.181556608707877e-09,1.5942945277642115e-08,2.040438800322103e-10,6.07556478748565e-09,4.806951232957366e-09
31616,OGLE-TR-113 b,OGLE-TR-113,0,Published Confirmed,0,214871137.5,0.02265,12.195,390.9309,3335478180.0,0.77,1048240.720426244,23.17463204696777,1124.5416029461132,2410.6148213316187,1032.9288184941227,1117.9756625806779,2.8512223910453082e-09,1.3626424817469527e-10,2.6703165251057836e-09,4.3082869175931134e-09,1.7960505126113497e-08,2.2066297881107554e-09,1.6105789761811336e-08,2.0568212699385532e-10,6.034643022918261e-09,4.790809771659067e-09
31617,OGLE-TR-113 b,OGLE-TR-113,0,Published Confirmed,0,214871137.5,0.0229,12.251,432.2488,3335478180.0,0.77,1018940.7561413893,23.100643451402682,1243.3955935013935,2665.39524960244,1142.1001570341518,1236.1356919591235,2.7431489081570067e-09,1.297356872362596e-10,2.5742106118428107e-09,4.183813291491096e-09,1.6999124559779622e-08,2.1099052615960216e-09,1.5445376483858076e-08,1.9760344861709576e-10,5.9280412075242955e-09,4.683027805397591e-09
31620,OGLE-TR-113 b,OGLE-TR-113,0,Published Confirmed,0,214871370.0,0.02299,12.218,343.2564,3342441600.0,0.78,1004308.2907221218,23.02430994850786,988.4320023558489,2118.844539424013,907.9076289222274,982.6607747145114,3.3625129574135098e-09,1.6289322949637435e-10,3.1406560335531002e-09,5.016371290188283e-09,2.1333189714668055e-08,2.6196276273851414e-09,1.900529263766644e-08,2.431393695449597e-10,6.9201861609966556e-09,5.528206910754138e-09
31621,OGLE-TR-132 b,OGLE-TR-132,0,Published Confirmed,0,253479796.5,0.03026,13.776,371.8611,4324283820.0,1.34,496592.55464039627,21.309985463495384,1121.3771110282548,2403.831282955458,1030.0221275461981,1114.829647404956,8.667761954384732e-09,4.119524089968651e-10,8.118145198351208e-09,1.3096405310070483e-08,4.851111034806492e-08,6.563426955839231e-09,4.759998336243666e-08,6.279246127573459e-10,1.8307817916341126e-08,1.453629736530479e-08
31622,OGLE-TR-132 b,OGLE-TR-132,0,Published Confirmed,0,253447500.0,0.0306,12.89,320.99,4464248562.0,1.41,449337.3076860534,20.49848638005897,983.5743573582828,2108.4314866768113,903.4457206256785,977.8314923913781,1.113834506130993e-08,5.339825674864994e-10,1.04044516549846e-08,1.658798852614853e-08,5.98189774655385e-08,8.501729946029836e-09,6.035951586354724e-08,8.090168616273179e-10,2.2872551347868207e-08,1.8222353083744175e-08
31623,OGLE-TR-132 b,OGLE-TR-132,0,Published Confirmed,0,253480200.0,0.03029,14.011,371.8611,4324283820.0,1.37,503564.55575873004,21.480331435461576,1121.3762185012558,2403.82936969693,1030.021307730501,1114.8287600892174,8.491151581133195e-09,4.040657872848487e-10,7.952530183626507e-09,1.2834115062564852e-08,4.8094240921435095e-08,6.427309049376062e-09,4.678846507414573e-08,6.151076580683068e-10,1.7933199817366088e-08,1.4249252047321734e-08
31624,OGLE-TR-132 b,OGLE-TR-132,0,Published Confirmed,0,253479796.5,0.03036,13.451,858.141,4324283820.0,1.32,480101.55422776495,21.02240753646969,2587.7933331421264,5547.302960666441,2376.9741404912265,2572.683801703744,4.4654863166858676e-09,1.9838766622022436e-10,4.237783135239515e-09,7.182536588595876e-09,2.2707496690458234e-08,3.264297754678532e-09,2.4043932625587613e-08,3.202304388660291e-10,1.0916192754161666e-08,8.35161082571797e-09
31629,OGLE-TR-182 b,OGLE-TR-182,0,Published Confirmed,0,596865000.0,0.05205,16.477,340.0781,4125130008.0,1.53,116707.77274578047,17.769890521918285,652.7470932841953,1399.2562067331671,599.5698888107971,648.935852795638,1.1062637881394437e-07,5.567299050942658e-09,1.0232745220022363e-07,1.58022510236233e-07,5.182957850759858e-07,8.184921452221416e-08,5.483690800175541e-07,8.189843169024643e-09,1.6758990850755981e-07,1.6811415462434345e-07
31630,OGLE-TR-182 b,OGLE-TR-182,0,Published Confirmed,0,596865000.0,0.05205,16.477,336.8998,4125130008.0,1.53,116707.77274578047,17.769890521918285,646.646653160044,1386.179045922577,593.9664319060233,642.8710317414732,1.1134843735641537e-07,5.611427060041475e-09,1.0296991053955328e-07,1.5887815282768822e-07,5.225304955512475e-07,8.244247563782229e-08,5.520999730363293e-07,8.24494914410842e-09,1.6672376150545554e-07,1.680337145460398e-07
31632,OGLE-TR-211 b,OGLE-TR-211,0,Published Confirmed,0,551586000.0,0.05106,14.146,216.1244,4404363150.0,1.56,106139.01751556211,16.623882856841952,445.8864354218559,955.8209736684641,409.5615028525747,443.2830068452105,1.63063274534069e-07,8.617338419584807e-09,1.4927968217346616e-07,2.0570105062431923e-07,7.409448595028493e-07,1.252038417678186e-07,7.411793543078374e-07,1.2177905352180573e-08,1.536617751160032e-07,1.5656292181204048e-07
31633,OGLE-TR-211 b,OGLE-TR-211,0,Published Confirmed,0,551586000.0,0.05105,14.146,238.3725,4404363150.0,1.56,106201.40330012335,16.625510973280587,491.7865096564587,1054.214309193159,451.72224579328093,488.9150810792763,1.5333209223294087e-07,7.967137336233254e-09,1.4076874069773864e-07,2.1079695499497934e-07,6.829818553504282e-07,1.1673776646713604e-07,6.948092126718682e-07,1.1424423709662085e-08,1.6331661032615053e-07,1.6559493337989715e-07
31636,OGLE-TR-56 b,OGLE-TR-56,0,Published Confirmed,0,181786644.0,0.02385,15.278,1048.839,4212869100.0,1.36,1124825.6117033334,25.278139685866613,3686.399015839,7902.320449188055,3386.0799546701514,3664.874977921873,9.137194151919953e-10,4.0775117458419107e-11,8.698277794782087e-10,1.5019294017769662e-09,5.958343911760813e-09,6.719401125407529e-10,5.254377378972717e-09,6.507120420362148e-11,2.3315296515407707e-09,1.7799780340069888e-09
31637,OGLE-TR-56 b,OGLE-TR-56,0,Published Confirmed,0,181785000.0,0.0225,14.572,286.047,4108417800.0,1.1,1277778.125573146,25.417004772891637,992.8444062657663,2128.3031545922577,911.9605684892915,987.0474156105353,2.3452866542680452e-09,1.1509527111012467e-10,2.190173965067693e-09,3.512890304248214e-09,1.719427439075977e-08,1.8240581250865484e-09,1.3779368269153964e-08,1.6943547816403183e-10,4.827914151491444e-09,3.8845217963650296e-09
31640,OGLE-TR-56 b,OGLE-TR-56,0,Published Confirmed,0,181786350.0,0.02386,13.451,413.179,4260916698.0,1.26,989070.1510532256,23.713634126522056,1460.4767389736844,3130.7395510815427,1341.4964003768616,1451.949350437694,2.512570907201752e-09,1.1761845872496358e-10,2.3645339029078946e-09,3.891729453749857e-09,1.5922048714236585e-08,1.909499028264246e-09,1.4264316551713669e-08,1.8063191066096232e-10,5.601131474506633e-09,4.4047698143872994e-09
31642,OGLE-TR-56 b,OGLE-TR-56,0,Published Confirmed,0,181786644.0,0.02453,19.436,448.1403,4260916698.0,1.74,1315219.0378131354,28.113228296192347,1584.0542590321559,3395.645536467867,1455.006457676669,1574.8053297144936,1.5391399961346087e-09,7.324664429478271e-11,1.4497693430698652e-09,2.4153106430524168e-09,1.122306170051471e-08,1.1571080179829451e-09,9.319145962662999e-09,1.1046602072079212e-10,3.4775309300948295e-09,2.7615273266147828e-09
31643,OGLE2-TR-L9 b,OGLE2-TR-L9,0,Published Confirmed,0,372829950.00000006,0.0404,18.091,1379.3822,4827739086.0,1.5,274032.6554676168,21.134727493834607,3623.987021000391,7768.531464064992,3328.752464144579,3602.827392399135,7.54081008283639e-09,3.3289173062335455e-10,7.178888355919469e-09,1.2395578372741312e-08,3.827123428257824e-08,5.295043686587475e-09,4.0897803356957796e-08,5.419220902328745e-10,1.9145602300418764e-08,1.4632994220472853e-08
31646,OGLE2-TR-L9 b,OGLE2-TR-L9,0,Published Confirmed,0,372830125.50000006,0.04047,18.304,1398.452,4827739086.0,1.5,275822.8456980106,21.240388187572044,3674.087359315275,7875.928662869539,3374.7712891717474,3652.635206335373,7.374250606247488e-09,3.25630085039962e-10,7.021034309241335e-09,1.2131976035059742e-08,3.7685142770091567e-08,5.17449524673919e-09,4.007663784996792e-08,5.299042815175605e-10,1.874883917058356e-08,1.4331393160314752e-08
31651,PDS 70 b,PDS 70,0,Published Confirmed,0,6525000000000.0,22.0,14.572,2542.64,2765870424.0,1.26,0.0013668943897076084,0.8128385437791701,38.22047228052627,81.93101679506819,35.10677343691228,37.99731171352256,4.988429950977056e-05,0.0009592938606924816,5.0974989675670995e-05,3.675076527058067e-05,4.690917017858402e-06,6.6352618081502376e-06,6.8762945433420174e-06,0.0006258243568766405,1.5784255016161498e-05,3.109644071251315e-05
31689,Qatar-1 b,Qatar-1,0,Published Confirmed,0,213003756.0,0.02343,13.227,422.7139,3419039220.0,0.8,1027136.8930681028,23.730155316143982,1236.489567623033,2650.591201183723,1135.7567428533546,1229.2699887811063,2.7242475154597927e-09,1.2947367320600449e-10,2.5559740871180718e-09,4.158378068520558e-09,1.7586185428314894e-08,2.0905209979662985e-09,1.5515293507264836e-08,1.962774878949612e-10,5.878135369411662e-09,4.657396665710959e-09
31690,Qatar-1 b,Qatar-1,0,Published Confirmed,0,213003756.0,0.02343,13.227,419.85343,3419039220.0,0.8,1027136.8930681028,23.730155316143982,1228.1223449849824,2632.6548697471417,1128.071170909234,1220.951620435971,2.7392821764542745e-09,1.302754770200721e-10,2.5697440288828403e-09,4.178747847778264e-09,1.7696979083273248e-08,2.102812179171586e-09,1.5603121091706976e-08,1.9738109167161907e-10,5.90238620785545e-09,4.6781458330481004e-09
31694,Qatar-1 b,Qatar-1,0,Published Confirmed,0,213004950.00000003,0.02343,13.047,346.42,3384918462.0,0.82,1013159.0718877702,23.56813597513488,1008.2488429207662,2161.3247548758945,926.1100552774463,1002.3619092948394,3.2695498299759865e-09,1.586277119984628e-10,3.054908067915703e-09,4.8930342011928016e-09,2.14244214849176e-08,2.5385523817951527e-09,1.8653701959663848e-08,2.36353733813234e-10,6.756098322593312e-09,5.404299228216737e-09
31695,Qatar-1 b,Qatar-1,0,Published Confirmed,0,213003879.0,0.02313,12.801,410.95419,3419039220.0,0.8,1033239.118322577,23.495796965408278,1202.0906385902647,2576.8522057147406,1104.160183837491,1195.0719072012669,2.762178646545362e-09,1.3142329839560973e-10,2.5902349196535756e-09,4.20316751731368e-09,1.7624168428777395e-08,2.125584915458597e-09,1.567386515134562e-08,1.9907910249247626e-10,5.926656289241165e-09,4.697149296196672e-09
31704,Qatar-2 b,Qatar-2,0,Published Confirmed,0,200567730.0,0.02149,12.823,790.41,3234508590.0,0.71,1290518.5059576938,24.396788522690596,2317.4563782916607,4967.797259491048,2128.6606671280083,2303.925282297082,1.135239736543336e-09,5.1479613304979194e-11,1.0756512816267212e-09,1.8174285334143917e-09,7.201058783329382e-09,8.530468198992526e-10,6.457820867769424e-09,8.107302010783209e-11,2.735689546679599e-09,2.11018578996403e-09
31711,Qatar-2 b,Qatar-2,0,Published Confirmed,0,200567482.5,0.0216,12.89,826.358,3234508590.0,0.71,1277542.9355680442,24.398078896108593,2422.85623845304,5193.736846257476,2225.4739399679966,2408.7097368616105,1.107648944172722e-09,5.0102038862057546e-11,1.0500778725919762e-09,1.7781012882447497e-09,7.00606533181044e-09,8.308116593056713e-10,6.29797493347528e-09,7.907341824953105e-11,2.686265490999354e-09,2.0688670905525887e-09
31712,Qatar-2 b,Qatar-2,0,Published Confirmed,0,200567470.5,0.02153,14.056,785.0401,3234508590.0,0.78,1406738.9094098255,25.519073783226133,2301.7134953864215,4934.0501515473,2114.2003062161502,2288.2743184725286,1.0052671584508168e-09,4.5888280958505214e-11,9.523025539101224e-10,1.6114209598072418e-09,6.789128957366006e-09,7.544369189610455e-10,5.820563297379454e-09,7.177917197569425e-11,2.4190959375652594e-09,1.873032719913574e-09
31749,TIC 172900988 b,TIC 172900988 Aa,0,Published Confirmed,0,29094750000.0,0.88328,11.3,837.0,4212869100.0,1.38,16.378234831861008,3.5722847661268116,232.53730925334503,498.47678621237185,213.59324321447085,231.1795772661102,0.04218959271528007,0.0023521216212023374,0.03386713662281391,0.03476269883708893,0.02342439041060549,0.0049798004580208066,0.026644858131879605,0.004864570144326218,0.017359901457660296,0.02514179296240287
31750,TIC 172900988 b,TIC 172900988 Aa,0,Published Confirmed,0,28325250000.0,0.86762,11.24,823.9,4212869100.0,1.38,17.189430494182883,3.5947974632988915,231.98618701311096,497.2953773279045,213.08701912906625,230.63167290216805,0.03967764309677711,0.002217481217175463,0.03184049721135646,0.03262156222499759,0.022536085860314914,0.004805511732313216,0.025354910208656063,0.0045511506285180565,0.016629291926154553,0.023567981327762475
31752,TIC 172900988 b,TIC 172900988 Aa,0,Published Confirmed,0,29828400000.0,0.89809,11.2,869.7,4212869100.0,1.38,15.44337728849144,3.5269973166625115,238.6321700684641,511.5419869807452,219.19157533855923,237.23885158754786,0.046083280677477086,0.0024693877026008577,0.03703645837212764,0.03811733739484461,0.023920856078172462,0.005180179900632274,0.028366630047160817,0.005341258286433907,0.018744185424468787,0.02762058882551763
31753,TIC 172900988 b,TIC 172900988 Aa,0,Published Confirmed,0,28556250000.0,0.87235,11.15,845.7,4212869100.0,1.38,16.775922535295823,3.57065671799018,237.15934523064738,508.384777524052,217.83873679920308,235.77462623598268,0.04143450013762387,0.002241025849103507,0.033278394531448006,0.034151654152640855,0.02250391233724536,0.0048675400575798125,0.026115798707577974,0.00476025891233512,0.01735414331480114,0.02470428352268828
31754,TIC 172900988 b,TIC 172900988 Aa,0,Published Confirmed,0,30606900000.0,0.91359,11.27,981.3,4212869100.0,1.38,14.762290430088518,3.5078606904482768,265.80713002155875,569.7953775715442,244.1526787814527,264.2551431854499,0.051598930368474766,0.0024314031768554924,0.04161374632989146,0.04332913496071174,0.022982244995210153,0.00503989832530522,0.02944718884033456,0.005864295758489647,0.021121753240183175,0.0316479486951962
31788,TOI-1235 b,TOI-1235,0,Published Confirmed,0,516709350.0,0.03845,1.738,6.91,2696236224.0,0.63,30538.28055128345,6.714795059806704,11.524427867580432,24.704249760235648,10.585569826758128,11.457139377829536,9.67463674405175e-08,1.6314061186172633e-08,7.379168235302777e-08,5.618652087909278e-08,5.788794110811875e-07,1.53402631804952e-07,1.336737229971532e-07,8.535837723819755e-09,3.767421910459581e-08,3.559379871806991e-08
31812,TOI-1266 b,TOI-1266,0,Published Confirmed,0,1634231850.0,0.0745,2.458,15.9,2488029966.0,0.42,5937.408107888637,5.736788661776149,14.32364700665307,30.70477399795652,13.156745593358012,14.240014518699896,1.3137972951092315e-06,2.1476979234234525e-07,1.0038142643070131e-06,7.653354387535681e-07,6.126649578726893e-06,1.9057395798295738e-06,1.4483797674596663e-06,1.1809448329954792e-07,5.11773541474787e-07,4.823938014819919e-07
31816,TOI-1266 c,TOI-1266,0,Published Confirmed,0,2820228000.0,0.1037,1.673,6.4,2488029966.0,0.42,1498.454335723316,4.011572454265247,4.388854511985413,9.408133685354777,4.031308662775125,4.363228997622251,3.0028304370901604e-06,3.4882459790849024e-07,2.2934473579134167e-06,1.6712640783426394e-06,8.319508281194775e-06,4.3147943808979906e-06,1.9020411199069291e-06,2.766311573216711e-07,1.150682559333489e-06,1.0211270121079709e-06
31854,TOI-150.01,TOI-150,0,Published Confirmed,0,878601300.0,0.0583,15.468,556.2025,4180141026.0,1.55,77967.27219255477,16.2681756376339,885.7639481807463,1898.7609672170008,813.6036106285966,880.5921757479871,1.606301612799385e-07,7.673232218218034e-09,1.4973777387578967e-07,2.370357803503067e-07,6.288520052245902e-07,1.147115558537705e-07,6.971773344098459e-07,1.1862163401774387e-08,3.204622481868669e-07,2.5720809437140953e-07
31869,TOI-1634 b,TOI-1634,0,Published Confirmed,0,148401540.0,0.0149,1.749,10.14,2417699424.0,0.45,528098.392020811,10.820761348246618,29.88170829094408,64.05569051793405,27.44734170677894,29.707235853337803,3.537217502248425e-09,6.231850987296418e-10,2.707475196543244e-09,2.16815446476007e-09,4.140599789159182e-08,5.679453405405217e-09,1.0101558068943858e-08,3.046457146082669e-10,1.424258076943561e-09,1.4254005713478727e-09
31875,TOI-1685 b,TOI-1685,0,Published Confirmed,0,100371240.0,0.011557,1.459,3.43,2410039662.0,0.46,944069.1213635198,11.221764169318433,12.271201495111077,26.305065212495272,11.271506210745125,12.199552765514895,6.474555969243938e-10,1.2248665108908996e-10,4.925005263962444e-10,3.886874813046628e-10,8.758052945951872e-09,1.0754267555035756e-09,1.9660395907759657e-09,5.596492212971632e-11,2.5168679880813877e-10,2.536549436102738e-10
31883,TOI-1696 b,TOI-1696,0,Published Confirmed,0,375046500.0,0.0235,3.24,56.6,2206011456.0,0.29,249359.12439444134,11.727207841234696,100.22204764757971,214.84020942445858,92.05728004412198,99.63687410981832,2.988291306061319e-08,4.523746063096093e-09,2.3299060872990062e-08,1.9856212069965273e-08,3.1709523330499287e-07,4.313888905625946e-08,9.500258568030884e-08,2.537702888130628e-09,1.3492267145637207e-08,1.3541781272588816e-08
31897,TOI-1759 b,TOI-1759,0,Published Confirmed,0,2827496250.0,0.1176,3.06,6.8,2765870424.0,0.63,1879.244561801969,5.094635302142274,4.9103146939874245,10.525957730436875,4.51028716234859,4.881644493283621,2.4629381618501212e-06,3.9944425687949307e-07,1.8760518138100442e-06,1.4237928645202525e-06,1.0255116046565558e-05,3.3196471896015335e-06,2.3258601986545132e-06,2.26934700498602e-07,9.335816521221716e-07,8.901961573303864e-07
31913,TOI-1807 b,TOI-1807,0,Published Confirmed,0,82406100.0,0.012,1.37,2.57,3293697660.0,0.69,791882.3621659414,10.67150589950021,11.862625652746969,25.42922480013468,10.896215727038031,11.793362503736416,8.12065556078634e-10,1.5207340155706545e-10,6.177920018004211e-10,4.855441512220575e-10,1.015485850655011e-08,1.3519236718205257e-09,2.282588933893268e-09,7.025969375416349e-11,3.1564944515510076e-10,3.1590907681928715e-10
