,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid
3508,Kepler-40 b,Kepler-40,0,11925000.0,14.235,673.7996,6510.0,1559806.08,0.23331473914928924,6.871359754777769,1718.987094966327,3684.8932560142707,1578.946749820955,1708.9503237833555,0.003621962282758727,0.10108409767531601,0.004014753533735008,0.018170640346791177
3510,Kepler-5 b,Kepler-5,0,7606500.0,16.04,675.70658,6297.0,1246452.18,0.16354184657599458,6.482356929187233,1861.0780475600745,3989.4854164130084,1709.4620099027973,1850.2116399112274,0.0023637370391229972,0.07440578745221493,0.002638478213288722,0.011909871892076684
3512,WASP-164 b,WASP-164,0,4227000.0,12.644,676.9779,5806.0,647598.06,0.3345067383826349,7.30804226448086,1659.201739197734,3556.734845212229,1524.03191453561,1649.5140409878518,0.005232933471213528,0.0913460353200934,0.005755659586079104,0.026220903308099786
3514,WASP-53 b,WASP-53,0,6151500.0,12.038,677.61356,4953.0,557073.6,0.3879742588578827,7.493244832821399,1088.227307562463,2332.769965748951,999.5729318583501,1081.8733980345503,0.008451993987987292,0.12435287317544785,0.009194268971563824,0.04084762915003483
3515,WASP-8 b,WASP-8,0,12015000.0,11.635,677.61356,5600.0,654561.48,0.4297013976469446,7.621911443965139,954.3042954678931,2045.6869471867521,876.5601964561126,948.7323316756194,0.010233568571139204,0.13209258913833957,0.011074293409593311,0.04882361716624707
3517,HAT-P-22 b,HAT-P-22,0,6210000.0,12.106,682.352,5302.0,724195.68,0.3841406801385977,7.498250547058412,1321.9267941033488,2833.7380442238955,1214.2336735178365,1314.20836690171,0.007132088369517042,0.10453329129622467,0.0077896623681974,0.03510486044405939
3518,HAT-P-31 b,HAT-P-31,0,9150000.0,11.994,682.38101,6070.0,947025.1200000001,0.3950195952914728,7.533338671433521,1425.753382683836,3056.305099657607,1309.6018441482092,1417.4287358570805,0.006866582342563571,0.09605566197175495,0.007505046053308112,0.03401980147287486
3523,Kepler-40 b,Kepler-40,0,12029999.999999998,16.141,686.5128,6510.0,1726928.16,0.1630576456643763,6.513510971537991,1800.8221662192211,3860.318367144115,1654.1149812489252,1790.3075788343058,0.0024014406062240297,0.07611693286548872,0.002679234675152654,0.01208125836559421
3524,NGTS-10 b,NGTS-10,0,2145000.0,13.507,687.14846,4600.0,487439.39999999997,0.27852085443176783,7.123638740604098,1600.9951483940104,3431.9607415925475,1470.5672273155478,1591.6473051108744,0.004509239651770749,0.10246037345213709,0.004975527628414271,0.022537653037689686
3526,HATS-15 b,HATS-15,0,4067999.9999999995,12.386,689.6911,5311.0,640634.64,0.3625310723143792,7.4527717609654,1538.7800792797848,3298.593894760017,1413.4206196095042,1529.7954955084049,0.005931643764041086,0.09336355306478096,0.006504209785722219,0.029583230935528112
3529,HAT-P-31 b,HAT-P-31,0,8250000.0,11.99,689.98,6065.0,947025.1200000001,0.3998184156858182,7.5764316188357865,1500.272323171567,3216.0470442322103,1378.0499664335653,1491.5125773515363,0.0066062366373478105,0.09067076480860845,0.007224579724095179,0.03288858850909864
3530,HAT-P-22 b,HAT-P-22,0,6213000.0,12.106,690.32676,5302.0,724195.68,0.3886301954186029,7.54193991008609,1321.607603758456,2833.053814334838,1213.940486582857,1313.8910402359948,0.007156747849264126,0.1034574510198177,0.007814189588258037,0.03524865965959453
3533,HAT-P-56 b,HAT-P-56,0,6345000.0,16.432,692.8694,6566.0,995769.0599999999,0.155978214146204,6.485396395878799,1899.1090192434608,4071.010211733548,1744.3947207462093,1888.0205574781107,0.0021786843420134126,0.06993393194202467,0.0024340961760718253,0.011005050794520962
3536,WASP-87 b,WASP-87,0,4419000.0,15.524,692.8694,6450.0,1135037.46,0.18497980623368576,6.672366941552602,2386.6477670928357,5116.118839515885,2192.215256213131,2372.7126784567395,0.002121361550347002,0.06338083676347316,0.0023711922333105907,0.010884756411094581
3537,HAT-P-22 b,HAT-P-22,0,6256500.0,11.882,696.68336,5314.0,738122.52,0.41481135334567765,7.647667418342715,1332.617679596676,2856.655477385867,1224.0536069843688,1324.8368307679323,0.00748344761314617,0.0987171453144062,0.00815946082203439,0.03690793528159877
3541,Kepler-40 b,Kepler-40,0,12000000.0,13.11,699.2,6510.0,1483208.46,0.30993968366323066,7.2938262276860755,1671.0020384347804,3582.0304644782914,1534.8708813794033,1661.2454409855266,0.004755777451641127,0.09308370189134497,0.005239428568109595,0.0238790893068728
3555,CoRoT-21 b,CoRoT-21,0,6240000.0,14.572,705.5826,6200.0,1357866.9,0.22775830155930651,6.949769457897833,2111.609040825053,4526.53422277578,1939.5830496147921,2099.279840197127,0.0028776262577925524,0.08070915793559595,0.0032000947964948463,0.014680291084250289
3556,WASP-71 b,WASP-71,0,6933000.0,16.365,706.21826,6050.0,1573732.92,0.1609439865308944,6.560961883334919,2104.484864049973,4511.2625368916815,1933.039256588596,2092.1972598554166,0.002033643970010883,0.06444129052990646,0.0022741397393585636,0.01035617078928721
3561,HAT-P-14 b,HAT-P-14,0,9090000.0,12.89,709.367,6600.0,1023622.74,0.33082328509569986,7.4090935795090225,1617.0277528941563,3466.328908969679,1485.2937071365998,1607.5862989124257,0.005147962932161822,0.09246172589246092,0.005660411028110814,0.025808086428000213
3564,HATS-52 b,HATS-52,0,3747000.0,15.491,711.9392,6010.0,731159.1,0.1912882901955536,6.770765527714943,1938.3137984007187,4155.051230274726,1780.4056127471254,1926.9964289263858,0.0025935033195388134,0.07808798412922552,0.0028891975179123684,0.01315113433130365
3567,WASP-71 b,WASP-71,0,6928500.0,16.37,712.545,6059.0,1573732.92,0.16223707195080714,6.589278399105784,2108.299830487093,4519.440459889026,1936.5434299905983,2095.9899515789493,0.002036227910697882,0.06447428740205673,0.002276754906784242,0.010375842308002415
3568,WASP-8 b,WASP-8,0,12015000.0,11.635,713.18,5600.0,654561.48,0.45225547548642314,7.819382036117113,954.3042954678931,2045.6869471867521,876.5601964561126,948.7323316756194,0.010366016424238022,0.1258704543273478,0.011202014986298511,0.04959791996699617
3572,CoRoT-21 b,CoRoT-21,0,6255000.0,14.572,718.2958,6200.0,1357866.9,0.23186205474055527,7.012100476663834,2109.07561574868,4521.103465903968,1937.2560145242044,2096.761207208417,0.0029000638300228847,0.08112962365889834,0.0032237819855017824,0.014808664431685803
3573,HATS-24 b,HATS-24,0,3570000.0000000005,15.637,718.2958,6125.0,779903.04,0.18764062007347393,6.769100992994849,2090.1517050755933,4480.537372638423,1919.8737739369028,2077.9477889071873,0.002368475779180699,0.07157009298090365,0.0026420115935326233,0.012075806659974746
3578,HAT-P-14 b,HAT-P-14,0,9162000.0,13.664,721.79193,6600.0,1107183.78,0.28259358761880893,7.25893876237602,1675.113221186302,3590.8433692637236,1538.6471393062045,1665.3326194843758,0.0042703518852824154,0.0958144643002677,0.004713275143797126,0.021475643060757364
3582,HAT-P-14 b,HAT-P-14,0,8940000.0,13.451,724.6524,6583.0,1065403.26,0.2974060902513154,7.330669320787823,1659.1957382118944,3556.7219812458184,1524.0264024307692,1649.5080750403913,0.004506080942266432,0.09428221411467555,0.004967490633099136,0.022653306035251224
3590,WASP-36 b,WASP-36,0,3964500.0,14.359,729.73768,5900.0,661524.9,0.24619431829053737,7.119956434852165,1759.6099763881246,3771.974178395472,1616.2602158598409,1749.3360175224664,0.0035648466557242644,0.09675433436954237,0.003947979250332554,0.017995059165815962
3600,TOI-1518 b,TOI-1518,0,5835000.0,21.017,731.00534,7300.0,1357866.9,0.07864882119083483,5.890212470963694,2571.0856712704194,5511.487711828855,2361.6275980496407,2556.073692035716,0.0007746520762080621,0.02970033506291155,0.0008755035581798277,0.003982230287279956
3605,WASP-192 b,WASP-192,0,6120000.0,13.787,731.009,5910.0,919171.4400000001,0.27861034499083565,7.272479779697637,1672.228218672848,3584.6589561657183,1535.997168660594,1662.4644618385616,0.004187444563221581,0.09612543373611157,0.0046227728126184255,0.021069052629001585
3607,WASP-36 b,WASP-36,0,3964500.0,14.359,731.932,5959.0,661524.9,0.24693462419952003,7.130653248190477,1777.2060761520058,3809.6939201794266,1632.422818018439,1766.829377697691,0.003538335428062831,0.0956305132943997,0.003918955652217474,0.017877326536308333
3608,HAT-P-14 b,HAT-P-14,0,9093000.0,12.89,731.96249,6600.0,1023622.74,0.3413610098984424,7.526169629707399,1616.7609826617224,3465.7570490451462,1485.0486698162592,1607.321086290162,0.005198571313366426,0.08997313354943967,0.005711602489831885,0.02610750124288758
3609,POTS-1 b,POTS-1,0,5601000.0,10.548,734.16,4400.0,410841.77999999997,0.6248333422279692,8.332327799184648,870.046989026878,1865.069430520342,799.1670615435348,864.9669843119693,0.014198579657293544,0.10403393377525008,0.015184143120167479,0.06740797381456967
3612,WASP-66 b,WASP-66,0,8190000.0,15.581,737.335,6580.0,1218598.5,0.19469854578938192,6.870539001117393,1853.1039402491376,3972.3917835760603,1702.137527445543,1842.2840915830207,0.002687595453792425,0.08130993876073833,0.002990884375344822,0.013611446841666453
3614,WASP-66 b,WASP-66,0,8190000.0,15.581,737.3656,6600.0,1218598.5,0.1947066259368063,6.870681566106314,1858.736475021931,3984.465922735866,1707.31119774173,1847.8837392778019,0.0026805883906504935,0.08107974855460198,0.0029832171413138302,0.013578923268629703
3615,CoRoT-11 b,CoRoT-11,0,6540000.0,16.03,740.51,6440.0,953988.54,0.17956190387272725,6.7882018993824245,1795.783964496467,3849.518265383619,1649.4872256023705,1785.2987940152693,0.002538057126949637,0.0792281721965101,0.0028267472444578026,0.012822987234545521
3620,CoRoT-11 b,CoRoT-11,0,6600000.0,15.984,743.7222,6440.0,953988.54,0.18190229294994725,6.812690908506946,1787.6026738180246,3831.980505539602,1641.9724383396308,1777.165272015697,0.0025750414449778993,0.0801313326035789,0.002867124254535141,0.013009272272596262
3621,Kepler-17 b,Kepler-17,0,3907500.0,14.684,743.7222,5781.0,682415.16,0.23461807043066776,7.107866020489441,1763.8568104919202,3781.077871142388,1620.1610740599126,1753.558055336472,0.003356068778992953,0.09539170174301906,0.003719975341730155,0.016957808262072785
3624,WASP-36 b,WASP-36,0,4015500.0,14.874,750.39663,5959.0,682415.16,0.22776730566404216,7.0939414087095205,1793.549720288465,3844.7288452428493,1647.4349980778818,1783.077595046495,0.003196351772587486,0.09193463037804445,0.003545627975965292,0.01617608676485195
3627,TOI-1333 b,TOI-1333,0,9390000.0,15.648,753.2571,6274.0,1343940.06,0.19635888731460838,6.929441719911618,1732.9545998035749,3714.8345886332504,1591.7763670010145,1722.8362755650517,0.002834916794320144,0.08634571625558378,0.0031510007253134,0.014304141553612329
3628,WASP-66 b,WASP-66,0,8191500.0,15.581,753.2571,6600.0,1218598.5,0.19890288942682371,6.944324415494681,1858.5662844364879,3984.101095017046,1707.154872035433,1847.7145423961324,0.0027036941530690166,0.08155028032556046,0.0030076760542140585,0.013712464452672572
3629,HATS-12 b,HATS-12,0,7192500.0,15.132,756.4354,6408.0,1538915.82,0.21805532057825505,7.061448635269426,2164.0909908405674,4639.0367448953175,1987.7894641038351,2151.455360149796,0.0025868679433387475,0.07477517671471894,0.0028792763241656453,0.01326391527945963
3630,NGTS-3 A b,NGTS-3 A,0,3450000.0,16.589,756.4354,5600.0,647598.06,0.16549888203169302,6.744222149124726,1771.400513215805,3797.248870548968,1627.090215606334,1761.0577121112433,0.0023325765511198106,0.07525965603839949,0.0026003866000017663,0.011781249146091823
3645,CoRoT-17 b,CoRoT-17,0,7215000.0,11.433,765.9703,5740.0,1107183.78,0.5119353989580679,8.174889890196148,1641.682237445195,3519.179302156843,1507.9396701949413,1632.0968315857583,0.00708813209072038,0.06949659738323122,0.007714052077157803,0.03575643929771778
3650,CoRoT-17 b,CoRoT-17,0,6915000.0,11.43,772.29,5740.0,1107183.78,0.5165656946520112,8.209621577160718,1676.9154836149155,3594.706775038096,1540.3025772163066,1667.1243589162425,0.00697782405713246,0.06755449932469607,0.0075946496929766615,0.035273114354296226
3657,HATS-24 b,HATS-24,0,3820500.0,16.668,775.5052,6346.0,814720.1399999999,0.16727000880616255,6.81250226185376,2139.5858105464836,4586.506406612089,1965.28064196525,2127.093259980123,0.001970639057046416,0.06287479529739468,0.002202272235191267,0.01009713607716611
3659,WASP-140 b,WASP-140,0,4845000.0,16.141,775.5052,5260.0,605817.54,0.18419474788012882,6.922822342129464,1357.9859985347487,2911.0360760797475,1247.3552506400913,1350.0570299131202,0.003206449270556792,0.10258487905606074,0.0035527440167685866,0.01588429022521735
3661,Kepler-17 b,Kepler-17,0,3886500.0,14.68,778.65,5781.0,703305.42,0.24583740450023794,7.273847044842392,1795.4823185657317,3848.8716444408988,1649.210153794603,1784.9989093259035,0.0033639977848620387,0.09268949367521523,0.0037260437667697736,0.017063991292930823
3667,CoRoT-17 b,CoRoT-17,0,7215000.0,11.287,781.8618,5740.0,1128074.04,0.5430980716339089,8.31250239097048,1657.09743232822,3552.2239642319337,1522.0990387729155,1647.422020683263,0.007286913035665927,0.06591182228250322,0.007919137379354893,0.03682864021804555
3670,Kepler-17 b,Kepler-17,0,4020000.0,14.908,785.0401,5781.0,731159.1,0.23665600549175816,7.247567632752406,1800.036886485535,3858.635008378236,1653.3936757272986,1789.5268841687823,0.0032188553077895136,0.09216389266500927,0.003567827552252111,0.016335133551942237
3671,Qatar-2 b,Qatar-2,0,3229500.0,14.056,785.0401,4645.0,543146.76,0.2823517192943766,7.463990785433379,1390.7920120108606,2981.3604305608415,1277.4886638020464,1382.6714966047045,0.004742573459098866,0.1102973942314295,0.005216887777977174,0.023599780345348063
3672,Qatar-2 b,Qatar-2,0,3223500.0,12.823,790.41,4645.0,494402.81999999995,0.3744271569082056,7.841288631835049,1328.1522668083644,2847.0832301496007,1219.9519770015959,1320.3974905001912,0.006355620110089965,0.09989956249731144,0.006943217839371235,0.03154052562278209
3675,WASP-161 b,WASP-161,0,10095000.0,12.812,791.3967,6400.0,1190744.82,0.37586101818854695,7.849548926075801,1604.8028241768673,3440.1230360358422,1474.0647040094213,1595.4327487486016,0.005441042404803013,0.0836945346886741,0.0059630520861564335,0.02742957423103651
3676,Qatar-2 b,Qatar-2,0,3229500.0,14.056,792.635,4645.0,543146.76,0.2850833416317181,7.5000092096368265,1390.7920120108606,2981.3604305608415,1277.4886638020464,1382.6714966047045,0.004758029395627724,0.10941569371161503,0.005232728166844372,0.02368936048760384
3680,Kepler-419 b,Kepler-419,0,55500000.0,10.8,794.5,6430.0,1211635.08,0.6299505739697819,8.566257425376865,693.6428563133426,1486.9220896399927,637.1340056708977,689.5928348490125,0.016071889209661724,0.1251474418294279,0.017084799352202484,0.07471880147040853
3687,TOI-942 c,TOI-942,0,12705000.0,5.79,794.575,4928.0,710268.84,4.088679288185272,11.699955627518262,850.7075021931032,1823.6124906647528,781.4031004476013,845.7404163038885,0.009221959914238284,0.01195141565293673,0.008450020236401878,0.045029162599151275
3691,TOI-150.01,TOI-150,0,10555500.0,14.067,797.7533,6255.0,1065403.26,0.2862516428777331,7.521242807911384,1450.8764678257828,3110.160004840386,1332.67823241576,1442.405133070003,0.004593418940982154,0.10478586642327534,0.005054948645901216,0.02295918698729486
3708,Kepler-419 b,Kepler-419,0,55560000.0,10.761,820.0014,6430.0,1218598.5,0.6572650518641912,8.718404796368269,695.2575139249121,1490.3833378140293,638.6171223244938,691.1980648453117,0.016261272603991354,0.11956663496228966,0.017266039057493982,0.07574827094437978
3709,TIC 172900988 b,TIC 172900988 Aa,0,130142999.99999999,11.24,823.9,6050.0,960951.96,0.5795079657751337,8.550866853980603,379.56077387389473,813.6424874806113,348.63917944622625,377.34460561494774,0.02166382017142163,0.21972044521088563,0.022689738108520388,0.07408864548735085
3716,Qatar-2 b,Qatar-2,0,3240000.0,12.89,826.358,4645.0,494402.81999999995,0.3853836846443553,7.996753470848612,1324.7660809915608,2839.8244593790173,1216.8416528430328,1317.0310758453268,0.006360280651093483,0.09696084985424808,0.006942497846747906,0.03163239037710721
3717,TOI-942 b,TOI-942,0,7194000.0,4.81,826.358,4928.0,710268.84,7.416804774399484,13.090843411487029,1130.530753207685,2423.453416497776,1038.430051963175,1123.9298435682322,0.0047142579247425745,0.004277461837125199,0.004311318980341524,0.023438419490404927
3724,CoRoT-11 b,CoRoT-11,0,6610500.0,16.029,832.7146,6440.0,953988.54,0.20195784756155208,7.198647759456747,1786.1824115522936,3828.9359714298985,1640.6678802688132,1775.7533023354208,0.002673656718266214,0.08223864185699281,0.0029708401091328705,0.013592226110928135
3726,HATS-76 b,HATS-76,0,3987000.0,12.094,835.57088,4016.0,438695.46,0.4717992479720688,8.301617404405306,972.6076327209782,2084.9227530889307,893.3724197422925,966.9287999426418,0.009620782510712432,0.11382112872893628,0.010385439649574946,0.04651564603244485
3730,TIC 172900988 b,TIC 172900988 Aa,0,132492000.0,11.3,837.0,6050.0,960951.96,0.5793939665681601,8.595666468065234,376.1810395969895,806.3975465031269,345.5347812413738,373.9846048309209,0.02156399562598882,0.21993837600736932,0.0225782621576375,0.0730684166931636
3735,WASP-38 b,WASP-38,0,11376000.0,12.218,841.61384,6180.0,940061.7000000001,0.46088900444511305,8.28919625638662,1297.0519772069372,2780.4153373259865,1191.3853278810416,1289.4787883530082,0.007469717940973908,0.0887909551814276,0.008115255281380927,0.03713197393647438
3738,TIC 172900988 b,TIC 172900988 Aa,0,130852500.0,11.15,845.7,6050.0,960951.96,0.6093622824905434,8.698147737458498,378.53036022052237,811.4336493029803,347.69271027625535,376.32020831044326,0.02221514801027669,0.210108546995659,0.0232328984615769,0.075849321123889
3744,WASP-141 b,WASP-141,0,7035000.0,13.563,854.9627,5900.0,953988.54,0.34226597175958035,7.929608599148685,1586.269802577653,3400.3948690795633,1457.0415080214293,1577.0079372096404,0.004820834613624226,0.08624185304059816,0.005292209454110058,0.024371690912009792
3745,WASP-38 b,WASP-38,0,11283000.0,12.263,855.245,6150.0,926134.8600000001,0.46321669111232766,8.34070874537999,1286.4279122614817,2757.6411435094046,1181.6267713074435,1278.916754884812,0.007479001893611151,0.08865764112085867,0.008122714758471308,0.03718246104752133
3749,Kepler-23 c,Kepler-23,0,14850000.0,3.2,858.1,5760.0,1058439.84,26.156028861077278,16.354979725131905,1122.7365549711315,2406.745444342536,1031.2708219671479,1116.1811538666086,0.0016501631624886162,0.0007844386051995153,0.0014967743398136048,0.007887906040856048
3754,OGLE-TR-132 b,OGLE-TR-132,0,4554000.0,13.451,858.141,6210.0,919171.4400000001,0.35219142266603143,7.977339734462486,2036.942947471463,4366.476835109956,1870.9997625338685,2025.0497050286283,0.003979194857735312,0.06716722263541353,0.004381922253691994,0.020491490987324695
3764,CoRoT-10 b,CoRoT-10,0,15825000.0,10.873,867.6759,5075.0,550110.18,0.674206929258179,8.921956915914501,690.8353388996877,1480.9037768707967,634.5552076634334,686.8017098852811,0.016092706924195073,0.11691700347199477,0.017069905183009115,0.07513268106205345
3766,TIC 172900988 b,TIC 172900988 Aa,0,134713500.0,11.2,869.7,6050.0,960951.96,0.6182999949506427,8.80099495322248,373.06642927884604,799.7209364284806,342.6739081998064,370.88818000769993,0.022272941750119055,0.20914836711249707,0.023272438988006187,0.07492147934073835
3767,HATS-22 b,HATS-22,0,7537500.0,10.682,870.8542,4803.0,480475.98,0.7136274889204197,9.017839195833991,885.3607846955806,1897.8967289618631,813.2332915747696,880.1913662418955,0.013974774005480202,0.08905018121513886,0.014890416144226707,0.06708107034617712
3770,CoRoT-10 b,CoRoT-10,0,15825000.0,10.87,874.0,5075.0,550110.18,0.6796833656397029,8.955647528658616,690.8353388996877,1480.9037768707967,634.5552076634334,686.8017098852811,0.01611988052898567,0.11593053057332993,0.017094665983683068,0.0752884188296624
3773,KELT-16 b,KELT-16,0,3066000.0,15.861,874.0325,6236.0,947025.1200000001,0.2187861002333567,7.414033713625954,2530.3832137614404,5424.23620679008,2324.241038731238,2515.608886835936,0.0020687932249737907,0.06108647051173431,0.0023059548413605696,0.010788267885966017
3774,TOI-2180 b,TOI-2180,0,124200000.0,11.321,875.61726,5695.0,1142000.88,0.6027591106399324,8.783564805942857,398.7049861641532,854.6808285866339,366.22377438710805,396.3770392427612,0.020935084351732157,0.20169637989680722,0.021932244340295323,0.07592401815928289
3777,WASP-99 b,WASP-99,0,10755000.0,12.33,883.53,6180.0,1225561.92,0.47077773113640586,8.454446109056056,1523.1280425243888,3265.041528455617,1399.0437039040985,1514.2348474038727,0.006461984935007834,0.07426999401746535,0.0070358335683827515,0.03264516542092436
3778,CoRoT-10 b,CoRoT-10,0,15900000.0,10.548,883.5674,5075.0,515293.08,0.7519918977139546,9.140939395975646,667.0373565837317,1429.8894180081834,612.6959703601939,663.1426785270263,0.01768431395116889,0.10763475649622838,0.01868489245386996,0.08230537196429191
3781,WASP-158 b,WASP-158,0,7755000.0,11.994,886.7457,6350.0,967915.3799999999,0.5133230884318627,8.587634886013278,1637.8986945450456,3511.068739979019,1504.464360355506,1628.3353799243746,0.006514541015192901,0.06582263555010769,0.007086102609882816,0.03311123358660194
3783,CoRoT-23 b,CoRoT-23,0,7200000.0,11.77,889.9,5900.0,1121110.62,0.5451244470193551,8.684372035662712,1699.790954761024,3643.743600038865,1561.3144573651093,1689.8662654356774,0.0066131990278835194,0.06118269349792611,0.007186529321573165,0.03371711498902039
3785,WASP-99 b,WASP-99,0,10755000.0,12.33,889.924,6150.0,1225561.92,0.4741846927708565,8.48498286412155,1515.7342170752413,3249.1918122980655,1392.252229613302,1506.8841928048248,0.00649933405213178,0.07408512211296948,0.007074514264908113,0.03283361697254737
3794,Kepler-433 b,Kepler-433,0,10170000.0,16.253,893.1023,6340.0,1573732.92,0.2077707668122668,7.403547796245263,1820.8736590872898,3903.3015931723544,1672.5329435395117,1810.2419956368335,0.0025925941711335476,0.0800384698693906,0.0028796247758867835,0.01324693251571609
3796,Kepler-433 b,Kepler-433,0,10185000.0,16.25,896.24,6360.0,1573732.92,0.2086162180417511,7.417226257514221,1825.2721650857175,3912.730416191216,1676.5731174131972,1814.6148197680836,0.0025921407962158543,0.07995452207515776,0.00287899696561387,0.013249491129177815
3802,Kepler-434 b,Kepler-434,0,17145000.0,12.67,908.96,5977.0,960951.96,0.44637387451171473,8.45941102203474,1033.1202323360444,2214.64011448065,948.9552526589628,1027.0880803746836,0.008324453185240686,0.10790743034555804,0.009007902015436355,0.040664830668842036
3807,KELT-9 b,KELT-9,0,5193000.0,21.196,915.3504,10170.0,1643367.1199999999,0.09600845568125856,6.563307932677553,4177.0012528814095,8953.996101644598,3836.7144067270333,4152.612701083132,0.0005385176796390849,0.020210443006661676,0.0006098321298223292,0.0028688948153599066
3813,CoRoT-30 b,CoRoT-30,0,12660000.0,11.31,921.707,5650.0,633671.22,0.6363395432747898,9.016151252123214,922.8882221082717,1978.3421269770424,847.7034894636249,917.4996895591419,0.012002313732586643,0.09523221483412198,0.012838322495902969,0.058034831086539306
3816,NGTS-9 b,NGTS-9,0,8700000.0,11.994,921.707,6330.0,960951.96,0.5335616331370615,8.755288652882541,1535.961886935965,3292.5526987601734,1410.8320163240724,1526.993757942976,0.006934211482260106,0.06722960561006969,0.007526432129890526,0.03513867042647323
3821,CoRoT-6 b,CoRoT-6,0,12810000.0,13.07,937.5985,6090.0,710268.84,0.4194439958246292,8.459149617077326,1046.9829904104292,2244.3569075197843,961.688656457746,1040.869896985828,0.007663837116021038,0.10915363023986975,0.008307073471287998,0.037540490422825805
3824,CoRoT-6 b,CoRoT-6,0,12825000.000000002,13.068,940.74,6090.0,710268.84,0.4210426340529431,8.473957677037413,1046.3705405244962,2243.0440341067556,961.1261008925218,1040.261023054237,0.007676993826605645,0.10883883681018816,0.00832040210536168,0.03760949322066329
3826,CoRoT-6 b,CoRoT-6,0,12825000.000000002,13.283,940.7768,6090.0,724195.68,0.4009423411172908,8.405262117074104,1056.5792753497744,2264.9279087561126,970.5031629538706,1050.4101514195197,0.007301252674881341,0.11085344851856341,0.007923915201680296,0.03579829782921641
3827,WASP-10 b,WASP-10,0,5535000.0,14.348,940.7768,4675.0,543146.76,0.3181239277191507,8.08730204984516,1069.2196125614498,2292.024268863436,982.1137325826129,1062.9766846028576,0.005875105659160746,0.12355412628741307,0.0064106797976267995,0.02881827033115299
3828,TIC 172900988 b,TIC 172900988 Aa,0,135421500.0,11.25,942.0,6050.0,960951.96,0.6608108670271224,9.139138068346469,372.0899330629994,797.6276779445551,341.7769639872882,369.91738532917617,0.02236295725700573,0.19457088140188736,0.02331821187310692,0.07531729135836851
3831,Kepler-434 b,Kepler-434,0,17130000.0,12.666,947.1334,5970.0,960951.96,0.46556094578919366,8.63658163424566,1032.361988013909,2213.014709963519,948.2587800609358,1026.334263267147,0.008418363893665086,0.10372719703785294,0.009098978482564475,0.041210593381061936
3837,EPIC 246851721 b,EPIC 246851721,0,10843499.999999998,11.781,953.49,6202.0,1107183.78,0.5824431145359158,8.985102619157182,1446.9129198398462,3101.663576166759,1329.0375819254334,1438.4647273312212,0.007660248003502742,0.06635833784572835,0.008286416797012771,0.03870081602066971
3845,Kepler-43 b,Kepler-43,0,6600000.0,12.55,962.98,6019.0,933098.28,0.48659756446268937,8.74868578945535,1652.3482588865204,3542.0434356879987,1517.7367652037503,1642.7005765754732,0.0058846946267036414,0.06534550951843637,0.006409039451875678,0.030053500811881205
3850,CoRoT-23 b,CoRoT-23,0,7213500.0,13.227,972.5598,5900.0,1211635.08,0.41977454023448285,8.564135473830007,1765.4297066950132,3784.449597799418,1621.6058314725494,1755.1217677595757,0.004876074020353899,0.06665027823881245,0.005335033011603221,0.02503015105024489
3856,TIC 172900988 b,TIC 172900988 Aa,0,137038500.0,11.27,981.3,6050.0,960951.96,0.6847213846349754,9.319551007650777,369.88816189586015,792.907868384125,339.7545640295549,367.7284697986304,0.02248230509082686,0.18787463749646005,0.023413557720233683,0.07537370608435409
3859,CoRoT-23 b,CoRoT-23,0,7260000.0,11.769,982.0947,5900.0,1121110.62,0.6017533541071142,9.12353096744406,1692.7524526651932,3628.655570011579,1554.8493593778333,1682.8688595384237,0.006761082619288337,0.055549980969348635,0.007325899890319305,0.03463923219995555
3861,Kepler-43 b,Kepler-43,0,6600000.0,12.498,982.0947,6041.0,926134.8600000001,0.5024763749156768,8.85344863009983,1652.188142080067,3541.7002025468064,1517.5896925980971,1642.54139465431,0.005971988176710412,0.06362101808623757,0.006498522832489254,0.030531321617531186
3868,MASCARA-4 b,MASCARA-4,0,7050000.0,17.15,985.273,7800.0,1336976.64,0.1950958581435445,7.570111511632165,2479.975960090038,5316.181091279401,2277.9403017536742,2465.4959495515172,0.0017471587294675239,0.05520861363494288,0.001950060907730091,0.009149614367855864
3872,TOI-1431 b,TOI-1431,0,6900000.0,16.701,991.62463,7690.0,1336976.64,0.21261980624664956,7.695883112210591,2471.435161753471,5297.8726756528085,2270.0952947644496,2457.005018976538,0.001902216049160963,0.05839452322685288,0.0021199579976010803,0.009966923071564224
3873,Kepler-43 b,Kepler-43,0,6660000.0,13.0,994.77,6050.0,960951.96,0.4522478005799593,8.736665572342101,1677.855731125716,3596.722329268653,1541.1662257890928,1668.0591165375904,0.005354985193545324,0.0664141195609984,0.005843562506705299,0.027420389661948597
3874,Kepler-43 b,Kepler-43,0,6653999.999999999,13.002,997.9862,6050.0,960951.96,0.4535006269024899,8.750104412898647,1678.612033048787,3598.343569977206,1541.8609142290545,1668.8110025872854,0.005354970796673906,0.06619760362000347,0.005843142976982302,0.027425859296957383
