,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,luminosity,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Dhrawn
2131,K2-30 b,K2-30,0,7479000.0,13.406,198.00809,5581.0,654561.48,-0.112,0.08208600699190585,3.8383794721518534,35956.310579050536,29679.710925054722,34806.98121959316,29256.50087562696,0.003269394340467846,0.0037092160490522553,0.007857568806959847,0.0009831789547649226,0.0028889092263223934
2134,HAT-P-28 b,HAT-P-28,0,6510000.0,13.585,198.953,5680.0,765976.2000000001,0.053,0.07926024398112935,3.8220949607459844,42379.55531608434,34981.70225636545,41024.90945890056,34482.88985288998,0.002739157869910814,0.0031084451835533817,0.006588670562590327,0.0008216637322028899,0.0024162218906083233
2148,HATS-39 b,HATS-39,0,9010500.0,17.598,200.2329,6572.0,1128074.04,0.64,0.03669689659640527,3.3689309540555152,50503.61250758579,41687.60909439517,48889.2843499175,41093.17557211747,0.0017193825573421672,0.001955111644231209,0.004130661817527325,0.00048639128565252065,0.0014376544194751374
2176,HATS-26 b,HATS-26,0,7102500.000000001,19.616,206.5895,6071.0,1420537.68,0.704,0.027337621542496623,3.2411933866769354,59018.921426119356,48716.470038956795,57132.40476002768,48021.81031854394,0.001306568297046569,0.0014865512133354667,0.0031394406693890362,0.00036389455149264346,0.0010774884873856496
2182,HATS-29 b,HATS-29,0,8212500.0,14.022,207.54299,5670.0,745085.9400000001,0.029,0.07519033534031695,3.8424223648248645,37214.243793022404,30718.057005407656,36024.70509195652,30280.040932528424,0.0030317308393788714,0.0034403856980604916,0.0072939836601569755,0.0009144021248691399,0.0026885227739697286
2190,HAT-P-27 b,HAT-P-27,0,6045000.0,11.635,209.759,5300.0,626707.8,-0.244,0.13301642822647386,4.240657096220888,37067.964385271334,30597.31239990106,35883.10144807846,30161.01805303842,0.0037324605078119665,0.004226703969932077,0.008990804931914426,0.0011849026156708676,0.003468008658125321
2192,Kepler-15 b,Kepler-15,0,8571000.0,10.76,209.76,5515.0,689378.58,-0.087,0.1681782005029942,4.409722390391732,34074.62948143519,28126.499537930315,32985.447319946594,27725.4370986857,0.004401413698058116,0.004978308152411483,0.010600329831934362,0.001429187399515778,0.0041721697333344035
2202,HAT-P-43 b,HAT-P-43,0,6645000.0,14.359,210.395,5645.0,765976.2000000001,0.045,0.07098174455886343,3.823064787411502,41754.125961918515,34465.44899965617,40419.47170864051,33973.99797402029,0.002640344923344497,0.002997008057917999,0.006356955922079646,0.0007946443167833444,0.0023381440375366646
2203,HATS-60 b,HATS-60,0,7061999.999999999,12.924,210.40346,5688.0,1016659.32,0.3,0.09735222238916111,4.0298048224358025,46906.50048113525,38718.41555393517,45407.15259799117,38166.320467776066,0.0026411271542936426,0.0029951507424384734,0.0063661140265020765,0.0008155031719591399,0.0023948639833204274
2207,TOI-905 b,TOI-905,0,6999000.0,13.126,211.99261,5570.0,640634.64,-0.137,0.0936283484912793,4.013748989143121,36637.75826999774,30242.203854728185,35466.64670247933,29810.97308497835,0.0033233416842219795,0.0037684639595119765,0.008002265566116705,0.0010254551452919154,0.0030099363021175982
2209,Qatar-6 b,Qatar-6,0,6345000.0,11.904,212.31044,5052.0,501366.24,-0.514,0.12571191340893248,4.217890144917147,30972.843381463415,25566.166919929372,29982.8085956105,25201.612871772257,0.004362094648892294,0.004939869222075512,0.01049905938908182,0.0013825732036352161,0.004045702634713306
2210,Kepler-6 b,Kepler-6,0,6850500.0,14.83,212.619,5647.0,967915.3799999999,0.299,0.06511221342798963,3.781695078377465,47597.6766504358,39288.93874090195,46076.235592237295,38728.70842907419,0.0022403452505147365,0.002543822471374248,0.0053970539452756735,0.0006708422865924153,0.001975706512310193
2218,HATS-28 b,HATS-28,0,6196500.0,13.384,213.58176,5498.0,640634.64,-0.157,0.08897955265020335,3.9897452352964633,38492.28233908493,31772.998794132596,37261.891637359004,31319.940055653376,0.003101789545477397,0.00351797679620296,0.00747115596744044,0.0009543617719971466,0.002802768088598404
2225,KELT-10 b,KELT-10,0,7875000.0,15.681,215.80657,5948.0,842573.82,0.217,0.055901986193848674,3.7051133764866564,42346.89854680368,34954.74611274595,40993.2965504364,34456.31808332663,0.002369687425838016,0.002691430597253701,0.0057054722175116064,0.0007036873113236359,0.0020736554983673628
2229,HAT-P-32 b,HAT-P-32,0,5095500.0,22.194,216.1244,6001.0,953988.54,0.338,0.019746080190830295,3.1166652425199417,56442.141959279754,46589.497931368685,54637.9910377929,45925.167211566935,0.001193056902016944,0.0013579283011864313,0.0028652494672895823,0.000327570286646645,0.000971172348648197
2230,HAT-P-4 b,HAT-P-4,0,6690000.0,14.235,216.1244,5860.0,1107183.78,0.428,0.07483680312335693,3.8916091228626972,51878.07238603843,42822.14073052827,50219.810157653155,42211.529652107325,0.002158856806835862,0.002450419947730671,0.005206018465948881,0.0006558201082203589,0.001930032416972934
2238,HAT-P-24 b,HAT-P-24,0,6975000.0,13.922,217.704,6373.0,919171.4400000001,0.408,0.08058335805481041,3.9494665313153505,50225.55953805559,41458.09356222269,48620.1192344585,40866.93275644686,0.0022879422545217807,0.00259626422681911,0.005518415383390127,0.0007004203516420289,0.00206001441668753
2239,HD 209458 b,HD 209458,0,7060500.0,15.233,217.704,6065.0,807756.72,0.21,0.06151682651267891,3.775691754826113,44542.96895384443,36767.4664336682,43119.17042858973,36243.19039452422,0.002332124196531284,0.002648201546728425,0.005618750613684807,0.0006989188867019304,0.0020586504240077655
2260,TOI-1789 b,TOI-1789,0,7323000.0,16.141,222.47988,5991.0,1511062.14,0.736,0.05284248952167092,3.707969902242885,59204.1803079537,48869.38978991549,57311.74191439433,48172.549550442825,0.0016528848721330167,0.0018779345910049515,0.003986733077608799,0.0004913552776755649,0.0014496095592783495
2261,HATS-45 b,HATS-45,0,8266500.0,14.415,222.481,6450.0,912208.02,0.425,0.07418785741888398,3.9236945281548468,46589.28598729684,38456.57460510748,45100.077740982626,37908.21317124626,0.002381383494841212,0.002702737462117658,0.005743812624230683,0.0007277283336729578,0.0021410284037243527
2268,HATS-30 b,HATS-30,0,6531000.0,13.171,224.38798,5943.0,738122.52,0.097,0.09809055246699398,4.1223652435626565,43396.73416759555,35821.32049821926,42009.57458753438,35310.53577875552,0.0028259346224960404,0.0032041413088046435,0.006819189094072483,0.0008857592999358403,0.002600047246382651
2273,Kepler-77 b,Kepler-77,0,7050000.0,10.76,225.65,5668.0,689378.58,-0.046,0.18091824439121207,4.573699017746224,38468.24126450488,31753.154373713132,37238.6190262949,31300.378601539345,0.0039447067894347945,0.004460139870920113,0.009522775935962378,0.001310648897278695,0.0038240956110151703
2277,HAT-P-30 b,HAT-P-30,0,6285000.0,15.02,225.968,6304.0,849537.24,0.312,0.06660717044059604,3.873865631952466,50066.156049653604,41326.51583970261,48465.81101601803,40737.231231932616,0.002123622403234031,0.0024110105018342793,0.005123994492996422,0.0006453642984598754,0.001900383557298094
2285,Kepler-423 b,Kepler-423,0,5940000.000000001,13.45,228.83,5790.0,689378.58,-0.018,0.09393554262968766,4.1195652530267735,42589.61039249431,35155.08973260503,41228.250207212535,34653.80495591222,0.0028235858740240233,0.003201823167588021,0.006815352223997817,0.0008856119819208658,0.0026002155858656844
2293,HAT-P-68 b,HAT-P-68,0,4494000.0,12.016,230.10892,4508.0,466549.14,-0.779,0.13247610051483266,4.370617652316813,31595.872718652445,26080.43911103601,30585.923044494728,25708.55193352439,0.004289601852544467,0.004856238961656339,0.010345152807254418,0.001390446756386525,0.004066340318649041
2297,WASP-81 b,WASP-81,0,5861999.999999999,16.018,231.69807,5870.0,891317.76,0.246,0.05630946344716599,3.7985085798087472,49908.43855158579,41196.32979794551,48313.13489589223,40608.90154387471,0.0019908477499681228,0.002261167537695647,0.004804109775436154,0.0006002684200863103,0.0017693596715452479
2309,Qatar-10 b,Qatar-10,0,4290000.0,17.295,233.92288,6124.0,870427.5,0.3,0.04516425430144545,3.6730946212739135,60182.225493832324,49676.705610728095,58258.52426966261,48968.35366316324,0.0015175231563442071,0.0017246395854262678,0.0036627221566834355,0.0004504789814841725,0.0013301251291041765
2311,HD 209458 b,HD 209458,0,7350000.0,15.805,235.1942,6071.0,835610.4,0.248,0.05950136762366796,3.852761291937442,44622.43032948512,36833.05688554557,43196.09185253638,36307.84557656519,0.0022651897591161245,0.0025721239391625706,0.005466249776423683,0.0006884306014226565,0.002027836978876902
2315,HAT-P-9 b,HAT-P-9,0,7930500.0,15.614,238.05467,6350.0,933098.28,0.418,0.06246230712336113,3.8997549099199067,47374.714413469126,39104.897201772794,45860.400255691406,38547.29118197632,0.002168497950768745,0.002462093291026576,0.005236232105771978,0.0006631662016148096,0.0019530926486295086
2326,TrES-1 b,TrES-1,0,5887500.0,11.96,238.998,5230.0,564037.02,-0.359,0.1395354536267927,4.4646517796119936,35154.54081601541,29017.89956532092,34030.8397124425,28604.126441305674,0.003901132565252506,0.004415720186506112,0.009422510597892746,0.0012806408376262533,0.0037446006571769707
2333,HAT-P-54 b,HAT-P-54,0,6175500.0,10.581,241.5508,4390.0,431732.04,-0.902,0.20366301930926659,4.771961500062658,25110.81605179873,20727.425853970642,24308.15866945091,20431.86856426793,0.006181372712827543,0.006980371684264165,0.01490790151476033,0.002115518294673912,0.006152065366350666
2334,HATS-54 b,HATS-54,0,5644499.999999999,11.96,241.5508,5702.0,919171.4400000001,0.212,0.14102586821611343,4.488432501570876,49875.142667365886,41168.846104465105,48280.90330154709,40581.80974690925,0.002760902456850447,0.003125846100749985,0.006680701274034529,0.0009081197320628411,0.0026579065494994297
2335,HAT-P-62 b,HAT-P-62,0,5657999.999999999,12.027,241.86742,5629.0,814720.1399999999,0.091,0.1388638749682714,4.478845471873044,46463.87412264979,38353.054866030994,44978.67461738108,37806.16954472362,0.0029456521058959105,0.003335062772704799,0.007125823882020157,0.0009679980061346293,0.00283301951111817
2338,HAT-P-33 b,HAT-P-33,0,7485000.0,18.898,242.176,6446.0,1142000.88,0.618,0.035839951116664034,3.575309779163914,54714.317636907304,45163.28579804788,52965.39594193748,44519.29177589664,0.0015171194036266457,0.0017247820708015038,0.003660551424697928,0.00044590279512102146,0.0013178750779877762
2340,HAT-P-29 b,HAT-P-29,0,9975000.0,11.926,243.77561,6115.0,863464.08,0.283,0.1435455315103746,4.515478426191279,39083.22901687584,32260.78873382609,37833.94893646448,31800.77448270697,0.00353321282899419,0.003999061548699517,0.008542498851604737,0.0011675057937673033,0.003413965111032645
2341,HATS-51 b,HATS-51,0,6958500.0,15.805,244.09344,5758.0,1002732.48,0.31,0.06175277072294187,3.9249746137578625,47526.85470070277,39230.47960086855,46007.677438339015,38671.082871807324,0.0021420017244239203,0.002431999021671116,0.0051749576651868206,0.0006579978417605257,0.0019379152186785405
2352,HAT-P-29 b,HAT-P-29,0,10005000.0,12.408,247.261,6087.0,849537.24,0.265,0.1292808228964957,4.458440411342732,38622.3186996318,31880.33576860589,37387.77143666346,31425.746486706394,0.003436799668000666,0.003891616188406917,0.008310283153992253,0.0011282020722932476,0.00330199218825902
2354,HAT-P-9 b,HAT-P-9,0,7950000.0,15.69,247.9,6350.0,919171.4400000001,0.41,0.064104945735595,3.969929915274384,47099.17775006995,38877.45872470873,45593.67101362528,38323.095804191864,0.002185203024881197,0.002480730507209516,0.0052813994828236665,0.000675541594941328,0.0019889828280341246
2361,HAT-P-66 b,HAT-P-66,0,6544500.0,17.822,248.86089,6002.0,1309122.96,0.615,0.04391078214107519,3.7321247630546153,58412.88462024287,48216.22413166848,56545.73968285997,47528.69753649677,0.0015282806381224526,0.001736775416968221,0.003692900551100233,0.00045873501103906223,0.0013544373604727578
2373,TOI-169 b,TOI-169,0,5286000.0,12.173,251.40353,5880.0,898281.18,0.253,0.1392074077179498,4.538819613905666,52769.54023064962,43557.99230987404,51082.78258239719,42936.88854895856,0.002578445232853117,0.0029193969076874776,0.006245857753233672,0.0008544224089241486,0.0025011421266403593
2379,HAT-P-41 b,HAT-P-41,0,6390000.0,18.887,254.253,6390.0,1169854.56,0.628,0.03769302442552407,3.6644398814603494,59558.87154077634,49162.165469296815,57655.09558113024,48461.15047185379,0.001408268498017553,0.0016008485140216401,0.00340296925649858,0.00041968768549541984,0.0012401714379534111
2386,Kepler-23 b,Kepler-23,0,11250000.0,1.9,254.3,5760.0,1058439.84,0.362,37.03133749993609,11.554533813840084,38514.17757569978,31791.071958005617,37283.087001326516,31337.755509988892,0.002663685731356465,0.002818976897320526,0.006207503595873485,0.0030261637565106156,0.005266367954574329
2390,HATS-59 b,HATS-59,0,9168000.0,12.621,256.17098,5670.0,724195.68,-0.004,0.1272718832328164,4.499602296234441,34558.87428233905,28526.213676459334,33454.21342579302,28119.45161834879,0.0037903253481091155,0.004291525342775512,0.009166718558128135,0.0012527972589492647,0.0036653772060046396
2399,HAT-P-52 b,HAT-P-52,0,5541000.0,11.31,259.98494,5131.0,619744.38,-0.305,0.17949163668923382,4.788492831136462,37381.16348274517,30855.838887332942,36186.2892592917,30415.858149864926,0.00393829674215776,0.004452089098142019,0.009535779236304788,0.0013494705930253874,0.0039357863375448325
2411,HATS-65 b,HATS-65,0,6745500.0,16.825,260.93843,6277.0,912208.02,0.377,0.054721332881037775,3.9332136194285803,50169.50503554199,41411.82403668297,48565.85649212361,40821.32299906459,0.0019149019104532964,0.0021746882692483963,0.004632344667549228,0.000590922757127374,0.0017416531706222153
2427,HATS-9 b,HATS-9,0,4572000.0,11.938,266.02371,5366.0,1044513.0,0.23,0.1561742622676111,4.714660597882563,55994.29471839825,46219.82772789427,54204.459058244036,45560.76822335064,0.00250220877085468,0.002831460020739212,0.006070818435351296,0.0008486979856329358,0.0024815751910586313
2433,Kepler-435 b,Kepler-435,0,14220000.0,22.31,266.97,6161.0,2235257.82,1.129,0.024013064728156813,3.4549160087218778,53271.76566429893,43972.548348852266,51568.95457711844,43345.53333488618,0.0013097867042252266,0.0014898153977081685,0.0031616991409589602,0.0003813032931966456,0.0011288387618510211
2460,HATS-11 b,HATS-11,0,6921000.0,16.926,270.1555,6060.0,1002732.48,0.403,0.05564608885414644,3.990118436359061,50276.20229907759,41499.8960298111,48669.14321949517,40908.139152718446,0.001910073170409592,0.002169010496615992,0.004624304602148745,0.0005946088430816854,0.0017521982902292173
2467,TOI-1478 b,TOI-1478,0,13545000.0,11.882,270.47333,5597.0,731159.1,-0.013,0.16104218143119145,4.765116228605464,28285.07827940217,23347.58303356963,27380.956850436425,23014.66430014239,0.00496511001876535,0.005613899333199458,0.012011451838365576,0.0017001812354059394,0.004958232175525549
2469,HAT-P-13 b,HAT-P-13,0,6405000.0,14.359,271.098,5653.0,1086293.52,0.346,0.09146134169737281,4.339674011435296,50575.16666772793,41746.672628843015,48958.55130940645,41151.39690559523,0.0022812152122390033,0.002586761299584257,0.0055300074543828594,0.0007402658757645736,0.002174030921682173
2479,HAT-P-32 b,HAT-P-32,0,5145000.0,20.053,273.322,6207.0,849537.24,0.294,0.033854809112474286,3.687259186665512,54765.139735917764,45205.236298055905,53014.593532494175,44560.64409375839,0.0014487040449992475,0.001646874020414174,0.00350370976332815,0.00043491243166988476,0.0012854180354689945
2493,WASP-44 b,WASP-44,0,5179500.0,12.33,276.5121,5420.0,633671.22,-0.198,0.1473359581109447,4.729678060542644,41119.98721692164,33942.00667938514,39805.602959810014,33458.01954215416,0.003308168465291582,0.0037434227900240394,0.008022502884866632,0.0011265101105634933,0.0032926634498770713
2499,Kepler-91 b,Kepler-91,0,10800000.0,15.513,279.68,4550.0,4386954.6,1.225,0.07482692087124207,4.240712764727484,64600.37096729717,53323.61149082348,62535.44545661888,52563.25744587732,0.0016511503008817302,0.001873707800257233,0.0040067626392247735,0.0005300243011756953,0.0015596148008799851
2503,HATS-31 b,HATS-31,0,7170000.0,18.383,279.6904,6050.0,1302159.54,0.619,0.04496889741887057,3.8957101302538804,55935.47260641664,46171.2737118815,54147.51717199186,45512.90655058773,0.0015741962527292801,0.001788507270767235,0.0038129525591975816,0.000485340024713452,0.0014322576835898411
2504,TOI-640 b,TOI-640,0,9912000.0,19.851,279.6904,6460.0,1448391.36,0.834,0.035712004927649046,3.7488980802254632,53841.38747601893,44442.73593028632,52120.3686511297,43809.016399888744,0.0014972851876704808,0.001701857654479429,0.003623409918412532,0.0004535492701849088,0.0013400017616034326
2509,Kepler-46 b,Kepler-46,0,29565000.0,9.079,281.27955,5155.0,654561.48,-0.255,0.37541182755761826,5.559120903888136,16655.510478162385,13748.09396014881,16123.123620861865,13552.056622079575,0.010907363545517426,0.012255720842844663,0.02630361186933984,0.004164459328898866,0.01196881513170626
2520,HAT-P-45 b,HAT-P-45,0,6780000.0,15.984,283.492,6330.0,919171.4400000001,0.4,0.06933750913038021,4.20613993012513,50708.64931412989,41856.854299179075,49087.76723539086,41260.00746931685,0.0020370891831501376,0.002311771368477574,0.004939824771939798,0.0006521725150798535,0.0019189147960502022
2536,KELT-4 A b,KELT-4 A,0,6475500.0,19.044,286.68266,6206.0,1114147.2,0.535,0.04145822917432876,3.8750532475192645,56080.28807003961,46290.809922037384,54287.70366614145,45630.738265523425,0.0015150234157379288,0.0017215086791782224,0.0036705845823372042,0.00046659122617130687,0.0013774801413957826
2548,KELT-15 b,KELT-15,0,6919500.0,16.175,289.2253,6003.0,1030586.16,0.412,0.06826329589319731,4.2233010821321555,50542.82738331448,41719.97854934885,48927.24573753029,41125.08346332258,0.0020240178906420284,0.0022969674383692576,0.004909930145867535,0.0006499591654592626,0.0019124874387657204
2552,WASP-2 b,WASP-2,0,4707000.0,12.005,290.802,5200.0,584927.28,-0.328,0.16787836728012093,4.915567459594587,40024.39634421037,33037.664162854955,38745.032219467226,32566.57226042216,0.0035197405272714383,0.0039799556738197555,0.008545151087169512,0.0012276812167608825,0.0035828090129581833
2563,TrES-4 b,TrES-4,0,7636500.0,20.165,292.073,6184.0,1399647.42,0.726,0.035577921566601216,3.801041758600202,57643.416272354036,47581.075592690555,55800.86708879457,46902.60573143562,0.0013853292728487334,0.0015745862842992003,0.0033562187470043904,0.00042327532215140584,0.0012506509261255364
2568,HATS-32 b,HATS-32,0,6036000.0,14.0,292.4036,5700.0,765976.2000000001,0.057,0.10643450607636826,4.564396755975011,44113.57696498099,36413.02989950314,42703.50378616948,35893.807855107334,0.0027202148943062795,0.0030822483795259876,0.00660309882204936,0.0009097487066034629,0.0026670104076179967
2570,TrES-4 b,TrES-4,0,7638000.0,19.627,292.4036,6200.0,1267342.44,0.642,0.03862822822997372,3.854965046855331,54917.03262952808,45330.614489013875,53161.631229358565,44684.23448730398,0.001499965620595473,0.0017045633640161274,0.003634470974335361,0.0004613870589055902,0.0013625076716344427
2572,HATS-55 b,HATS-55,0,8118000.0,14.022,292.72143,6214.0,786866.46,0.229,0.10604946224874717,4.563292695862893,41997.39627885496,34666.25360299406,40654.96598534823,34171.93925681175,0.0028520260782382177,0.003231506654250639,0.006921679513141442,0.0009539284029806584,0.0027961867110970016
2583,WASP-2 b,WASP-2,0,4716000.0,12.117,295.89973,5180.0,605817.54,-0.313,0.1661280954125704,4.935495709961882,40332.95032346891,33292.35639244385,39043.7233918463,32817.6327729992,0.003468732723154763,0.003922421833665398,0.008424622916841701,0.0012132308660682586,0.0035409335000876866
2586,KELT-23 A b,KELT-23 A,0,4953000.0,14.83,298.12454,5899.0,696342.0,0.034,0.09129733785127966,4.478002543023995,48057.6716366138,39668.63615692917,46521.52701917065,39102.99164943722,0.0023545007822364196,0.002669426980314279,0.005717952321575466,0.0007799786863092356,0.0022897984370817094
2591,HATS-34 b,HATS-34,0,4749000.0,16.029,299.07803,5380.0,682415.16,-0.14,0.0725352421967254,4.314148493217576,44401.312179652814,36650.53752631161,42982.041657603186,36127.92880423775,0.0023393059724239216,0.0026539282080340477,0.005676637234407774,0.0007607700264123319,0.0022366258238110523
2602,WASP-68 b,WASP-68,0,9309000.0,13.9,301.93,5911.0,1176817.98,0.505,0.11229119591052587,4.654808102645247,45972.20922145509,37947.21589355432,44502.725591838185,37406.117526575275,0.002644960814437117,0.0029963377618125024,0.006426483214222876,0.000894930638501854,0.002622472647020551
2603,KELT-12 b,KELT-12,0,10062000.0,19.952,301.9385,6279.0,1650330.54,0.892,0.03797021232509429,3.885277801611503,55252.856219304325,45607.8160957933,53486.72034985493,44957.48341051438,0.001471931852596056,0.0016726894995857796,0.003568764194547106,0.00045522619907375876,0.001344350232199766
2604,TOI-892 b,TOI-892,0,13800000.0,11.994,301.9385,6261.0,967915.3799999999,0.431,0.17478743154489948,5.011102343642395,36183.23113972732,29867.019815632673,35026.64835358488,29441.13888423305,0.003915495207411171,0.0044259009810982556,0.009509264083151614,0.0013833062833562004,0.00403340739697381
2608,HATS-63 b,HATS-63,0,6039000.0,13.529,305.1168,5627.0,745085.9400000001,0.012,0.12307019011593245,4.743034245370505,42974.85053246797,35473.081645763334,41601.17629726889,34967.26254683183,0.0029160410178083783,0.0033019916246201687,0.007085785652271478,0.0009974623772949383,0.002919939067159107
2609,HATS-64 b,HATS-64,0,9843000.0,18.82,305.1168,6554.0,1469281.6199999999,0.867,0.045718408579751846,4.021418756190866,55065.951399349,45453.53772469688,53305.78986913351,44805.40493136508,0.0015820465981402343,0.0017971190382342751,0.003838860036320047,0.0004975129687702223,0.0014676670735446259
2616,WASP-45 b,WASP-45,0,5944500.0,10.604,306.38812,5150.0,591890.7,-0.336,0.2566531539110463,5.368551821526205,35451.87619437541,29263.331533601286,34318.6708820989,28846.05873684026,0.004523351733751192,0.005101456233991277,0.010991743031923058,0.0016713205268243003,0.004850041599613808
2622,TOI-1130 c,TOI-1130,0,10647000.0,16.814,309.56642,4250.0,480475.98,-0.854,0.06504659334969658,4.285460032537425,19659.98864430991,16228.104896083152,19031.564821297616,15996.704492873949,0.004999085938185758,0.005667065575378651,0.01207219737026467,0.0016307186145719705,0.0047797460409099565
2626,TOI-2202 b,TOI-2202,0,14346000.0,11.321,310.83618,5144.0,550110.18,-0.401,0.2139740134993615,5.233345828298899,21982.722440718564,18145.37801234747,21280.053343276708,17886.638756265016,0.006823067398161712,0.007698685380128764,0.016529252511556496,0.0024852634975172172,0.007212403286880336
2638,TOI-1601 b,TOI-1601,0,10296000.000000002,13.888,314.6517,5948.0,1524988.98,0.732,0.11732614463507149,4.753913065862703,49815.28539143701,41119.437624626094,48222.959339957044,40533.10579432281,0.002460696220139198,0.0027871305077847167,0.005986281512027248,0.0008432299441235077,0.002470288816291952
2646,TOI-251 b,TOI-251,0,8611500.0,2.74,317.83,5875.0,612780.96,-0.08,15.43217147455153,10.756679053366323,34131.665967263405,28173.579629972584,33040.66065688475,27771.84586451019,0.0037298848135302013,0.003949915807581684,0.009009316847631134,0.004515650584206766,0.00819837187093249
2659,HD 202772 A b,HD 202772 A,0,7812000.0,17.318,323.23311,6272.0,1803525.7799999998,0.971,0.06215935162957915,4.314844022546978,65624.46447205328,54168.937351344255,63526.80421431973,53396.52960411921,0.0014750305059483563,0.001674386608735884,0.003588602345968095,0.00048103310076544917,0.001416720727472163
2661,K2-140 b,K2-140,0,8865000.0,12.274,323.86877,5654.0,689378.58,-0.049,0.17494218880943854,5.130356265662767,34245.81606236864,28267.80347469499,33151.1619889891,27864.72614904486,0.00408010573237991,0.004611266625534725,0.009920751106957804,0.00146443898953853,0.004268155440970649
2677,Kepler-424 b,Kepler-424,0,6600000.0,9.98,327.35,5460.0,654561.48,-0.15,0.3289308158962127,5.720012136148599,37447.68042516133,30910.7445100383,36250.68001374281,30469.980860251566,0.004569937122179981,0.005145126201520313,0.011125290095193948,0.0017653090788729417,0.005104050408841764
2680,HATS-58 A b,HATS-58 A,0,8697000.0,12.274,327.3649,7175.0,995769.0599999999,0.689,0.17683067171120875,5.1579727700111615,52876.433525904424,43646.22611506421,51186.25907541098,43023.864207357816,0.002654397553598711,0.0030008730096475005,0.006468213641922083,0.0009544195203168846,0.0027849950207495416
2690,HAT-P-42 b,HAT-P-42,0,8625000.0,14.348,331.801,5743.0,1065403.26,0.356,0.1121985973093107,4.802852060762201,43834.62926323101,36182.77582121148,42433.47253825504,35666.83702442214,0.002721625466719859,0.0030826902881241494,0.006624349608355429,0.0009400759697360047,0.002753653628821059
2698,HAT-P-35 b,HAT-P-35,0,7470000.0,14.93,334.979,6096.0,1002732.48,0.407,0.10053609199373043,4.730803781273307,48505.008918231135,40037.88542056574,46954.56534010312,39466.97570009684,0.002361513015583694,0.0026760781087395258,0.005750136025047554,0.0008090811081753685,0.00237271257818669
2700,HAT-P-6 b,HAT-P-6,0,7852500.0,14.908,335.932,6570.0,1016659.32,0.553,0.10126912655399041,4.74102280117333,51456.81686894748,42474.420350670145,49812.01990787771,41868.7674997575,0.0022314057103806164,0.0025286735905351095,0.0054349422582276735,0.0007653209032832913,0.0022445767370628893
2701,HAT-P-61 b,HAT-P-61,0,4515000.0,10.077,335.94463,5587.0,654561.48,-0.115,0.327912346217293,5.76665899519198,46197.450878596326,38133.13895308332,44720.767487787125,37589.3894650266,0.0036875060016382495,0.004152355195960773,0.008990549912230151,0.0014309853261179966,0.004139981363905647
2703,XO-5 b,XO-5,0,7320000.0,12.431,336.568,5370.0,752049.3600000001,-0.056,0.17500016717062308,5.196840957781622,37535.42599922076,30983.173055434007,36335.62083495623,30541.376629810806,0.0036977047138216546,0.004179259452445313,0.009002467104915285,0.001337965903592911,0.0039003620554658156
2704,HAT-P-6 b,HAT-P-6,0,7855500.0,14.908,336.58197,6570.0,1016659.32,0.555,0.10146506470274165,4.745607112101936,51506.25494749272,42515.22842736888,49859.8777176403,41908.99368439534,0.002229986956674347,0.0025270434697725673,0.0054317410090594775,0.0007652838959581885,0.002244425832996503
2705,HAT-P-5 b,HAT-P-5,0,6112500.0,14.12,336.89,5960.0,814720.1399999999,0.187,0.11952750952204179,4.878460128183879,47242.99841811268,38996.17379262905,45732.89451044503,38440.11808575422,0.0025764088741636487,0.002917596903044211,0.006275521806566316,0.0008978107296990277,0.0026288566874922005
2721,HATS-3 b,HATS-3,0,7275000.0,15.48,340.382,6351.0,974878.7999999999,0.456,0.09165107380244797,4.683320322054017,50556.89469356652,41731.59024407087,48940.863391729734,41136.52958413083,0.0021845898764221157,0.002476407811525686,0.0053208919505032095,0.0007448751106712352,0.0021861526043267234
2764,CoRoT-19 b,CoRoT-19,0,7770000.0,14.46,352.78,6090.0,1148964.3,0.544,0.11654212104520142,4.93314498688116,51461.96679964214,42478.67129999837,49817.00522305839,41872.95783378931,0.0023240574288244317,0.0026321020407841338,0.005667771447168542,0.0008158997799020967,0.0023897520179082185
2793,HD 189733 b,HD 189733,0,4648500.0,12.756,363.582,5040.0,529219.92,-0.48,0.1749615765753209,5.332120803081716,36901.19853046378,30459.657499185483,35721.66619838581,30025.326006256393,0.0037039195646362405,0.004185810287196673,0.0090311194986113,0.0013632350319006269,0.0039728246531840926
2802,WASP-19 b,WASP-19,0,2478000.0,15.861,366.77398,5616.0,703305.42,-0.043,0.09181014293091751,4.80275048669834,64997.43803562976,53651.36580199124,62919.820431909706,52886.33823045381,0.001677689531675293,0.001901903424732458,0.004095839299932275,0.0005810021448155824,0.00170577506722701
2817,HD 189733 b,HD 189733,0,4659000.0,12.543,370.58978,5050.0,536183.34,-0.465,0.18757416092538975,5.428777674253242,37179.24227427831,30689.165416100157,35990.82238302551,30251.561315256964,0.003749935055024399,0.004236194257483992,0.00914802769575901,0.0013959760570199339,0.0040649631975224094
