,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Habranah,similarityIndex_Dhrawn
2341,HATS-51 b,HATS-51,0,6958500.0,15.805,244.09344,5758.0,1002732.48,0.061808756915800386,3.9249746137578625,1595.8493947121312,3420.9300869151557,1465.8406816217644,1586.531596303922,0.0017406125892383553,0.04279820115605141,0.001235774548014448,0.007919894648841302,0.0003798380805595456,7.769310589599812e-05,0.0030295957818114636
2351,K2-290 c,K2-290,0,45750000.0,11.276,246.00042,6302.0,1051476.42,0.17153314440693582,4.664944046042712,697.538423884299,1495.2727926281652,640.7122138918211,693.4656570948575,0.009940670314915825,0.2405745048576133,0.00734859158732177,0.042152204779776395,0.003061600265057008,0.000456046173342045,0.02012852790011497
2352,HAT-P-29 b,HAT-P-29,0,10005000.0,12.408,247.261,6087.0,849537.24,0.1293980312581426,4.458440411342732,1295.0051127083532,2776.02759223535,1189.5052148442264,1287.4438750265272,0.004608693483482245,0.10896784397277744,0.0032822168753909005,0.020697734376119038,0.0012420608588030275,0.00020654115759227904,0.009400832110784317
2353,HAT-P-9 b,HAT-P-9,0,7935000.0,15.468,247.27174,6350.0,933098.28,0.06679583704335973,3.993247321208041,1589.8255467880576,3408.017112375862,1460.3075771970812,1580.5429202455546,0.0018904842210196867,0.04669642257793294,0.0013415093752848046,0.008609493072051987,0.00042393265449387746,8.428583635014284e-05,0.003373845454364666
2354,HAT-P-9 b,HAT-P-9,0,7950000.0,15.69,247.9,6350.0,919171.4400000001,0.06416306445339699,3.969929915274384,1576.4272701373866,3379.2960013117686,1448.000815015604,1567.2228730576778,0.001817617015932087,0.04507163078419756,0.0012907234702305426,0.008272587216533454,0.00040454166502190616,8.105658067240316e-05,0.0032176536301425215
2357,OGLE-TR-111 b,OGLE-TR-111,0,7033500.0,11.781,247.9074,5040.0,577963.86,0.15157250371386152,4.581521358671611,1054.8255704521973,2261.1685929537757,968.8923267490599,1048.6666860024084,0.006400416423927781,0.15103189845808346,0.004603439839603041,0.028257878011487925,0.001836259691007494,0.0002888280442195619,0.013300453770637571
2361,HAT-P-66 b,HAT-P-66,0,6544500.0,17.822,248.86089,6002.0,1309122.96,0.04395059246033274,3.7321247630546153,1959.898101046231,4201.320252006838,1800.2315117367573,1948.4547057818083,0.0009806691902967313,0.024131121592099326,0.0006916241074889121,0.004518790288829996,0.00019765004037151067,4.3621823680570386e-05,0.0016350007513336801
2373,TOI-169 b,TOI-169,0,5286000.0,12.173,251.40353,5880.0,898281.18,0.1393336157031882,4.538819613905666,1769.7234851823084,3793.653922507256,1625.5498096483127,1759.3904758595982,0.0037982279065937787,0.08738451349279115,0.002661255439518082,0.017463496100901043,0.001035024244530671,0.000168737348771742,0.008228953809438508
2375,HAT-P-41 b,HAT-P-41,0,6387000.0,18.887,252.67485,6390.0,1169854.56,0.037493024654472074,3.6530495781151973,1996.6587851651682,4280.122005314356,1833.9974212544944,1985.0007527018327,0.0007972338596485571,0.019716025084169222,0.0005623327956105511,0.0036767755583936514,0.00015628254814203647,3.546922921470777e-05,0.00129932938743177
2379,HAT-P-41 b,HAT-P-41,0,6390000.0,18.887,254.253,6390.0,1169854.56,0.03772719761176662,3.6644398814603494,1996.1900308952586,4279.11716388595,1833.5668548860172,1984.5347353805373,0.0008002375583352529,0.01986343576248278,0.0005644208259833146,0.003692167565256721,0.00015771798640230785,3.558605530924802e-05,0.0013110358237634122
2384,WASP-187 b,WASP-187,0,9795000.0,18.383,254.264,6150.0,1970647.86,0.040917879131651784,3.7144138677421488,2014.0160435192267,4317.329756576165,1849.940639644089,2002.2566660074183,0.000871553544381495,0.021654061840437885,0.0006142134807038006,0.004025867896278344,0.00017491855865606372,3.8717764630346915e-05,0.00145386596367593
2386,Kepler-23 b,Kepler-23,0,11250000.0,1.9,254.3,5760.0,1058439.84,37.06491078869397,11.554533813840084,1289.9260951179904,2765.1399958591405,1184.8399684674096,1282.3945126543672,0.0021310737733223855,0.0004254667960724065,0.0012414081043165234,0.007953613736597353,0.023852604643556707,0.00013015048826051304,0.03792720169567451
2389,WASP-92 b,WASP-92,0,5220000.0,16.376,255.85315,6280.0,933098.28,0.0582431266634045,3.9477306868891278,1938.5348093753273,4155.524998723729,1780.6086186690748,1927.21614946863,0.0013409197398470748,0.03344930625802143,0.0009441742242899996,0.006195799070643211,0.0002940058869218657,5.942321601232934e-05,0.0024158206675838605
2390,HATS-59 b,HATS-59,0,9168000.0,12.621,256.17098,5670.0,724195.68,0.12738727025297308,4.499602296234441,1163.480847649663,2494.0866290156723,1068.6958082785088,1156.6875499699859,0.004841880964240065,0.1183718651674646,0.0034694248383197028,0.021605229141817364,0.0013409080000030247,0.00021716870848486038,0.00994912962603771
2391,Lupus-TR-3 b,Lupus-TR-3,0,6959999.999999999,9.976,257.431,5000.0,571000.44,0.2592202494193412,5.0735068360455635,1045.6085435129567,2241.410585166303,960.4261813246167,1039.5034751683888,0.010786050038858094,0.19314869104822058,0.007691991548795891,0.04760637113423328,0.0037588045945896337,0.0004884921521601333,0.0266672687032862
2393,Kepler-91 b,Kepler-91,0,10965000.0,15.323,257.4423,4550.0,4386954.6,0.07153620611940348,4.093776238052859,2101.232772553324,4504.291216362845,1930.052102517579,2088.964156574743,0.0015674826796655069,0.0387021603439876,0.0010983732693734156,0.007287197021423595,0.0003610732195632051,6.924870999669444e-05,0.0029872395446699767
2394,NGTS-1 b,NGTS-1,0,4890000.0,14.908,258.07796,3916.0,396914.93999999994,0.07786999857256273,4.155485916628817,814.5589011517571,1746.1228244644278,748.1994095694415,809.8028786488233,0.0037192179481185623,0.10004682073859728,0.002742445564902451,0.01606187873791261,0.0009396528677032214,0.00016873055007868287,0.006540414217849704
2396,Gaia-2 b,Gaia-2,0,7005000.0,14.818,259.66581,5720.0,738122.52,0.07978539521908559,4.180889006326157,1355.6316632856845,2905.989223717052,1245.1927155050782,1347.716441087314,0.0025566900987373646,0.06518046945595754,0.0018255554773406628,0.011550782319173713,0.00062484109894454,0.00011403128270854552,0.004822159541865986
2397,HAT-P-52 b,HAT-P-52,0,5544000.0,11.31,259.66711,5131.0,619744.38,0.1794347407285696,4.785564984435869,1252.5129349169708,2684.939567295935,1150.4747379936532,1245.1997993103769,0.006461677630041103,0.14944051600618463,0.004588168153652295,0.029017730735131593,0.001982314944505093,0.00028956751412418416,0.014762113352237136
2398,WASP-78 b,WASP-78,0,5232000.0,17.822,259.66711,6100.0,1455354.7799999998,0.04585904730535357,3.8122932557980973,2348.9075445404446,5035.217306298437,2157.5496081049437,2335.192812403395,0.0008564250760351189,0.021346765248570376,0.0005996413192287246,0.0039990459797659686,0.00017748850188865773,3.7839044581567565e-05,0.0015014907433023707
2399,HAT-P-52 b,HAT-P-52,0,5541000.0,11.31,259.98494,5131.0,619744.38,0.17965436709421048,4.788492831136462,1252.8519558826913,2685.6663069403976,1150.7861400126171,1245.5368408104753,0.006463691645964134,0.14955661143606497,0.004589418399544942,0.029029563744795046,0.0019852460738093956,0.0002896359909660794,0.014783937834623164
2411,HATS-65 b,HATS-65,0,6745500.0,16.825,260.93843,6277.0,912208.02,0.05477094424357725,3.9332136194285803,1685.301143995923,3612.682630398317,1548.005084839817,1675.4610573505847,0.0013953016546781637,0.035613191185074104,0.0009887338078570632,0.006394841353327441,0.00030780194830324655,6.19743603973134e-05,0.002480435968054824
2413,HATS-9 b,HATS-9,0,4572000.0,11.938,261.57409,5366.0,1044513.0,0.1537012506374527,4.67506466675677,1872.5783563953828,4014.137963598151,1720.0254255972025,1861.6448010822794,0.003916346992904314,0.09042231691545607,0.0027332815337745985,0.0181150716232953,0.001123167207221226,0.00017342299315425036,0.008974842687004384
2416,CoRoT-9 b,CoRoT-9,0,60405000.0,11.624,262.52758,5625.0,654561.48,0.16710349494356022,4.746415080785453,427.51053529682474,916.4296189327583,392.68262815804377,425.01439938420003,0.012815975938496642,0.34989877012910775,0.009890128206778289,0.04790085301528637,0.004338555094842624,0.0005982258029458464,0.020089302984608436
2417,WASP-74 b,WASP-74,0,5164500.0,15.737,262.52758,5984.0,1072366.68,0.06734207631808722,4.079270863798054,1990.8320182240595,4267.63150188444,1828.6453422595046,1979.2080069157957,0.0015189321400720338,0.03817994616132902,0.0010670401558536126,0.0070457249824076515,0.00035013936775125487,6.711038825886596e-05,0.0028790083926497245
2418,WASP-98 b,WASP-98,0,5400000.0,12.33,263.79,5525.0,487439.39999999997,0.1406845805047168,4.619592567044084,1211.9403217611966,2597.966402090459,1113.2074450269731,1204.8640803324195,0.005114737678747621,0.12486430673078264,0.003651141461148683,0.022940800647111292,0.0014800536558465431,0.00022879953353866964,0.011034287728994762
2425,WASP-16 b,WASP-16,0,6225000.0,13.653,264.43456,5630.0,759012.78,0.10387507380165305,4.395427390857074,1435.3201385715802,3076.812801173175,1318.3892272295116,1426.9396336525272,0.003219395698743362,0.08061330701615033,0.002285697097490697,0.014632848159678906,0.0008484730369679765,0.00014317171737682693,0.00657247142372395
2427,HATS-9 b,HATS-9,0,4572000.0,11.938,266.02371,5366.0,1044513.0,0.15631585271390996,4.714660597882563,1872.5783563953828,4014.137963598151,1720.0254255972025,1861.6448010822794,0.003946426719093467,0.09176451448520767,0.002753422513031461,0.01827312279621437,0.0011501525261867832,0.0001745871080783014,0.009184528233461149
2431,CoRoT-9 b,CoRoT-9,0,61049999.99999999,11.77,266.97,5625.0,654561.48,0.1636856000478789,4.756626461699527,425.24619061640954,911.5756741494688,390.60275234973466,422.76327569276333,0.012463908877760284,0.3452413615570889,0.009625609287835384,0.04636142156121503,0.00424352284676845,0.0005812246723112366,0.019525744827381068
2433,Kepler-435 b,Kepler-435,0,14220000.0,22.31,266.97,6161.0,2235257.82,0.024034835412407186,3.4549160087218778,1783.4081180761978,3822.9888788948783,1638.1195995516641,1772.9952073223008,0.0005088027834226385,0.012820092243530567,0.0003612870954497061,0.0023282555272296683,9.397002676716452e-05,2.2738944559546296e-05,0.0007736322688471553
2437,CoRoT-29 b,CoRoT-29,0,5850000.0,10.088,266.9772,5260.0,626707.8,0.25997785434629994,5.137958575251092,1256.972795049982,2694.499911626049,1154.5712676780788,1249.633619343498,0.009144512054955013,0.16545145280568455,0.006449339513252429,0.041086285112058106,0.0032211927221437384,0.00041085787621457717,0.023675491290019238
2438,CoRoT-31 b,CoRoT-31,0,8790000.0,16.365,266.9772,5700.0,1497135.3,0.060898072497350006,4.033992908440394,1717.4988720526915,3681.70303859265,1577.5797676374498,1707.4707902618027,0.0015267329011562246,0.03931579085027036,0.0010799921015954496,0.007019860922124371,0.00035013491736234564,6.763756851044993e-05,0.002823640101917234
2439,CoRoT-9 b,CoRoT-9,0,60315000.0,11.949,266.9772,5625.0,668488.32,0.1564432726486494,4.720927757741714,432.35679582232603,926.8182674453626,397.1340794388201,429.83236370658847,0.011778337607525299,0.32785079525237026,0.009087785674370767,0.04463150900010269,0.003948458561668239,0.0005486386146598962,0.018583983664616468
2441,K2-107 b,K2-107,0,7200000.0,16.141,266.9772,6030.0,1239488.76,0.06346879649915887,4.061887740081373,1826.6606677256248,3915.706869027154,1677.8485032126716,1815.9952152597032,0.0015168192210579454,0.038825698333184874,0.0010697634879690537,0.007003772400717166,0.0003500820421483631,6.708878933674826e-05,0.00284683645146205
2442,K2-115 b,K2-115,0,20505000.0,12.498,266.9772,5560.0,612780.96,0.13671935939400398,4.616075198024205,701.7510211453831,1504.3030938346888,644.5816244145473,697.6536579672198,0.0074594053711492655,0.19653237696103154,0.005527607076662891,0.03182642666495329,0.002269636936401814,0.00033982667166757924,0.01503505277704611
2444,WASP-142 b,WASP-142,0,5205000.0,17.15,266.9772,6010.0,1142000.88,0.052912612232912416,3.9405883861783106,2055.3360586051526,4405.905084089906,1887.8944461115852,2043.3354230071673,0.0011154362867767703,0.02845589890619468,0.0007839852451450816,0.0051829152392042915,0.00024492615373840614,4.9266261125045895e-05,0.0020316004860231485
2448,WASP-79 b,WASP-79,0,7815000.0,20.4,267.93069,6600.0,1176817.98,0.03155072636543923,3.6195301269098477,1869.90528504963,4008.407855092012,1717.5701207692748,1858.9873371867113,0.0006686193338037252,0.017072385232794206,0.00047318972059503313,0.0030776803344794304,0.00013125086949159487,2.9733537654728954e-05,0.001083727729487466
2449,CoRoT-9 b,CoRoT-9,0,60435000.0,11.949,268.88418,5625.0,668488.32,0.1575607245961398,4.737758213112495,431.92733776171514,925.897663029006,396.7396079439662,429.40541315304364,0.011823264547565885,0.3301391939292175,0.00912211406421254,0.04477169770000587,0.0039910841321299005,0.0005505359126728496,0.018755542982986963
2452,WASP-2 b,WASP-2,0,4549500.0,11.691,269.20201,5150.0,564037.02,0.16842273616064224,4.792579956422397,1323.9290638474806,2838.0301941175617,1216.0728247912925,1316.1989458522767,0.005669159164711775,0.1347865239975309,0.004016534993436159,0.02563303435362587,0.0017405587992102452,0.00025292990361152175,0.01311567433406247
2453,WASP-2 b,WASP-2,0,4549500.0,11.691,269.20201,5150.0,564037.02,0.16842273616064224,4.792579956422397,1323.9290638474806,2838.0301941175617,1216.0728247912925,1316.1989458522767,0.005669159164711775,0.1347865239975309,0.004016534993436159,0.02563303435362587,0.0017405587992102452,0.00025292990361152175,0.01311567433406247
2454,WASP-98 b,WASP-98,0,5356500.0,12.33,269.51984,5550.0,487439.39999999997,0.14374042089578218,4.669494627188639,1222.3575545021242,2620.297221667744,1122.7760193499455,1215.220489241867,0.005130462800156861,0.12630759129002816,0.0036591999013124077,0.0230579716015888,0.0015140748278957112,0.00022915852477930544,0.011297131248949264
2459,CoRoT-29 b,CoRoT-29,0,5790000.0,10.088,270.1555,5260.0,626707.8,0.2630728288028036,5.168451178711315,1263.4688217490727,2708.425068507367,1160.5380839929392,1256.0917172333682,0.009146711937094754,0.16415928148858214,0.006447269022186611,0.04114153019026324,0.003259739502722148,0.00041065857008891894,0.02396736896752653
2460,HATS-11 b,HATS-11,0,6921000.0,16.926,270.1555,6060.0,1002732.48,0.05569653861738682,3.990118436359061,1684.0937263686285,3610.094359034885,1546.8960316398973,1674.2606895577437,0.0013944265386477267,0.03629367239180949,0.0009878768140093495,0.006404717795096904,0.0003158047403780594,6.17914207688605e-05,0.0025432157260539827
2461,Kepler-435 b,Kepler-435,0,14235000.0,22.306,270.1555,6090.0,2235257.82,0.024334707018806613,3.475778609118563,1761.9268974197687,3776.9408280633043,1618.3883847932893,1751.6394105838822,0.0005180495078121116,0.01316215865669954,0.0003680061988857151,0.0023707003019138996,9.672657956565508e-05,2.3136274682479114e-05,0.0007946985236189908
2464,WASP-79 b,WASP-79,0,7785000.0,17.15,270.1555,6600.0,1051476.42,0.05354252428330423,3.963974872717631,1770.9239572243755,3796.2273050211793,1626.6524830974752,1760.58393862089,0.00127751410980251,0.03314875587099083,0.0009032909963837447,0.0058860065866829635,0.00028577614547080105,5.655944571464974e-05,0.002320572673880628
2467,TOI-1478 b,TOI-1478,0,13545000.0,11.882,270.47333,5597.0,731159.1,0.16118818522215353,4.765116228605464,949.4175691939296,2035.2115545886077,872.0715760411405,943.8741378749882,0.007034433062960908,0.1749728554265156,0.005087630745059822,0.03093156656555314,0.00219702458502976,0.0003169210037527942,0.015526897111895113
2469,HAT-P-13 b,HAT-P-13,0,6405000.0,14.359,271.098,5653.0,1086293.52,0.09154426222475032,4.339674011435296,1699.7244827620084,3643.601107857508,1561.2534006258777,1689.8001815514103,0.002398784065632459,0.06085488737700587,0.0016914520245761792,0.011048550672089765,0.0006150768581693773,0.00010605619213524728,0.004909819451539571
2471,WASP-176 b,WASP-176,0,8025000.0,16.87,271.74465,5941.0,1343940.06,0.0565839363700073,4.008473421045782,1775.0577979782104,3805.0887804562476,1630.449553152078,1764.6936428271763,0.0013524305264482374,0.03516641809298313,0.0009557610436355659,0.0062362942382290665,0.00030764468581021063,5.98284501735664e-05,0.002496370617707287
2472,WASP-16 b,WASP-16,0,6315000.0,11.3,272.0,5700.0,661524.9,0.18845643675478266,4.900058653273435,1346.9354810962536,2887.347720708251,1237.2049832852958,1339.0710339101313,0.006228916816692797,0.14567121246752013,0.0044011785443838014,0.028211647559048685,0.001990099365211488,0.0002778663405743788,0.014985882450479921
2474,WASP-59 b,WASP-59,0,10455000.0,8.687,272.38031,4650.0,424768.62,0.41537814940051443,5.59253862707717,684.309649785929,1466.9150343860217,628.5611454353436,680.3141227727751,0.021991200522447886,0.19677641617843816,0.01599668329088478,0.09318917095550991,0.009902213786865338,0.001017041947781102,0.06237051340480149
2475,KELT-8 b,KELT-8,0,6825000.0,20.849,272.69814,5754.0,1162891.14,0.030081804852995615,3.612056387727198,1734.097761799154,3717.2851189137723,1592.8263992686934,1723.9727629000656,0.0006682730440533112,0.017292249732415273,0.00047455532652813286,0.003063083502482436,0.0001317907720035949,2.9752211546602185e-05,0.0010768655361203625
2479,HAT-P-32 b,HAT-P-32,0,5145000.0,20.053,273.322,6207.0,849537.24,0.033885502502422137,3.687259186665512,1841.4748150312248,3947.463100158765,1691.4557896245594,1830.722866158662,0.0007273264664761198,0.018852912598856436,0.0005148296149694073,0.00335080458756518,0.0001470758591383421,3.2285817625022916e-05,0.0012102433961505728
